Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04; -Log Student's T-test p-value daf2_d10_N2_d10;Student's T-test q-value  daf2_d10_N2_d10; Student's T-test Difference  daf2_d10_N2_d10;Student's T-test Test statistic  daf2_d10_N2_d10;Sign p-val: 0.05 
P39745(274);18,7278;19,3675;19,586;19,0206;19,4013;19,3986;19,2106;21,3303;0,579071;0,292993;-0,659755;-1,23329;
P41877(616);17,5857;18,2395;21,9509;18,2753;19,9695;18,783;20,2786;20,0869;0,307976;0,484801;-0,766677;-0,731459;
P41931(12);19,2565;19,7275;21,2906;17,6324;18,0138;18,9137;20,1399;19,2392;0,178907;0,624746;0,400101;0,459051;
P41932(148);19,8274;19,045;20,0218;18,6443;18,5873;18,3837;20,4226;19,9855;0,0225962;0,93963;0,039844;0,0662899;
P41932(13);22,7555;23,1014;22,81;21,8584;17,7078;20,3716;20,1035;19,0276;2,62055;0,0064085;3,3287;5,02346;+
P41932(160);24,1522;22,6124;23,4322;23,2512;23,1437;23,0601;25,1345;23,5352;0,251818;0,541001;-0,356411;-0,616857;
P41932(30);25,1855;23,8903;24,1082;24,8015;25,563;25,5836;25,9965;25,7414;2,07913;0,0168068;-1,22473;-3,86289;+
P41932(124);27,2144;27,7048;27,3966;26,2598;24,0141;22,2924;25,6985;22,336;2,19597;0,0140894;3,55866;4,09846;+
P41932(51);27,9439;26,7987;27,9345;26,4892;18,3812;16,6712;19,8383;21,0193;3,75372;0,000780749;8,31408;8,20878;+
P41932(70);23,58;23,4298;23,8685;21,6431;24,8089;24,3385;25,462;25,3624;1,77466;0,0292494;-1,86263;-3,28102;+
P41932(29);19,0577;19,7518;19,6035;19,8502;18,2163;17,6748;21,3541;20,6567;0,0339119;0,911103;0,0903182;0,0983131;
P41937(336);18,7238;19,0877;17,1354;19,2867;16,662;19,6956;20,0453;19,5399;0,180925;0,621348;-0,427324;-0,463582;
P41988(190);24,8983;27,0465;25,2213;24,6478;17,3829;18,3178;19,4916;19,6105;3,95445;0,000357616;6,75282;8,91493;+
P42168(8);24,3867;25,0157;25,2896;24,6657;21,3072;21,5412;18,6894;17,899;2,73656;0,00503275;4,98024;5,29752;+
P42168(224);19,1743;19,6936;19,907;18,3958;21,5518;18,3052;20,5315;18,4494;0,189029;0,611173;-0,416826;-0,481678;
P42168(61);24,6287;23,6422;24,4654;25,0737;20,7078;19,2465;20,628;18,4857;3,55489;0,0010583;4,68549;7,55719;+
P42168(301);17,9557;19,6477;20,8519;19,8835;18,6396;19,3106;19,7335;19,6181;0,152445;0,665461;0,259245;0,398621;
P42170(34);20,0235;20,5647;20,233;19,838;19,0478;20,1804;21,2754;18,1955;0,29804;0,494552;0,489989;0,711552;
P42170(30);19,6923;17,3215;19,7449;19,3116;19,2804;18,9845;22,0394;19,6635;0,492637;0,341541;-0,974405;-1,07999;
P42170(356);18,1661;20,6673;20,9795;19,0738;18,9059;19,6782;19,1333;17,8079;0,496742;0,338784;0,840353;1,08738;
P46502(213);18,0701;18,2579;20,104;20,9233;20,0085;19,7492;20,3517;16,6378;0,0480277;0,878385;0,152035;0,13727;
P46550(534);23,9496;24,3954;24,3666;24,0746;25,1913;25,2502;25,0858;24,6202;2,46134;0,00959911;-0,840292;-4,66295;+
P46550(41);19,3907;19,3088;18,1211;21,2416;19,3909;21,2681;20,5271;20,1556;0,497142;0,339073;-0,81988;-1,0881;
P46561(268);17,2835;19,8273;19,1642;20,728;18,2074;18,7546;18,1459;18,2349;0,577791;0,293491;0,915081;1,23105;
P46561(62);20,8896;20,0198;19,4457;16,6777;18,829;18,4087;17,8267;19,119;0,316338;0,477384;0,712336;0,748096;
P46562(120);26,881;26,6715;27,579;25,9123;20,2849;18,051;19,9286;20,211;4,55032;0,000368794;7,14206;11,3397;+
P46563(315);18,9445;19,1903;19,3704;19,4818;20,2675;20,6247;19,5891;20,5218;2,07238;0,0169425;-1,00403;-3,8495;+
P46563(320);20,8512;21,5534;19,7325;19,4183;19,0776;21,6125;21,3173;21,0491;0,195096;0,603395;-0,37528;-0,495121;
P46563(103);18,8284;17,1598;17,8287;20,3512;18,3754;18,5981;20,761;18,6729;0,257853;0,535307;-0,559823;-0,629431;
P46563(46);23,9048;23,2302;21,1457;21,8265;20,1324;20,8824;18,7973;19,9527;1,82796;0,0263663;2,58561;3,37984;+
P46563(32);19,9433;20,5699;19,5334;19,329;17,3202;20,5627;21,2531;19,1708;0,108471;0,74412;0,267145;0,29356;
P46563(133);30,0997;29,3319;31,2157;28,1191;20,4056;20,6441;18,4669;18,9118;4,67567;0,000452174;10,0845;11,9206;+
P46563(300);19,5508;18,7311;19,2998;18,1564;22,8976;23,4815;21,9392;22,9469;3,8916;0,000723926;-3,88177;-8,68837;+
P46563(363);18,4813;20,9782;20,0261;19,4963;20,1737;20,5107;21,7352;20,6597;0,823796;0,183376;-1,02437;-1,64998;
P46769(17);20,4203;20,7179;20,0868;19,2588;19,6378;19,4168;18,1232;18,9066;1,26591;0,0785898;1,09986;2,38749;
P46822(531);19,8029;18,9243;21,0827;20,4282;16,8288;21,6352;19,5902;17,7357;0,426522;0,388958;1,11208;0,959149;
P46975(631);19,6696;18,9087;17,9933;20,1855;23,3531;23,2929;25,053;25,0469;3,45296;0,00108264;-4,99722;-7,24034;+
P46975(438);18,9341;18,8204;20,3907;19,5022;23,5809;23,9873;25,2365;23,8803;4,05682;0,000395604;-4,75939;-9,29509;+
P47207(8);19,7541;18,1439;19,2858;18,8833;20,3955;21,2311;21,1083;18,2264;0,781087;0,199037;-1,22354;-1,57843;
P47207(516);22,2507;22,865;22,8512;20,6387;22,3203;24,4303;24,0292;23,7151;1,10292;0,107561;-1,47235;-2,11432;
P47991(63);20,6965;19,5915;19,0696;18,0992;20,7005;20,9397;18,9537;20,0025;0,514972;0,32759;-0,784909;-1,12005;
P47991(208);21,0272;18,1962;18,0943;17,8418;18,5767;21,0955;20,0712;19,4047;0,495133;0,339877;-0,997138;-1,08449;
P47991(214);23,8102;24,0196;22,9582;25,4653;19,0758;18,5448;20,1623;20,762;3,05676;0,00277209;4,42712;6,1089;+
P47991(156);21,2315;17,6878;21,1504;19,1617;20,226;19,266;19,9024;21,5882;0,172621;0,634163;-0,437794;-0,444866;
P47991(135);20,0794;20,9215;18,7973;19,1676;19,1851;16,1503;19,358;19,9985;0,49692;0,33884;1,06849;1,0877;
P48150(107);21,7499;20,2125;21,9687;22,9274;19,2955;20,2563;17,7012;19,1789;1,82881;0,0263635;2,60667;3,38142;+
P48152(9);20,8919;19,6742;18,6438;20,6201;17,5768;21,553;17,892;19,8301;0,294618;0,498829;0,744541;0,704663;
P48152(232);24,943;25,2783;24,9987;26,0163;25,9741;26,5518;27,3451;26,0713;1,592;0,0416631;-1,17653;-2,95081;+
P48152(233);25,8197;26,5454;26,4806;24,9235;27,2711;23,3316;27,1238;26,6664;0,054642;0,860319;-0,155888;-0,15517;
P48152(77);18,6234;18,9313;20,6567;19,2128;17,7968;18,1231;18,8048;20,2338;0,382512;0,416946;0,616424;0,876507;
P48152(69);21,1311;21,3298;21,2227;19,4586;18,9644;19,8574;19,8783;16,326;1,11833;0,104947;2,02906;2,14;
P48152(110);18,8576;18,8112;20,5266;21,5304;19,908;19,3651;19,8741;20,9;0,0376437;0,904688;-0,0803561;-0,108716;
P48154(185);21,2485;19,6921;19,7849;20,3745;17,6454;18,5938;21,0678;19,3675;0,657632;0,252919;1,10635;1,36921;
P48154(61);22,1361;19,7365;22,162;20,9188;19,7336;19,9439;20,5936;19,2077;1,10613;0,107212;1,36866;2,11967;
P48154(44);20,5283;22,1237;21,8334;23,132;17,8389;19,1894;18,4371;18,1417;2,91742;0,00356941;3,50257;5,74542;+
P48154(54);19,1484;20,6584;19,1711;21,0863;19,2177;20,2888;20,1459;19,864;0,0896632;0,781079;0,136941;0,246569;
P48156(140);19,5678;18,4519;17,8714;20,3859;18,3674;16,6752;18,715;21,0597;0,128886;0,704012;0,364962;0,343114;
P48156(128);20,0969;18,5368;20,6304;19,2239;22,576;21,7499;23,4389;22,9744;2,70795;0,00518719;-3,06281;-5,22899;+
P48158(113);18,5884;21,138;19,8284;20,4183;21,0716;17,9753;21,8827;19,8493;0,0716098;0,819447;-0,201424;-0,200131;
P48158(13);17,893;20,4973;20,6711;19,2702;18,8108;18,7023;17,4635;17,4888;1,01893;0,127244;1,46658;1,97462;
P49029(120);24,1099;24,3772;25,3288;25,6929;23,818;23,7394;22,2799;21,9737;1,70148;0,0338243;1,92441;3,14722;+
P49029(88);20,7302;19,5559;20,0531;18,9251;18,1266;19,778;20,4754;20,2672;0,0852971;0,789088;0,154285;0,235463;
P49029(7);22,3351;22,0736;23,9213;22,949;23,3767;23,8612;23,3936;23,4862;0,833858;0,180239;-0,709695;-1,6668;
P49029(47);18,763;17,5777;19,5763;21,0133;17,7766;20,2777;21,5978;20,381;0,301752;0,490959;-0,775694;-0,719006;
P49180(58);20,9167;19,7589;18,9626;18,7585;20,5877;20,134;18,8244;19,9966;0,181307;0,621155;-0,286497;-0,46444;
P49180(49);17,4069;18,1951;20,1625;20,4417;19,8017;19,2094;17,7851;20,0127;0,0594998;0,846977;-0,150656;-0,16818;
P49181(25);20,3247;19,953;20,0289;17,136;17,8089;18,9499;19,1481;18,3176;0,447629;0,374634;0,804535;0,998125;
P49196(139);23,9232;23,9161;23,6088;24,2831;17,068;17,6527;20,2912;17,9472;3,6597;0,000833747;5,69302;7,895;+
P49197(76);22,1453;23,3968;24,1459;24,2396;23,9797;24,4196;25,6485;24,7344;1,04972;0,120533;-1,21362;-2,02579;
P49405(187);21,4173;19,7409;19,6303;18,3204;17,7003;20,4826;21,3195;19,2659;0,0289184;0,922958;0,0851717;0,0842723;
P49405(241);20,0378;18,4352;19,4889;19,8717;19,3146;19,0425;19,2225;17,9121;0,564062;0,300147;0,585479;1,20698;
P49405(58);20,4484;20,9583;20,8983;20,9928;21,5218;19,3776;19,7198;18,6549;0,80325;0,190919;1,00597;1,6156;
Q3HKC4(273);20,291;18,4859;18,5806;19,9905;19,8461;18,024;19,1312;19,4342;0,141979;0,682406;0,228128;0,374173;
Q3HKC4(248);20,4662;19,4911;18,7729;20,1572;18,3951;18,4267;19,4585;18,5814;1,16972;0,0960395;1,00646;2,22584;
Q3HKC4(259);25,0223;25,2383;25,8495;26,3796;25,1993;24,3874;26,0239;25,746;0,242825;0,548167;0,283263;0,597994;
Q3HKC4(241);20,982;19,8382;17,6086;18,5478;19,4918;17,7292;19,8071;17,4302;0,27277;0,520754;0,629568;0,66023;
Q8MNS3(306);19,8885;19,527;18,7362;18,9672;21,0878;21,637;21,0017;19,3343;1,41547;0,0592062;-1,48545;-2,64239;
P49596(11);20,6097;17,3993;20,3236;20,2509;18,7985;17,8876;19,104;20,4442;0,262098;0,531236;0,587328;0,638234;
P50140(360);19,6728;19,5293;20,5617;19,1215;19,9376;20,7144;21,1806;18,5242;0,225404;0,567827;-0,367858;-0,561005;
P50432(305);19,2025;20,0521;20,2191;18,799;19,8677;17,5104;16,2798;18,7914;0,862814;0,171122;1,45583;1,71511;
P50432(466);17,9103;19,104;19,2926;20,2979;18,0871;19,3596;21,3458;19,9328;0,260688;0,532086;-0,530134;-0,635315;
Q8I4H9(279);18,1292;19,0678;19,6056;20,9169;20,06;19,6295;19,2442;18,559;0,0293638;0,921881;0,0567451;0,0855303;
P50880(400);20,1946;18,466;20,3746;21,1864;20,4337;19,3092;20,7733;19,955;0,0328583;0,913829;-0,0623889;-0,0953622;
P50880(382);16,5158;18,9771;20,8162;20,0529;20,6503;18,5663;19,6111;17,7443;0,0157107;0,955764;-0,0524769;-0,046434;
P50880(289);21,3525;18,6399;20,935;18,5767;25,8754;26,1625;25,4631;24,4306;3,29325;0,00195604;-5,60685;-6,76581;+
P50880(297);20,9097;18,9496;19,5655;19,3768;19,9084;19,7874;19,5437;19,2815;0,0555012;0,858368;0,070137;0,15748;
P50880(353);22,6935;22,151;22,0516;21,8433;21,2142;19,2577;19,5253;21,0753;1,9141;0,0226954;1,91669;3,54215;+
P50880(283);24,7648;25,187;23,766;25,3349;21,177;21,9043;22,6208;20,6482;2,90099;0,00379301;3,1756;5,70364;+
P50880(169);19,785;17,0638;20,1985;18,4915;17,6088;18,5742;15,8149;16,9398;0,916105;0,154437;1,65028;1,80382;
P50880(370);19,983;18,5849;20,8981;19,7117;23,3004;22,776;23,1085;22,2467;2,93377;0,00337625;-3,06349;-5,78721;+
P51403(259);17,8062;18,8366;19,901;20,5502;19,0247;20,8558;19,2078;18,5229;0,0580372;0,85096;-0,129299;-0,164275;
P51403(62);26,0557;26,2199;25,0585;23,8365;18,4422;20,594;17,3506;21,385;2,77802;0,0045528;5,84971;5,39792;+
P51403(155);16,9345;17,8238;21,0078;18,8412;18,1403;17,6711;17,428;18,5162;0,334445;0,459216;0,712908;0,78379;
P51403(53);24,8859;24,5926;23,798;24,6726;24,2184;23,6909;26,3984;24,255;0,0861736;0,787101;-0,153404;-0,237699;
P51403(234);20,0749;20,3648;19,0763;18,367;17,0402;18,1439;18,8448;17,349;1,41961;0,0589713;1,62626;2,64952;
P51403(110);24,9885;24,2571;23,6314;24,4812;21,0336;18,4515;19,2764;19,2521;3,65717;0,00082963;4,83612;7,88669;+
P51403(253);25,9378;24,3874;23,8608;23,0669;19,8024;21,3705;17,0841;18,1327;2,45877;0,00963978;5,21582;4,65729;+
P51404(39);19,5271;20,2453;20,2742;20,7016;21,1241;17,8017;16,6268;19,3654;0,704789;0,22928;1,45758;1,44964;
P51404(27);19,629;19,915;20,5508;19,2719;19,6066;20,0277;19,7375;18,9871;0,303986;0,488435;0,25194;0,723483;
P52011(96);23,2654;24,4429;23,5103;24,5546;20,5238;20,924;20,6443;19,6025;3,7279;0,000762402;3,51963;8,12158;+
P52011(89);23,7875;23,7471;24,4002;22,3159;23,8792;24,4647;24,8894;24,6055;0,931897;0,149857;-0,897041;-1,83006;
P52011(31);20,4023;17,5555;20,9988;20,1261;16,4206;19,8772;19,0925;18,08;0,627311;0,266585;1,40307;1,31707;
P52011(132);19,6821;17,6283;21,3629;21,3156;20,1286;19,4706;19,3744;17,8183;0,339169;0,456191;0,799245;0,79303;
P52011(147);20,7038;18,2066;20,4216;20,4085;20,255;17,3765;19,5417;17,6707;0,642145;0,260195;1,22419;1,34262;
P52015(48);18,8641;20,3096;18,6213;20,8863;18,9613;21,0822;19,8757;20,7085;0,278134;0,515967;-0,486586;-0,67121;
P52015(31);24,9241;24,6033;24,9732;24,3716;17,582;18,4706;20,3361;18,9359;4,22285;0,000511848;5,8869;9,94231;+
P52015(132);27,3603;26,5758;26,5316;24,9972;20,2432;17,7193;19,4096;20,1216;4,02196;0,000377622;6,9928;9,16406;+
P52015(148);19,0946;19,0051;19,5213;17,1554;20,0251;18,752;20,0047;21,2392;0,910794;0,155179;-1,31113;-1,79499;
P52017(47);20,7398;20,7955;17,3064;20,5564;18,6597;19,218;21,1044;17,6378;0,25385;0,538915;0,69455;0,621098;
P52018(6);18,7837;19,8663;20,2818;19,3905;17,2783;18,4115;20,8965;19,7254;0,239944;0,550291;0,502655;0,591919;
P52275(37);20,4473;20,4869;19,8005;20,1482;17,9822;19,1186;17,3464;19,2903;1,96421;0,0200982;1,78638;3,63813;+
P52275(276);20,6688;19,0879;20,0844;19,1235;20,7251;17,5636;21,3528;20,071;0,0731577;0,816163;-0,186964;-0,204167;
P52478(71);21,3986;18,7033;20,6395;18,4278;19,0887;19,2838;20,737;20,7399;0,0711241;0,819639;-0,170043;-0,198862;
P52554(6);19,224;17,5509;20,3635;21,1509;20,3507;18,2261;19,3872;20,5737;0,0223344;0,940403;-0,062077;-0,0655403;
P52554(13);18,9932;19,3719;21,6836;19,1242;18,8406;17,6544;19,3074;17,306;0,980997;0,137082;1,51614;1,91162;
P52652(151);18,6863;19,5807;20,853;21,4421;19,4211;20,1445;19,2499;19,2979;0,413206;0,397328;0,61219;0,93435;
Q86D21(313);20,0807;20,2716;20,1196;19,6266;18,9851;19,9689;18,5183;18,3446;1,47522;0,0529566;1,0704;2,74576;
Q86D21(54);27,0373;28,1395;28,9529;25,2539;28,8969;28,2546;29,8951;28,7431;0,936978;0,148278;-1,60154;-1,83851;
P52717(180);19,828;17,9619;20,4062;16,5458;18,9823;19,3283;21,6282;19,8605;0,555174;0,304468;-1,26434;-1,19135;
P52819(48);19,303;16,7466;18,9195;20,0814;24,7582;23,4246;24,9166;22,4847;2,85592;0,00395102;-5,13338;-5,59017;+
P52819(50);20,4463;21,3748;20,3533;20,529;23,2647;23,3492;23,2843;22,4847;3,61672;0,00100962;-2,41992;-7,75497;+
P52819(71);18,953;19,0714;19,2756;19,6742;16,7489;21,0764;19,5694;21,4682;0,168888;0,639235;-0,47214;-0,436394;
P52819(82);18,5853;19,4262;18,7679;21,3136;18,6343;18,3233;19,0725;18,6564;0,6326;0,2647;0,851654;1,32619;
P52819(64);20,1016;18,1718;19,2723;18,569;17,7238;17,9664;20,7528;19,0047;0,0739137;0,814369;0,166716;0,206135;
P52819(54);23,2913;25,1734;23,9498;22,7273;19,084;17,7148;20,3777;19,7749;2,95865;0,00326471;4,5476;5,85123;+
P52819(109);23,3946;24,5168;22,6215;24,4242;20,8133;19,3958;17,3345;19,861;2,65034;0,0057458;4,38812;5,0929;+
P52819(86);20,4209;18,1415;20,108;21,0126;18,3382;19,2807;19,2722;19,5539;0,558194;0,303108;0,809487;1,19667;
P52821(85);21,3349;23,2518;23,5091;24,6839;24,4584;22,8112;21,821;21,7457;0,205385;0,591543;0,485799;0,517718;
P52872(18);19,9021;19,5962;21,881;20,3727;19,5039;19,4146;19,2927;19,7721;0,927455;0,151142;0,942172;1,82268;
P52879(176);20,89;21,4027;21,0277;19,6388;18,4683;21,3738;20,7585;17,9114;0,557675;0,303038;1,11184;1,19576;
P53013(44);26,1158;24,8953;25,666;23,7941;25,5439;25,4111;25,6416;24,6743;0,136459;0,690741;-0,199911;-0,361145;
P53013(179);22,5975;23,543;24,435;24,6828;17,1194;18,9048;20,0827;21,4614;2,28011;0,0124098;4,42249;4,27282;+
P53013(180);26,6083;27,5954;27,6509;25,1582;22,6147;23,14;22,0131;22,576;3,25192;0,00199647;4,16724;6,64719;+
P53013(330);23,8579;23,5205;23,5583;21,6187;25,9895;25,1786;26,0358;25,4795;2,42483;0,00999346;-2,532;-4,5827;+
P53013(392);24,0147;24,3539;25,6175;21,3486;21,5024;20,6807;21,0086;19,7498;1,72672;0,0323192;3,09835;3,19314;+
P53013(255);27,2585;26,706;28,1394;26,8046;20,1344;18,7152;20,7842;19,2946;4,96295;0;7,49501;13,3585;+
P53013(439);26,2735;24,8168;27,2069;27,4452;25,0521;26,5783;25,8488;25,3421;0,486453;0,345429;0,730308;1,06883;
P53013(273);26,4533;25,6568;26,9466;26,1369;19,9749;21,7867;18,9146;19,4455;4,0345;0,000381625;6,26796;9,21099;+
P53014(39);21,7302;20,8717;20,2355;23,1921;16,5069;17,5618;21,908;18,5028;1,1341;0,102182;2,88748;2,16631;
P53014(47);20,7328;20,0324;18,5774;18,672;19,1227;20,3004;20,7465;19,5353;0,271627;0,521777;-0,422593;-0,657884;
P53014(143);23,525;25,2626;23,41;23,9159;22,9473;25,1661;24,818;24,3435;0,174397;0,631893;-0,290349;-0,448884;
P53014(126);20,0035;19,364;18,173;19,9336;17,6526;20,3192;18,1577;18,6581;0,414552;0,396341;0,671587;0,936865;
P53014(99);19,0553;18,2747;19,0298;18,8399;20,4205;18,5059;19,7043;20,1039;0,99519;0,133666;-0,883744;-1,93519;
P53585(796);24,146;23,9908;24,7284;23,7712;24,8927;24,5764;25,4054;23,7852;0,603744;0,278969;-0,50583;-1,27627;
P53588(59);18,4348;19,4412;19,3852;19,2299;18,8409;18,7167;20,4319;19,6195;0,246904;0,545516;-0,279476;-0,60657;
P53795(14);24,345;23,9638;24,6654;25,3437;18,6628;20,1188;18,5548;19,5147;4,55729;0,000382353;5,36671;11,3713;+
P53795(6);18,8035;20,4558;19,4743;20,1028;18,7332;20,2842;19,622;18,0942;0,379104;0,419934;0,525682;0,870024;
P54073(62);18,4655;19,8357;19,7728;19,4186;26,4554;25,0792;24,9041;23,9977;4,13449;0,000440816;-5,73594;-9,59301;+
P54216(42);16,8176;19,2875;19,0247;21,338;20,0479;16,8763;19,3384;19,0644;0,0902181;0,780693;0,285179;0,247975;
P54216(28);20,7247;18,5467;20,222;16,8877;18,0231;21,008;18,9321;17,2369;0,0901456;0,780618;0,295265;0,247791;
P54216(111);19,9058;18,8701;21,136;18,7917;16,9009;19,9925;19,418;20,7082;0,163389;0,647731;0,421002;0,423844;
P54216(319);18,6711;19,6759;19,177;19,3263;19,557;19,1468;19,8676;18,311;0,00677816;0,980847;-0,00802231;-0,0202326;
P54811(11);19,8039;19,3966;18,935;20,1702;22,5492;24,0148;23,972;23,4008;3,98506;0,000367347;-3,9078;-9,02713;+
P54811(13);19,8033;17,6438;18,9341;19,2301;25,1001;26,5669;25,5436;25,764;4,78036;0,00052;-6,84084;-12,427;+
P54811(511);17,4591;19,5678;19,8155;18,7981;18,6388;20,675;18,0254;18,4933;0,0206475;0,944938;-0,048007;-0,0606996;
P54811(784);21,7901;21,7075;22,2623;24,1117;21,2884;16,8064;19,3004;19,4582;1,6301;0,0384448;3,25455;3,01868;+
P54811(342);19,2897;18,7144;19,2771;19,5554;17,6214;20,1693;21,7261;18,8526;0,164488;0,646713;-0,383197;-0,426359;
P54811(24);20,1757;19,7891;20,5881;20,6104;19,5372;18,2258;20,3682;19,7628;0,831245;0,180994;0,817316;1,66243;
P54811(621);19,4576;18,4173;20,7376;17,7321;20,1065;19,4859;21,0987;18,0288;0,266384;0,527808;-0,593806;-0,647093;
P54811(622);19,818;19,3966;19,5018;18,155;19,4369;18,8127;21,4802;17,5627;0,040827;0,895449;-0,105275;-0,11753;
P55155(1390);21,0165;21,6472;17,9843;20,0497;20,6319;20,5491;18,6247;19,2634;0,16741;0,641114;0,407147;0,433029;
P55216(269);27,1812;24,712;26,7308;25,0309;18,0931;16,915;22,0492;18,8751;2,82403;0,00410724;6,93061;5,51089;+
P55216(62);19,8219;20,87;19,968;19,6731;19,2722;19,888;21,314;19,5266;0,0552701;0,858636;0,0830226;0,156859;
P55216(251);21,1863;20,7425;18,0325;19,9086;19,6699;21,3652;20,3383;19,1636;0,0706395;0,820952;-0,166774;-0,197596;
P55216(296);18,8246;19,1017;18,9279;17,2175;18,0608;18,9153;19,0466;17,9591;0,0145963;0,959141;0,0224805;0,0431931;
P55216(299);24,7739;25,2608;26,4645;23,7624;19,1266;20,1418;19,157;21,0007;3,45675;0,0010894;5,20888;7,25194;+
P55216(135);19,9599;17,5694;20,6351;19,6452;17,8807;19,7922;20,1605;18,0286;0,220262;0,57312;0,486893;0,549968;
P55326(192);26,2343;25,3247;26,5296;25,1742;26,1975;27,9601;28,1903;27,8718;1,65936;0,0366867;-1,73921;-3,07115;+
P55326(61);19,3061;18,5621;20,2901;19,9427;18,0345;20,4018;17,9241;21,1322;0,0596078;0,846947;0,15208;0,168468;
P55326(17);26,5189;26,3925;26,8204;25,4617;18,4028;19,5626;19,428;17,5365;4,99883;0;7,5659;13,5491;+
P55326(95);18,8184;19,8598;18,9339;19,903;20,1597;19,9253;19,7245;16,8132;0,097431;0,766724;0,223057;0,26614;
P55326(163);18,1691;18,436;21,3264;18,8115;19,4764;18,2815;19,2093;17,9571;0,225057;0,567172;0,454681;0,560263;
P55326(53);23,8376;23,9578;23,5651;25,1815;18,8951;20,8348;19,6187;17,1094;2,96044;0,00327434;5,02101;5,85587;+
P55326(154);20,227;18,3501;20,9474;18,7463;20,1667;20,2134;20,0332;20,5963;0,502364;0,336008;-0,684703;-1,09748;
P55326(113);22,4252;21,7976;23,2306;21,1216;20,4993;19,6442;20,6258;18,1024;1,78621;0,0288527;2,42581;3,30234;+
P55326(123);27,7757;27,9188;29,4098;26,7404;17,7367;21,1532;21,361;19,4286;3,68099;0,000850633;8,04128;7,96513;+
P55326(70);20,1164;20,1089;19,7798;19,7184;19,6278;17,8762;19,661;20,2632;0,499284;0,338399;0,573821;1,09195;
P55853(16);19,7824;20,4722;19,4371;21,3797;23,0311;23,8224;23,2497;23,3968;3,28978;0,00194182;-3,10716;-6,75579;+
P55853(18);19,0514;20,4987;21,1127;19,5453;19,3201;19,2479;21,6067;20,2577;0,0266787;0,928947;-0,056067;-0,0779285;
P55853(39);21,1563;19,6511;20,9837;19,3885;19,4505;20,5542;19,2585;19,8117;0,439868;0,380182;0,526214;0,983839;
P61866(83);21,1285;18,9112;19,8591;19,0519;20,3878;19,9429;18,3965;20,7007;0,0584968;0,850302;-0,119311;-0,165503;
P61866(41);20,501;19,1481;19,9542;19,983;20,6267;19,9766;21,9163;20,8316;0,985697;0,136367;-0,94126;-1,91943;
P61866(70);19,5354;19,751;19,1072;19,2876;19,5062;20,5281;18,5668;18,8524;0,0433399;0,889473;0,0569267;0,124449;
P61866(40);18,5205;19,4542;18,4543;20,6735;19,4588;17,3798;19,5944;20,3248;0,0364208;0,907363;0,0861554;0,105315;
P62784(32);23,2844;23,6596;24,321;25,3915;18,848;20,5891;20,7701;20,3257;3,13954;0,0024;4,03093;6,33293;+
P62784(92);17,2792;19,1089;17,4239;20,9468;19,0439;19,7909;21,9764;19,0109;0,528312;0,320165;-1,26582;-1,14382;
P90731(792);19,5422;20,7251;20,358;18,2478;22,4123;24,1447;24,112;25,8923;2,57803;0,00707085;-4,42207;-4,92546;+
P90735(506);20,6967;18,9763;18,2396;20,4112;21,779;22,3908;23,2929;22,8673;2,38128;0,0106254;-3,00153;-4,48807;+
P90735(18);21,56;19,3236;19,3385;20,8867;19,1519;17,2179;20,944;18,9584;0,6038;0,279081;1,20913;1,27637;
P90746(322);24,2959;25,7977;23,7258;24,2789;24,3697;24,5381;23,6328;23,6794;0,413831;0,396891;0,469574;0,935516;
P90862(473);18,6316;18,0499;20,2894;18,0016;23,5175;23,4236;22,6552;22,0878;3,23564;0,00205236;-4,17791;-6,60091;+
P90868(41);19,4336;18,6264;20,0388;20,2495;19,6988;20,481;21,0977;21,0397;1,05479;0,11928;-0,99221;-2,03422;
P90879(38);20,8905;17,2058;20,1434;20,3419;22,0425;20,6217;23,8319;23,1934;1,36309;0,065388;-2,77697;-2,55253;
P90900(108);17,5686;20,4547;20,1561;19,5329;15,3128;21,0792;18,5523;16,5867;0,499679;0,338162;1,54535;1,09266;
P90900(128);20,3217;19,8984;18,5609;19,9917;25,1201;25,1396;24,0625;24,5702;4,43027;0,000305882;-5,02994;-10,8078;+
P90900(442);23,9143;22,6031;23,1088;21,0395;19,5739;19,2476;20,8926;17,8521;2,02933;0,0177456;3,27488;3,76468;+
P90900(451);21,5459;20,365;19,2468;19,6099;18,458;19,3855;19,1547;17,4048;1,24787;0,0813488;1,59117;2,35706;
P90961(134);24,4483;23,9273;23,3522;23,3968;19,7264;20,1322;18,4757;17,8956;3,71913;0,000756477;4,72371;8,09214;+
P90961(163);16,4861;18,2734;21,8148;20,8102;20,3929;18,9932;18,6454;18,9983;0,0238206;0,936926;0,0886674;0,0697908;
P90961(215);17,4675;18,311;19,2991;17,7147;17,659;20,2288;19,5776;20,7755;0,865427;0,170486;-1,36219;-1,71947;
P90961(125);19,5333;17,6467;20,0649;19,4231;17,0213;19,8669;19,0603;19,7568;0,105143;0,750459;0,240695;0,28534;
