Leading.proteins.Positions.within.proteins;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value daf2_d5_eat2_d5;Student's T-test q-value  daf2_d5_eat2_d5; Student's T-test Difference  daf2_d5_eat2_d5;Student's T-test Test statistic  daf2_d5_eat2_d5;Sign p-val: 0.05 
Q18026(35);19,6391;18,0567;16,2714;20,3353;27,7431;27,2681;27,0843;27,2353;4,12831;0;-8,75708;-9,56901;+
Q18034(203);17,1356;19,5784;17,0233;19,0921;20,8691;21,3381;21,2933;19,0206;1,52295;0,00409349;-2,42294;-2,82905;+
Q18034(179);17,3025;19,8991;16,4951;16,6191;28,1459;28,3297;27,8327;28,7113;4,91513;0;-10,6759;-13,1083;+
Q18066(427);17,8412;17,9028;20,8259;15,9716;21,3741;20,6765;20,1234;21,0876;1,37926;0,00602465;-2,68001;-2,58021;+
Q18066(360);21,1706;19,391;18,0433;18,2943;19,9613;21,6554;21,1466;20,5461;1,03514;0,016432;-1,60255;-2,00156;+
Q18068(3);19,5953;19,853;20,0015;19,7784;19,7764;20,5247;21,7974;20,4178;0,977342;0,019709;-0,822036;-1,90555;+
Q18070(112);18,0775;19,1714;19,4676;18,9197;24,8473;23,5327;22,4743;24,1175;3,77584;0,000112532;-4,83392;-8,28416;+
Q18091(7);15,7495;16,6166;20,0718;19,5302;22,1486;20,6871;21,0639;22,2327;1,68877;0,00274937;-3,54108;-3,12419;+
Q18099(303);26,4086;25,6005;24,3065;25,0021;26,6439;27,0722;27,1114;27,3124;1,9673;0,00153403;-1,70555;-3,64409;+
Q18099(32);25,8706;24,3628;21,9359;25,4311;27,2271;29,2847;29,1118;27,8508;2,11075;0,00110891;-3,96849;-3,92591;+
Q18099(579);24,3231;25,271;23,5595;24,9039;26,0842;24,1394;25,8267;26,1016;0,856438;0,0300819;-1,02362;-1,70449;+
Q18115(444);25,5784;25,9658;26,1462;26,6398;21,2929;21,7652;20,1676;21,2121;4,76605;0;4,97312;12,3566;+
Q18124(71);18,0715;19,192;15,8898;20,5061;29,8371;23,2435;27,0588;26,4343;2,57949;0,000569975;-8,22859;-4,92881;+
Q18152(240);23,1287;21,7013;22,7184;22,369;21,2101;21,6448;20,0174;21,0126;1,78062;0,00226352;1,50814;3,29202;+
Q18202(364);20,3151;20,1973;17,4308;20,7794;20,1985;20,0861;21,6505;21,1477;0,608126;0,0737769;-1,09009;-1,28388;
Q18212(127);20,3453;16,4426;16,5193;18,7535;20,1714;21,0493;19,3001;20,3238;1,13934;0,0122556;-2,19598;-2,17505;+
Q18212(264);17,782;18,5481;19,9638;16,928;20,5621;20,1305;21,8119;20,0141;1,64243;0,00310112;-2,32418;-3,04074;+
Q18217(259);18,6234;20,4979;17,0889;18,6997;20,3038;21,1737;20,894;21,75;1,63835;0,00311501;-2,30288;-3,03344;+
Q18231(122);18,5753;19,2532;19,5236;19,3366;25,0332;24,4034;25,1659;25,66;5,69395;0;-5,89346;-17,7955;+
Q18231(123);18,8083;19,6455;18,6154;19,1247;24,2836;24,7061;24,6933;25,1709;5,94273;0;-5,66498;-19,6063;+
Q18286(425);18,7608;20,2281;19,1766;19,0313;19,8802;21,3639;21,6383;20,8284;1,74932;0,00236777;-1,6285;-3,23444;+
Q18336(127);17,7292;15,2732;19,1264;17,5398;21,1662;21,1872;20,8345;21,2812;2,43537;0,000723926;-3,70011;-4,60578;+
Q18445(159);19,6051;17,6665;19,2421;18,9268;22,6124;21,4234;22,2175;23,229;3,09101;0,000106195;-3,51045;-6,20084;+
Q18449(107);19,0111;18,4331;17,2663;19,2012;25,6655;26,3332;25,0775;25,7269;5,13308;0;-7,22284;-14,2853;+
Q18453(64);18,6975;18,2448;18,4265;19,6695;21,5623;21,4698;21,6831;21,9126;3,90687;0,000131737;-2,89735;-8,74296;+
Q18476(980);16,9612;16,368;16,3571;17,5556;21,2312;21,6509;20,9732;21,9203;4,9012;0;-4,63344;-13,0363;+
Q18544(477);21,5659;19,5083;18,049;19,0728;24,8263;23,6404;24,8309;24,8884;3,1135;0,000108387;-4,99749;-6,26179;+
Q18544(16);19,0304;18,2058;17,657;17,9601;20,3982;21,1931;19,1317;21,3187;2,11897;0,00111235;-2,2971;-3,94238;+
Q18545(465);18,0587;18,1137;18,649;21,2379;21,5644;21,2821;20,7819;21,7163;1,60528;0,00344338;-2,32132;-2,97441;+
Q18550(177);18,5201;17,4052;19,453;18,6596;26,4195;23,3552;23,0509;23,3371;3,06876;0,000183395;-5,53121;-6,14098;+
Q18573(578);19,2278;16,9212;16,4463;19,697;24,1111;24,565;23,9494;24,0865;3,50602;8,40E-05;-6,10491;-7,40389;+
Q18582(16);17,6525;17,9636;17,6056;19,2797;23,7878;22,7351;24,0869;23,3023;4,44795;0;-5,35265;-10,8847;+
Q18582(8);19,2224;19,9405;18,0035;19,7078;23,2955;22,665;22,9652;23,5044;3,77518;0,000112245;-3,88898;-8,2819;+
Q18582(221);18,4431;17,689;16,6685;19,1394;20,6655;21,5422;20,2261;21,0078;2,52679;0,00054413;-2,87541;-4,80905;+
Q18587(61);15,9151;18,357;17,8908;19,9295;21,041;20,8581;19,102;21,8842;1,4285;0,00513591;-2,69821;-2,66485;+
Q18597(438);18,3389;19,0983;17,6396;19,1191;20,4697;19,9219;21,5983;20,3481;2,17145;0,00107623;-2,03554;-4,04839;+
Q18597(539);19,351;17,6405;19,006;20,3108;19,8171;21,837;21,441;19,3659;0,961612;0,0208178;-1,5382;-1,87943;+
Q18597(541);17,9665;19,4298;19,4128;17,0937;19,7937;19,9141;21,6415;21,7529;1,583;0,00358084;-2,29986;-2,93485;+
Q18604(233);19,3251;20,2923;17,9756;18,3031;22,5286;23,1796;23,2602;24,2056;3,33023;7,00E-05;-4,3195;-6,87338;+
Q18610(299);18,8504;18,4294;15,7048;18,7495;19,7653;21,3966;21,0126;21,9192;1,90268;0,00180782;-3,08989;-3,52044;+
Q18620(5);18,8906;21,1529;16,8397;18,8304;19,6012;21,1871;20,8506;20,8964;0,911884;0,0246109;-1,70541;-1,7968;+
Q18650(163);18,9213;20,7151;17,3189;17,9245;20,9105;21,6564;21,1409;20,7867;1,69406;0,00264729;-2,40371;-3,13377;+
Q18655(499);21,1904;21,643;19,6187;21,354;25,3779;25,0201;25,3662;22,7891;2,51733;0,000540628;-3,68682;-4,78777;+
Q18655(511);18,8157;19,056;18,3717;18,2806;21,5479;22,4277;24,2805;24,6956;3,00696;0,000174528;-4,60691;-5,97707;+
Q18655(519);15,0877;17,963;18,0253;16,8557;21,2138;20,1638;21,8164;21,7062;2,78532;0,000439216;-4,24212;-5,41573;+
Q18655(280);19,0571;21,8402;18,7198;19,754;23,5107;24,6962;24,2677;25,0811;2,95999;0,000298981;-4,54619;-5,85471;+
Q18665(203);23,8895;23,7915;23,2374;23,8525;22,0879;23,0395;24,2137;24,1106;0,257841;0,303506;0,329787;0,629405;
Q18678(114);18,549;19,4072;17,1897;18,385;20,6799;19,9412;21,1918;19,0962;1,53973;0,00388312;-1,84456;-2,85851;+
Q18680(272);18,8843;21,5414;17,6536;19,1006;19,6511;20,6944;19,3677;21,4116;0,474938;0,123336;-0,986203;-1,04799;
Q18688(100);20,6639;17,5835;19,4071;18,3877;24,4473;22,44;22,8749;24,2669;2,77974;0,000437073;-4,49673;-5,4021;+
Q18688(326);16,6671;17,6478;20,2668;21,8729;26,3104;25,1524;25,3752;24,5949;2,61667;0,000541667;-6,24453;-5,01446;+
Q18688(327);18,9463;20,2576;16,8943;18,6702;21,4692;21,437;20,8992;20,8094;1,86506;0,00192771;-2,46159;-3,44934;+
Q18688(601);17,7816;19,6916;20,4335;17,4986;20,8941;20,831;21,6173;21,3751;1,69492;0,00261917;-2,32807;-3,13534;+
Q18688(227);17,8908;17,9175;21,4417;20,1274;20,542;21,8347;21,523;19,6622;0,758726;0,0420752;-1,54611;-1,54083;+
Q18688(67);25,0266;25,2926;25,829;23,7543;26,8257;26,0017;26,8232;27,8901;1,76252;0,00232917;-1,90957;-3,25868;+
Q18688(585);18,2119;18,8858;17,7602;21,6975;20,4815;19,8766;19,8441;20,9247;0,583368;0,0811147;-1,14282;-1,24079;
Q18688(197);20,1585;19,3448;19,0242;17,1264;26,6606;24,1042;24,5399;23,8946;3,20761;0,00011831;-5,88637;-6,52184;+
Q18688(627);19,4112;17,5124;15,3554;17,4501;21,617;21,1655;21,7174;19,7771;2,07934;0,0012229;-3,63699;-3,86331;+
Q18688(62);19,1801;19,0917;18,2141;15,9677;23,3726;24,7948;23,7751;24,5861;3,48685;8,27E-05;-6,01874;-7,34444;+
Q18688(448);17,4943;19,1746;20,2623;19,4492;19,7359;21,4591;21,6108;19,5454;0,953822;0,0213883;-1,49268;-1,86649;+
W6RS06(197);16,2214;19,6648;18,1514;20,8269;23,6586;22,0022;21,2036;22,635;1,76268;0,0023316;-3,65872;-3,25897;+
W6RS06(275);18,6693;19,2311;14,3316;17,6678;20,3962;21,3721;20,5909;19,9216;1,46122;0,00471958;-3,09527;-2,72144;+
Q18739(109);19,328;18,7792;19,0479;17,3491;21,4331;20,6664;20,9852;20,2417;2,31654;0,000858947;-2,20554;-4,34962;+
Q18739(137);17,3765;18,7739;17,5098;18,4121;21,1074;20,8894;21,299;21,2521;3,9303;0,000137072;-3,1189;-8,82726;+
Q18739(98);18,9361;18,5554;15,0111;18,5396;19,5383;21,0229;21,5236;20,6703;1,55807;0,00383715;-2,92821;-2,8908;+
Q18742(19);18,2097;18,1123;17,6717;19,0964;21,2221;21,5511;20,7082;18,7737;1,7978;0,00214195;-2,29127;-3,32377;+
Q18742(55);19,621;20,6448;17,2711;15,3798;19,6741;21,5672;21,4374;21,9713;1,20014;0,010435;-2,93333;-2,27682;+
Q18771(6);24,6107;23,3992;22,719;24,6658;20,374;24,041;24,7638;24,8224;0,111268;0,598281;0,348392;0,300433;
Q18773(48);30,9533;30,5545;31,6925;31,1057;25,037;26,7428;27,1532;24,9008;3,75022;0,000108374;5,11804;8,19694;+
Q18787(108);17,0727;20,0968;15,9979;18,1078;19,4064;20,2233;21,83;21,8183;1,52199;0,00408413;-3,00072;-2,82736;+
Q18787(36);18,7083;18,5408;18,9419;20,7727;22,9974;22,1969;24,2513;22,8227;2,89404;0,00028479;-3,82618;-5,68604;+
Q18787(118);18,5901;17,0329;16,827;19,3409;21,3657;21,4827;21,2446;21,5504;2,88163;0,00028145;-3,46311;-5,65471;+
Q18799(58);15,6909;19,0478;17,9041;17,0377;21,5583;20,5306;21,1596;21,1;2,59335;0,000536543;-3,66698;-4,96062;+
Q18799(59);16,893;19,4905;18,9541;20,579;21,352;21,6552;21,5065;20,7223;1,57039;0,00383797;-2,32984;-2,91254;+
Q18813(241);18,7486;20,0273;13,794;21,2491;22,1162;22,9542;23,5459;23,965;1,49827;0,00432144;-4,69059;-2,78589;+
Q18813(251);18,1784;20,6518;20,0341;19,3276;27,2982;25,9364;25,5442;25,9541;4,27026;0;-6,63524;-10,1344;+
Q18846(416);19,244;19,5702;17,6217;20,2727;21,198;19,5058;21,171;21,2222;1,19781;0,0104544;-1,59712;-2,2729;+
Q18885(153);20,15;17,7476;18,6014;19,5659;20,4699;20,3856;19,5833;21,2983;1,17339;0,011455;-1,41804;-2,23199;+
Q18885(25);18,7633;15,6865;18,2263;16,3004;20,891;21,7595;20,788;21,1311;2,63066;0,00054641;-3,89826;-5,04696;+
Q18885(122);18,8772;18,1846;19,5522;17,9983;22,7022;22,2633;20,5199;22,1641;2,80859;0,000448898;-3,2593;-5,47278;+
Q18885(129);17,1572;16,6261;16,0863;19,5273;21,1476;19,1582;21,5933;20,5567;1,90762;0,0018139;-3,26472;-3,52984;+
Q18885(12);18,6036;19,02;19,6833;18,1078;22,3863;26,2885;24,1932;23,2743;2,92049;0,000292683;-5,18193;-5,75325;+
Q18885(135);19,2482;19,1945;20,31;17,3956;21,3282;20,6198;18,6636;21,7478;0,855281;0,0301283;-1,55275;-1,70256;+
Q18885(4);21,63;23,1138;23,9043;24,0935;20,3812;21,2465;20,9164;21,4953;1,92766;0,00170718;2,17554;3,56802;+
Q18885(121);17,2656;19,2653;17,5103;20,045;20,6097;21,024;20,6674;21,3443;1,85483;0,00201199;-2,3898;-3,43012;+
Q18886(111);19,0743;18,1951;17,7327;20,0322;20,6518;20,0608;21,2192;20,8787;1,86688;0,00192877;-1,94403;-3,45276;+
Q19007(210);14,9333;17,6415;18,9109;18,4629;20,0263;20,8717;20,8171;20,6753;1,84441;0,00200434;-3,11042;-3,41059;+
Q19007(175);20,6398;19,1147;18,999;20,0698;20,7893;21,5512;21,5946;21,4273;2,02451;0,00140024;-1,63478;-3,75523;+
Q19015(48);15,0596;19,7167;17,6781;19,5977;20,4768;20,0385;21,2922;21,5364;1,31287;0,00742739;-2,82294;-2,467;+
Q19015(54);18,4162;17,2307;17,2172;20,5931;21,5407;20,094;20,7212;21,7283;1,63049;0,00317596;-2,65675;-3,01938;+
Q19015(387);16,5773;20,3618;18,8977;20,8672;22,9081;26,0492;26,1447;25,9427;2,56731;0,000561873;-6,08519;-4,90097;+
Q19048(273);19,2444;19,0252;19,657;20,6095;21,4624;20,9088;21,8257;21,5104;2,38374;0,000771049;-1,79281;-4,4934;+
Q19056(13);18,3267;18,382;19,559;19,021;21,0436;21,1586;20,4756;20,5926;2,99073;0,000247375;-1,99543;-5,93456;+
Q19063(110);17,0768;19,7193;16,6995;22,0294;23,6989;23,8612;24,0248;23,7082;2,12719;0,0011179;-4,94201;-3,95889;+
Q19064(92);16,4803;18,0774;17,6568;17,4787;20,5702;20,9834;21,6362;21,4423;3,98135;0,000146179;-3,73473;-9,01346;+
Q19102(51);18,7974;17,244;19,9685;18,787;19,8481;20,7171;20,6487;20,366;1,54144;0,00388853;-1,69575;-2,86151;+
Q19102(8);19,9883;19,1894;18,3891;20,163;19,9935;19,8214;21,1302;21,0464;1,03461;0,0164259;-1,06543;-2,00067;+
Q19107(554);22,4349;22,5808;20,0812;22,2286;24,2379;25,0048;24,1332;24,4508;2,2646;0,000984364;-2,62533;-4,24038;+
Q19107(276);20,4946;19,0965;16,9806;19,9668;24,0474;24,9453;24,7117;23,3643;3,02569;0,000178099;-5,13253;-6,02641;+
Q19162(45);18,2464;17,8382;17,26;17,5102;25,9567;23,9082;25,2111;25,6209;5,25989;0;-7,46054;-15,0155;+
Q19162(59);18,2249;17,9271;17,5752;18,7639;22,0389;24,4883;24,9442;23,9748;3,79686;0,000116095;-5,73875;-8,35634;+
Q19162(92);24,8994;24,9853;26,1442;25,0063;24,8533;23,2992;25,0329;24,4513;0,875786;0,0277688;0,849608;1,73673;+
Q19162(6);18,5817;20,3637;17,4283;18,6555;22,4239;22,9163;22,8297;22,8438;3,19944;0,000117155;-3,99614;-6,49895;+
Q19162(85);16,0716;19,0471;16,0978;20,3537;24,2169;24,229;22,5521;24,2301;2,66095;0,000557641;-5,91447;-5,11778;+
Q19188(849);21,7949;21,3998;23,6713;22,8212;25,4952;23,6322;24,5234;25,1572;1,87794;0,00191621;-2,28021;-3,47362;+
Q19209(172);19,6418;19,6203;19,1916;16,8966;25,8447;25,792;26,5272;26,6297;4,39271;0;-7,36086;-10,6462;+
Q19240(62);23,6508;24,841;25,2492;24,6946;21,298;20,7862;20,8883;21,9526;3,64157;9,44E-05;3,37762;7,83565;+
Q19240(67);24,075;23,188;21,5149;21,6524;20,497;21,4944;21,2411;20,519;1,33015;0,00697457;1,66966;2,49638;+
Q19257(139);17,7575;16,799;16,9314;17,1488;21,0546;21,2971;19,1406;21,8365;2,97143;0,0003031;-3,67301;-5,88433;+
Q19257(35);19,4486;18,3623;17,8148;18,1729;23,1051;24,7975;26,0214;24,6294;3,95629;0,000142857;-6,1887;-8,92164;+
Q19276(52);19,0986;17,4169;19,4554;17,7116;20,3883;20,8009;21,1801;21,5215;2,41522;0,000753012;-2,55208;-4,5617;+
Q19289(155);29,0599;27,4409;24,5857;27,1563;27,1381;29,0961;28,688;28,3516;0,581017;0,0818387;-1,25774;-1,23669;
Q19289(303);27,1462;26,0039;25,573;25,9034;26,5546;26,7567;26,8919;27,0364;0,930369;0,0230511;-0,653263;-1,82753;+
Q19289(128);23,1619;23,9796;27,3876;24,6932;24,0826;27,3907;26,7804;26,479;0,548261;0,0920361;-1,37757;-1,17916;
Q19289(130);23,7914;25,2576;23,9439;24,1831;21,6387;23,8082;24,6359;24,0491;0,468887;0,126144;0,761014;1,03699;
Q19289(206);21,472;22,7692;21,8212;22,9849;19,7708;20,3945;20,2911;21,8759;1,55734;0,00383357;1,67873;2,88951;+
Q19289(228);26,3369;25,6772;23,2629;26,0863;26,0772;26,8523;26,8216;26,5441;0,849537;0,0304933;-1,23301;-1,69297;+
Q19289(424);25,6296;25,4315;24,1505;25,2612;23,7724;25,3346;26,0115;23,8617;0,233568;0,338154;0,373156;0,578416;
Q19289(83);21,9229;21,3718;23,667;22,8881;19,0343;21,7283;21,5928;21,1688;1,0087;0,0181068;1,58139;1,95763;+
Q19289(316);25,4639;24,5484;26,1293;23,0227;19,8402;21,3613;21,2691;19,3947;2,68069;0,000565217;4,32478;5,16428;+
Q19289(364);25,7078;25,7847;25,3378;26,1493;24,5221;26,0654;25,2904;26,4683;0,128763;0,549193;0,158338;0,342821;
Q19289(80);18,8532;19,5576;17,5392;21,4896;18,5761;20,4034;20,9795;19,241;0,172883;0,446474;-0,44009;-0,445459;
Q19289(82);20,3005;19,0556;20,7213;20,1363;19,177;21,2921;20,5941;20,0408;0,148746;0,500019;-0,222531;-0,390018;
Q19289(5);23,3802;23,7013;22,9963;23,6818;25,1458;24,0086;24,2081;24,9485;1,90696;0,00181289;-1,13787;-3,52858;+
Q19289(444);24,0307;23,6599;23,1733;22,8983;21,0489;20,9353;20,5311;21,7044;3,30856;6,83E-05;2,38561;6,8102;+
Q19289(266);17,9522;18,0907;15,205;17,8188;23,2128;23,6108;24,652;25,0546;3,82083;0,000120219;-6,86589;-8,43929;+
Q19289(49);18,6818;18,2606;18,7381;19,1104;19,3333;20,52;21,3215;19,9854;1,89024;0,00182946;-1,59233;-3,49686;+
Q19289(122);20,3684;17,0407;18,8598;20,2539;21,7093;24,2715;24,6822;24,2115;2,36407;0,000758721;-4,58794;-4,45102;+
Q19323(9);16,4799;19,3131;18,2623;19,277;21,3471;21,4437;19,7443;18,556;1,04747;0,0158432;-1,93969;-2,02205;+
Q19325(84);18,7444;19,3195;17,4524;18,8751;21,1118;20,4594;20,1911;21,1395;2,41603;0,00075358;-2,12758;-4,56348;+
Q19325(86);19,8775;19,5663;18,0897;18,0759;19,7068;21,5389;20,0625;20,447;1,31786;0,00721227;-1,53648;-2,47547;+
Q19335(101);18,9594;18,5231;19,5232;19,2048;21,2347;21,2244;20,3002;21,8318;2,82467;0,000407747;-2,09517;-5,51248;+
Q19344(543);18,5056;18,1605;17,6971;18,6353;22,6298;21,5353;22,0858;23,33;4,10706;0;-4,14563;-9,48682;+
Q19360(280);18,5717;14,4417;18,8652;18,319;23,7792;23,3927;22,5871;23,6781;2,77798;0,000435798;-5,80985;-5,39781;+
Q19366(366);16,0092;19,6584;19,3277;20,9798;19,8754;21,3601;20,8569;20,9739;0,798155;0,0363826;-1,77282;-1,60706;+
Q19376(481);17,8508;20,3683;18,9886;20,2724;24,8062;23,3945;22,7221;25,0662;2,87952;0,000280255;-4,62723;-5,64938;+
Q19442(239);21,7353;21,3914;20,5476;21,7967;20,1858;21,7554;21,7652;21,7242;0,00700104;0,970802;0,0101357;0,0208927;
Q19446(275);17,0661;19,0147;18,6127;17,4459;21,5984;23,7195;23,5251;24,5594;3,31405;6,89E-05;-5,31572;-6,82615;+
Q19478(174);17,7409;17,7907;20,6805;19,8968;23,017;24,2068;25,2806;24,3386;2,97788;0,000245087;-5,18355;-5,90109;+
Q19545(1077);18,9123;21,2454;18,6125;21,353;22,1116;22,5372;23,1138;21,8722;1,63815;0,00311349;-2,37792;-3,03309;+
Q19573(269);20,1559;18,6656;15,2606;19,5472;20,8962;21,164;20,1553;21,964;1,20462;0,0103179;-2,63754;-2,28432;+
Q19573(259);23,4496;22,8703;23,166;24,418;25,7333;26,8344;25,9817;26,0066;3,18419;0,000115543;-2,663;-6,45636;+
Q19577(153);20,504;17,8576;17,5251;17,3983;20,9067;19,6597;19,5998;21,9237;1,26794;0,00869769;-2,20126;-2,39092;+
Q19579(333);18,6335;18,5;18,437;17,1527;21,4456;21,8301;18,958;20,9014;1,93897;0,00162316;-2,60297;-3,58964;+
Q19579(228);14,4246;20,0294;19,5607;17,0633;24,7682;24,4266;23,9742;25,1957;2,68755;0,000566757;-6,82167;-5,18054;+
Q19579(219);23,5931;23,2902;21,6245;22,6303;23,8373;22,5427;24,9852;24,8669;0,902172;0,0253108;-1,27348;-1,78065;+
Q19579(243);18,0671;17,9503;20,412;18,6327;20,5739;19,8554;20,5894;21,5815;1,51325;0,0041877;-1,88454;-2,81207;+
Q19625(98);23,8229;25,721;24,9369;26,2697;19,671;19,6535;21,2756;21,1311;3,32543;6,97E-05;4,75484;6,85936;+
Q19625(105);23,8229;25,7725;24,9369;26,2697;20,7604;19,5926;21,7564;20,2236;3,21903;0,000119488;4,61727;6,55398;+
Q19626(14);25,997;25,7977;24,6451;25,1967;25,7887;26,3777;26,6702;27,2653;1,37527;0,0061374;-1,11637;-2,57337;+
Q19680(361);17,9873;18,7887;18,0627;18,2062;18,6922;20,7646;20,6876;20,7747;1,95375;0,00158081;-1,96854;-3,618;+
Q19680(329);19,575;17,9948;18,0316;18,9099;20,5513;19,222;20,3599;20,5174;1,67772;0,00281253;-1,53482;-3,10422;+
Q19680(210);19,0938;19,3254;18,9434;18,2861;21,36;19,784;20,3459;20,1832;2,01653;0,00139776;-1,50609;-3,73965;+
Q19743(69);19,0553;17,0049;19,5414;18,1115;20,7732;20,3777;20,2642;21,4352;1,99126;0,00146706;-2,28427;-3,69046;+
Q19746(407);18,6181;19,8856;18,5622;19,3677;22,2978;23,5218;22,6075;21,8192;3,442;7,90E-05;-3,45319;-7,20694;+
Q19746(418);20,1259;19,5578;16,9888;15,6649;20,0536;21,5207;20,9441;21,2171;1,38149;0,00594894;-2,84955;-2,58403;+
Q19746(409);16,8654;17,6015;20,1308;20,0224;22,5471;21,2612;22,6075;22,6686;2,15561;0,00110493;-3,61608;-4,01625;+
Q19746(326);27,2055;24,4762;25,3856;26,6912;25,3449;25,7798;25,4414;26,0225;0,178132;0,435397;0,292465;0,457307;
Q19767(28);22,524;23,3019;23,5342;23,1936;25,8643;25,4623;24,822;25,1572;3,39099;7,48E-05;-2,188;-7,05311;+
Q19767(50);24,9189;24,5439;25,3312;24,5508;27,0253;23,3396;26,4208;26,1256;0,483175;0,119711;-0,89165;-1,06291;
Q19775(175);17,0309;18,2756;17,8386;19,3095;19,8373;20,4034;20,3866;21,0361;2,29755;0,000923928;-2,3022;-4,30948;+
Q19796(397);18,5666;18,4516;17,2864;17,7244;20,9014;20,8501;20,9555;21,1851;4,10429;0;-2,96575;-9,47617;+
Q19825(447);17,4796;20,7528;19,438;18,8971;23,1631;23,6864;24,3724;23,8393;3,16643;0,00011413;-4,62339;-6,40704;+
Q19826(78);18,7641;18,9108;17,495;18,9628;24,497;24,8632;23,8837;23,711;4,88977;0;-5,70552;-12,9775;+
Q19843(83);16,8514;19,283;18,8851;21,6832;21,2894;21,5527;21,0699;21,0053;1,06802;0,0147239;-2,05362;-2,05622;+
Q19869(83);19,343;19,4846;19,1084;19,302;19,1673;19,746;19,5076;21,8033;0,586007;0,0802179;-0,746555;-1,2454;
Q19872(124);25,7934;25,6364;26,7582;26,4237;23,1253;24,4965;22,4212;24,4178;2,35837;0,000755974;2,53774;4,43879;+
Q19895(87);20,2866;19,3358;19,0674;18,4734;18,9169;21,8077;20,7247;21,7817;1,00567;0,0182029;-1,51693;-1,9526;+
Q19895(59);17,8438;18,8794;18,9356;19,6265;25,235;24,6632;24,0963;24,678;4,97966;0;-5,84678;-13,4469;+
Q19907(224);22,5223;23,4441;23,1682;23,4666;20,402;20,9773;21,6357;21,4644;2,91531;0,000290749;2,03046;5,74004;+
Q19932(435);16,2842;15,9857;18,81;18,2607;21,5141;20,3117;20,9781;20,2666;2,38149;0,000768778;-3,43246;-4,48853;+
Q19949(8);19,7572;16,2605;18,522;21,1237;20,7326;21,2638;19,7486;21,7188;0,882388;0,0270708;-1,95012;-1,74772;+
Q19949(300);23,3386;23,651;23,1723;23,1434;22,1083;24,2764;23,8815;23,7236;0,131001;0,543708;-0,171098;-0,348169;
Q19952(56);16,0544;16,5592;18,8881;18,3999;19,665;21,3105;21,4676;21,7014;2,28506;0,000995189;-3,56072;-4,28321;+
Q19952(81);19,309;19,0976;17,5876;18,8298;20,3939;21,564;19,7996;21,9037;1,90828;0,00181696;-2,20929;-3,53108;+
Q19952(9);16,4562;17,5587;19,029;19,3106;20,8345;20,0671;19,9047;19,1195;1,34002;0,00678646;-1,89284;-2,51318;+
Q19979(260);27,0556;26,8045;26,521;27,8987;22,6551;24,0884;23,2945;23,5931;3,8894;0,000129412;3,66219;8,68053;+
Q19986(221);19,0354;20,2081;19,6028;18,8411;20,1153;21,7343;19,5496;21,1832;1,09139;0,0139036;-1,22377;-2,09511;+
Q19986(47);17,5443;20,7963;18,7049;20,208;21,3765;20,1011;21,1778;19,6295;0,724929;0,0478124;-1,25785;-1,48378;+
Q1XFY9(63);24,2805;24,0212;22,7346;22,9932;20,4764;20,9066;21,3079;21,6021;2,77713;0,000435374;2,43412;5,39575;+
Q1ZXU7(27);17,5528;20,5489;20,4785;17,9119;20,3226;20,5428;20,0623;21,8818;0,883778;0,0269818;-1,57934;-1,75004;+
Q20022(284);17,8939;15,9339;16,0758;18,7307;25,3202;23,2395;23,6195;25,6065;3,69448;0,000101382;-7,28787;-8,00986;+
Q20025(14);18,2555;17,1326;16,0927;18,3652;21,5471;20,9783;20,0376;19,1375;2,11603;0,00111166;-2,96366;-3,93648;+
Q20034(10);19,7714;21,2841;19,7092;18,2283;23,8049;23,1203;23,7582;25,4249;2,77381;0,00043453;-4,27882;-5,38766;+
Q20034(27);24,9146;25,289;22,3838;24,5599;24,3722;24,5639;24,8896;24,9813;0,25442;0,308352;-0,414936;-0,622287;
Q20034(79);17,4336;18,0261;17,6792;16,4467;22,8365;24,0449;23,5189;22,1619;4,42975;0;-5,74413;-10,8056;+
Q20034(73);19,3788;21,5861;18,4877;20,293;24,73;22,2178;21,6493;23,8483;1,76516;0,00233403;-3,17495;-3,26352;+
Q20040(25);17,6855;18,4874;19,8001;18,8891;20,7751;20,7615;21,6517;21,5207;2,5783;0,000568528;-2,46177;-4,92609;+
Q20040(48);17,8217;20,0042;18,1164;18,3819;20,3481;20,4281;20,6514;20,3935;2,04963;0,00128134;-1,87424;-3,80456;+
Q20040(13);18,6513;15,9265;19,299;18,4108;20,7502;22,68;23,4116;21,7473;2,31475;0,000858345;-4,07537;-4,34582;+
Q20106(183);18,3839;19,8351;16,9606;20,4572;22,5961;23,1629;23,5752;23,2054;2,71078;0,000468401;-4,22568;-5,23574;+
Q20116(124);19,4384;18,2021;16,438;17,4725;20,9394;21,5819;21,5567;20,2008;2,37831;0,00076652;-3,18195;-4,48167;+
Q20117(482);19,4766;21,4782;18,7812;19,2926;24,018;23,3174;22,5404;22,1724;2,39291;0,00074184;-3,25492;-4,51323;+
Q20121(641);25,0188;25,3133;24,2265;23,9245;23,9092;25,5571;25,2509;24,06;0,0487226;0,802414;-0,0735412;-0,139161;
Q20177(272);16,9988;17,1162;18,4288;17,7977;23,1978;24,2258;22,773;24,5257;4,57885;0;-6,0952;-11,4696;+
