Leading.proteins.Positions.within.proteins;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value daf2_d1_N2_d1;Student's T-test q-value  daf2_d1_N2_d1; Student's T-test Difference  daf2_d1_N2_d1;Student's T-test Test statistic  daf2_d1_N2_d1;Sign p-val: 0.05 
P41988(190);23,7534;24,3223;24,5388;23,8681;26,5739;23,2866;23,0308;24,0907;0,0529241;0,767435;-0,124857;-0,150542;
P42168(8);19,8897;17,5797;21,2653;17,198;21,7118;20,1671;20,1596;19,3924;0,600899;0,0545958;-1,37454;-1,27133;
P42168(224);17,4462;17,7473;18,6679;21,0184;25,6654;24,804;21,9476;24,127;2,51234;6,12E-05;-5,41605;-4,77654;+
P42168(61);24,7208;23,5807;22,0705;23,1613;24,5273;21,983;24,1935;24,1037;0,1527;0,455873;-0,318522;-0,399211;
P42168(301);25,7572;26,6479;23,9359;24,7469;24,2144;24,0929;25,2972;24,7039;0,485433;0,0876931;0,694907;1,06699;
P42170(34);19,3766;18,4286;17,6825;17,2748;21,9018;20,6693;20,8623;21,3965;2,85858;3,60E-05;-3,01686;-5,59682;+
P42170(30);17,9241;17,4518;17,1211;16,6894;21,9343;20,8223;20,4505;21,3786;4,04326;0;-3,84983;-9,2439;+
P42170(356);16,4225;17,3374;17,1922;20,3354;20,6791;21,2418;20,9789;20,9097;1,94498;0,000878093;-3,13047;-3,60116;+
P46502(213);18,9849;18,51;18,8233;17,2899;21,8392;19,9926;20,8297;20,382;2,27734;0,000323561;-2,35884;-4,26702;+
P46550(534);23,802;24,1804;27,0212;24,0322;25,5196;24,8556;24,3709;25,3559;0,124488;0,530799;-0,266518;-0,332558;
P46550(41);17,0844;16,9679;18,0713;17,2849;21,1953;20,7443;21,2633;20,4324;4,52696;0;-3,55668;-11,2343;+
P46561(268);16,0982;18,8199;19,5833;17,9402;20,9307;20,5543;20,1453;21,0925;1,78427;0,00126433;-2,57033;-3,29874;+
P46561(62);20,0047;17,8706;18,4964;17,8595;23,4356;23,5813;22,3158;22,0808;3,29933;5,21E-05;-4,29556;-6,78342;+
P46562(120);26,5282;26,651;26,7839;26,6146;27,2122;23,4328;25,6445;23,1897;0,945585;0,0160545;1,77461;1,85281;+
P46563(315);16,1101;19,7114;16,6873;18,5133;21,8341;20,4431;20,7076;21,0997;1,99618;0,000796235;-3,26561;-3,70001;+
P46563(320);18,6657;18,4482;20,0286;18,7995;21,8598;19,3654;21,3194;19,2881;1,00938;0,012907;-1,47268;-1,95876;+
P46563(103);19,8894;17,6095;18,6172;19,9257;21,3311;20,9922;19,2575;21,0862;1,191;0,00743761;-1,65631;-2,26148;+
P46563(46);21,2774;21,77;20,8472;21,2102;22,4753;22,7454;22,7584;22,4748;3,19752;4,79E-05;-1,3373;-6,49359;+
P46563(32);18,3463;21,2675;18,8992;19,8324;23,743;23,0713;24,0185;21,8337;2,36722;0,000249711;-3,58026;-4,45778;+
P46563(133);28,2891;29,2506;28,254;28,8127;31,6414;28,0782;26,0918;26,5799;0,167725;0,421092;0,553772;0,433746;
P46563(300);18,7015;20,063;18,4981;17,3228;23,4152;24,2679;23,9508;23,9012;3,95039;0;-5,2374;-8,90012;+
P46563(363);18,7646;16,5644;17,7218;17,4444;24,3662;23,5715;22,6695;24,1603;4,30022;0;-6,06804;-10,2575;+
P46769(17);17,4061;17,9822;17,9564;18,3353;20,9745;20,4206;20,6293;20,7845;4,76832;0;-2,78221;-12,3677;+
P46822(531);18,8972;18,2227;18,1066;19,3604;21,4844;20,9817;21,28;20,5568;3,30562;5,26E-05;-2,42898;-6,80166;+
P46975(631);16,077;17,79;17,1646;15,8353;21,078;21,0302;21,2655;20,6089;3,95249;0;-4,27894;-8,90779;+
P46975(438);18,8641;16,4107;17,7937;17,7662;25,0988;25,9481;25,8573;26,375;5,13061;0;-8,11111;-14,2714;+
P47207(8);19,3407;18,8952;19,3301;17,0382;21,4748;21,132;21,2226;19,6419;1,74496;0,00143434;-2,21678;-3,22645;+
P47207(516);23,1344;22,7062;24,898;22,2073;24,9679;24,4252;22,6404;20,9453;0,00252991;0,987948;-0,00823307;-0,00758813;
P47991(63);17,6247;16,9835;17,2502;20,0566;22,4109;20,9119;23,2452;21,4715;2,44063;0,000125984;-4,03112;-4,61733;+
P47991(208);24,4035;24,7323;24,01;24,8258;26,2917;24,6379;24,4181;25,1094;0,651929;0,0450917;-0,621404;-1,35943;+
P47991(214);19,0735;20,0961;18,5031;17,4114;26,0073;27,0864;24,671;26,8569;4,09332;0;-7,38437;-9,43406;+
P47991(156);17,572;18,2417;14,6431;18,9749;21,2876;20,3959;20,811;20,9557;1,95692;0,000884988;-3,50461;-3,62409;+
P47991(135);19,5087;18,033;19,1985;18,1772;21,3868;20,2338;21,288;20,545;2,43823;0,000125832;-2,13411;-4,61205;+
P48150(107);17,0245;18,7483;17,7949;20,1833;23,7633;22,2077;20,9187;22,8093;2,34487;0,00030647;-3,98702;-4,40989;+
P48152(9);21,6186;25,6463;22,3986;22,0588;25,1388;25,6091;24,2757;24,9259;1,11983;0,00928914;-2,0568;-2,1425;+
P48152(232);24,3604;25,3789;23,0114;25,4627;30,2918;28,7179;27,1408;28,3202;2,47428;0,00010199;-4,06434;-4,69162;+
P48152(233);24,8002;26,7048;26,6433;25,5138;29,806;28,2642;26,4992;28,3329;1,51813;0,00280503;-2,31007;-2,82062;+
P48152(77);18,5013;19,4759;17,1949;15,7249;25,4908;25,9151;26,2302;26,111;4,21115;0;-8,21255;-9,89543;+
P48152(69);18,0241;17,6897;17,7925;20,1362;23,4475;22,9635;23,4937;21,4737;2,98927;3,97E-05;-4,43397;-5,93075;+
P48152(110);17,1659;17,1698;17,4722;18,9904;23,9722;24,9749;24,5632;24,8975;5,08577;0;-6,90239;-14,0216;+
P48154(185);19,7934;18,2856;17,6011;18,0363;21,5539;21,2222;20,9962;20,1737;2,41846;0,000152745;-2,55741;-4,56878;+
P48154(61);20,6741;20,6896;19,4075;17,9551;21,8222;20,6133;21,0509;20,9952;1,07313;0,0108414;-1,43883;-2,06473;+
P48154(44);18,8131;18,8355;20,551;18,1671;26,1759;24,348;21,8597;24,1238;2,58023;6,43E-05;-5,03521;-4,93051;+
P48154(54);14,7719;17,1868;19,3296;16,5347;25,2324;25,758;25,3387;24,5592;3,83542;0;-8,26632;-8,49012;+
P48156(140);21,2225;20,4869;17,5536;17,8525;21,7496;21,2029;21,0672;21,0301;1,10178;0,00970386;-1,98361;-2,11242;+
P48156(128);17,3702;19,7629;19,0636;19,5613;26,097;23,1327;22,6963;24,9566;2,81477;3,45E-05;-5,28115;-5,48803;+
P48158(113);17,3285;20,2649;17,7088;19,3402;24,4751;25,0875;26,0187;24,7831;3,80635;0;-6,43049;-8,38907;+
P48158(13);17,4528;18,2621;18,2061;15,1865;21,1152;21,1303;20,8198;21,2044;2,70533;3,21E-05;-3,79054;-5,22277;+
P49029(120);18,0331;16,2881;17,4812;19,112;26,2789;22,4803;22,9924;23,2443;2,93433;3,83E-05;-6,02039;-5,78864;+
P49029(88);20,9999;15,1611;17,3406;18,5524;21,9043;20,6802;21,1518;20,6497;1,30957;0,00525242;-3,083;-2,4614;+
P49029(7);17,7512;18,3899;18,7012;20,0787;24,3956;24,6416;22,5493;24,5883;3,56049;0;-5,31347;-7,57493;+
P49029(47);17,2608;18,9825;20,3696;17,5075;25,7021;22,9714;24,0797;23,0146;2,86418;3,62E-05;-5,4119;-5,61084;+
P49180(58);14,7925;19,6269;20,0263;18,4821;24,1498;23,3158;23,4552;24,2046;2,41894;0,000152927;-5,54938;-4,56983;+
P49180(49);18,5875;16,4277;19,0467;18,9399;24,7162;23,6822;23,7608;25,8787;3,63363;0;-6,25903;-7,80979;+
P49181(25);19,1187;18,2003;17,4387;19,5114;21,8958;20,4809;21,2113;21,1906;2,5199;6,14E-05;-2,6274;-4,79353;+
P49196(139);20,1345;18,2455;18,3824;19,2028;27,0361;26,5927;25,6576;25,7941;4,95994;0;-7,27883;-13,3426;+
P49197(76);24,7827;24,4138;23,3447;24,3822;27,2822;25,5557;25,9451;26,3047;2,2619;0,000374798;-2,04106;-4,23475;+
P49405(187);16,1364;17,5713;19,6976;20,1168;25,2522;23,5487;24,4312;22,7722;2,70469;3,21E-05;-5,62053;-5,22125;+
P49405(241);17,3822;18,375;19,7858;18,7011;21,4167;20,682;21,3089;21,1869;2,59483;6,48E-05;-2,58759;-4,96403;+
P49405(58);18,3036;17,9701;20,095;17,7659;23,5465;21,8084;22,6783;25,9174;2,52296;6,15E-05;-4,95399;-4,80042;+
Q3HKC4(273);16,9359;17,442;18,9937;18,4174;21,829;20,2295;20,6436;19,8216;2,25628;0,000429185;-2,68368;-4,22303;+
Q3HKC4(248);17,2102;19,0751;16,6202;16,6373;23,9399;23,7837;22,7725;24,5249;4,05926;0;-6,36959;-9,30429;+
Q3HKC4(259);27,3401;28,6026;27,3179;26,5017;27,2296;24,8936;25,5551;26,3946;1,113;0,00940514;1,42235;2,13112;+
Q3HKC4(241);20,2715;16,6957;16,492;16,3769;21,8152;21,1473;21,2591;20,4303;2,03308;0,000762452;-3,70394;-3,77203;+
Q8MNS3(306);19,4119;16,2271;18,027;17,2465;22,7359;22,462;23,6675;22,4517;3,36845;5,70E-05;-5,10114;-6,986;+
P49596(11);17,7958;17,8673;15,851;16,9687;21,4598;20,9254;20,8094;20,9946;3,69073;0;-3,92658;-7,9974;+
P50140(360);20,0202;20,7916;16,1058;16,892;25,3905;25,1698;25,2488;24,9491;2,95405;3,89E-05;-6,73713;-5,83937;+
P50432(305);20,6297;17,2571;20,5945;18,3285;21,295;20,2523;20,9087;21,3568;1,02768;0,0121552;-1,75075;-1,98916;+
P50432(466);17,5705;19,355;17,575;17,4888;21,8286;20,5087;21,1;20,2967;2,68116;3,16E-05;-2,93619;-5,16542;+
Q8I4H9(279);18,241;16,6612;17,2091;20,4189;23,8191;23,1012;23,2448;21,1658;2,45633;0,000100613;-4,70014;-4,65189;+
P50880(400);18,7092;18,0725;18,3665;19,4174;21,7396;20,7514;20,7512;21,113;3,22987;4,92E-05;-2,4474;-6,58458;+
P50880(382);16,8329;17,828;17,179;17,3581;21,436;20,8298;20,8157;21,3913;5,12155;0;-3,8187;-14,2206;+
P50880(289);18,2614;19,2065;20,0364;17,5575;21,6274;20,9206;21,3905;20,482;2,10214;0,000709037;-2,33967;-3,90871;+
P50880(297);20,0128;16,6779;19,2636;17,5764;23,0956;20,5233;20,8637;22,3929;1,84302;0,00106748;-3,33622;-3,40798;+
P50880(353);20,4164;17,761;17,0972;17,3752;23,5843;24,7275;23,1965;24,846;3,31613;5,33E-05;-5,92611;-6,83222;+
P50880(283);24,6427;25,6776;22,5095;25,5607;27,3003;26,2771;25,0503;26,9746;1,05432;0,0113779;-1,80295;-2,03344;+
P50880(169);16,8999;19,834;17,1815;19,602;20,459;20,9391;20,8979;20,7282;1,63712;0,00200081;-2,37669;-3,03124;+
P50880(370);19,4437;18,5814;21,1475;17,3195;21,9101;20,5081;20,6681;20,9582;1,1476;0,00855256;-1,88813;-2,18886;+
P51403(259);18,7443;19,3942;18,9977;16,3803;23,5652;22,1917;21,3254;23,7431;2,54789;6,21E-05;-4,32724;-4,85677;+
P51403(62);25,2984;26,5546;23,3934;24,8641;28,206;27,238;26,1902;27,1789;1,51852;0,00280613;-2,17564;-2,82129;+
P51403(155);17,5451;18,0741;16,6092;15,7517;23,4405;23,6871;23,6497;23,4096;4,82394;0;-6,55168;-12,6436;+
P51403(53);22,6043;22,6762;20,7749;23,8544;26,881;24,3585;24,7262;25,8344;1,88075;0,00102806;-2,97257;-3,47892;+
P51403(234);18,5581;19,9232;18,5302;17,7889;21,5587;20,8027;20,6123;21,1022;2,49092;0,00010308;-2,31888;-4,72864;+
P51403(110);20,6563;23,4511;22,8693;20,5664;27,328;29,4219;26,1237;26,1312;2,60298;6,54E-05;-5,36544;-4,98282;+
P51403(253);16,8711;17,0009;16,4804;16,9214;24,8131;24,9961;27,0294;26,0774;5,55658;0;-8,91053;-16,8661;+
P51404(39);17,2676;18,494;18,0207;16,4312;21,8565;20,9549;20,9944;21,3124;3,53567;0;-3,72621;-7,49658;+
P51404(27);20,0408;16,0284;18,9065;15,5232;23,8859;21,63;21,4877;20,5643;1,76953;0,00133731;-4,26724;-3,27157;+
P52011(96);23,6423;23,0675;23,7196;22,3862;27,2499;24,0211;24,8461;24,5319;1,33834;0,00499551;-1,95836;-2,51031;+
P52011(89);24,5711;24,3224;26,9272;23,9026;24,1715;21,958;22,7912;22,7218;1,30907;0,00525047;2,02024;2,46055;+
P52011(31);18,9369;19,1023;19,1261;18,1036;21,5161;21,255;21,3245;21,055;4,11415;0;-2,47041;-9,51418;+
P52011(132);19,3774;19,6698;17,251;15,989;26,1095;24,786;24,7463;24,845;3,53979;0;-7,04987;-7,50953;+
P52011(147);21,3559;19,0769;19,807;19,3759;21,439;21,1126;21,1215;20,1834;0,940931;0,0162942;-1,06021;-1,84507;+
P52015(48);19,7286;18,1881;17,3063;16,8392;20,7365;21,2074;21,0923;20,5476;2,34203;0,000305257;-2,88039;-4,40382;+
P52015(31);22,5648;22,9612;25,4213;22,1094;26,5647;24,2224;24,2113;24,057;0,777805;0,0281124;-1,49968;-1,57292;+
P52015(132);24,3018;25,5333;24,4519;24,0449;28,0159;26,7754;27,1147;26,7484;2,95547;3,90E-05;-2,58058;-5,84302;+
P52015(148);16,2959;16,9973;19,9271;15,512;21,9602;21,052;21,1321;21,0062;2,21962;0,000456842;-4,10453;-4,14707;+
P52017(47);18,7456;19,0861;16,9006;18,9003;22,415;21,5199;24,0203;21,725;2,72696;3,25E-05;-4,0119;-5,27445;+
P52018(6);18,3731;17,9939;16,1039;17,8839;21,6585;19,9457;19,2761;20,3565;2,05629;0,00071969;-2,72048;-3,8177;+
P52275(37);19,5231;18,084;16,0545;17,9474;21,739;20,1993;21,0005;20,5354;2,03446;0,000763183;-2,96634;-3,77475;+
P52275(276);17,2617;16,6122;18,6341;18,1449;21,4156;20,7833;21,3341;21,1428;3,51158;0;-3,50575;-7,42119;+
P52478(71);20,2499;19,6213;16,0815;20,5324;20,9196;20,9623;20,9359;20,9486;0,893133;0,0190557;-1,82039;-1,76561;+
P52554(6);18,576;17,0714;19,0239;18,2345;21,5585;20,2252;21,388;20,3488;2,56622;6,32E-05;-2,65368;-4,89847;+
P52554(13);21,2522;20,954;19,6536;22,5537;21,3297;20,6917;21,3429;20,4814;0,0806711;0,667324;0,141922;0,22361;
P52652(151);16,7962;18,7904;20,2928;17,7914;22,3088;23,4439;24,0061;22,5048;2,817;3,46E-05;-4,64822;-5,49352;+
Q86D21(313);16,9774;18,3524;17,9144;20,0693;24,1679;23,2325;21,024;24,0842;2,57138;6,38E-05;-4,79879;-4,91026;+
Q86D21(54);26,63;26,4897;25,9346;26,7194;29,8043;30,0202;20,6434;30,1378;0,20434;0,347071;-1,208;-0,515434;
P52717(180);20,6081;19,1319;18,2575;17,3631;20,7296;21,0152;20,365;20,7377;1,42524;0,00380313;-1,87176;-2,65923;+
P52819(48);17,8174;17,9852;17,9469;16,7547;25,7637;25,1045;21,8143;24,5821;3,47287;0;-6,69008;-7,30136;+
P52819(50);18,0595;17,7405;18,7798;20,3614;24,2835;24,1408;26,9791;25,5709;3,49615;0;-6,50823;-7,37323;+
P52819(71);18,4744;20,0933;18,7751;16,0333;23,9118;22,2104;24,4706;22,9031;2,65363;3,10E-05;-5,02998;-5,1006;+
P52819(82);17,4049;18,7149;15,9692;18,6418;24,9677;23,7065;24,314;23,9699;4,07342;0;-6,55682;-9,35805;+
P52819(64);18,2844;21,0256;15,1142;18,7414;23,2804;21,3913;22,4285;20,9588;1,51279;0,00287862;-3,72334;-2,81127;+
P52819(54);16,4584;17,8968;17,4016;19,8854;24,8356;22,8867;23,5891;23,2008;3,30835;5,29E-05;-5,71753;-6,80958;+
P52819(109);23,9726;23,1681;24,718;23,9361;28,0144;25,4131;24,0881;26,0731;1,16779;0,00807566;-1,94846;-2,2226;+
P52819(86);18,3215;18,0155;19,2414;18,1392;21,8316;19,15;20,8976;19,7145;1,6057;0,00212048;-1,96902;-2,97516;+
P52821(85);27,6029;28,1372;25,6267;27,3179;27,8431;27,2866;28,112;27,6805;0,439504;0,106843;-0,559375;-0,983168;
P52872(18);23,8957;23,8699;23,4542;23,5346;25,0272;21,7493;23,8179;22,3127;0,250984;0,27075;0,461819;0,615114;
P52879(176);24,8766;24,7184;21,9135;24,1732;24,8284;22,576;24,2635;25,3935;0,142856;0,481522;-0,34493;-0,376234;
P53013(44);16,6268;17,2143;17,4256;17,2979;25,4432;25,4216;24,3658;24,5547;6,39524;0;-7,8052;-23,3712;+
P53013(179);18,8725;17,6683;17,9882;18,6359;24,4126;24,2781;25,024;24,5461;5,91761;0;-6,27397;-19,4156;+
P53013(180);18,937;19,4857;17,4039;15,4104;28,1732;25,141;25,2435;25,465;3,38268;5,77E-05;-8,19643;-7,02831;+
P53013(330);18,3687;18,8514;21,1072;18,1826;22,5918;21,8044;22,2821;22,3028;2,38266;0,000224299;-3,11778;-4,49105;+
P53013(392);23,5067;25,3391;24,8293;22,8189;24,9564;26,3079;26,1907;24,839;1,07518;0,0107067;-1,45;-2,06813;+
P53013(255);24,1173;24,4884;23,8913;23,418;27,657;24,5963;24,6534;25,6627;1,16683;0,0080699;-1,66361;-2,22101;+
P53013(439);17,3736;17,3855;17,4133;15,0959;24,947;25,8366;24,1833;25,5482;4,73742;0;-8,31169;-12,2169;+
P53013(273);17,336;18,6447;16,3979;20,2813;22,8003;24,013;24,3301;23,9629;3,08624;4,36E-05;-5,61159;-6,18798;+
P53014(39);19,8111;15,0496;17,3157;17,5132;23,2087;22,2618;21,0162;22,0012;2,33244;0,000334081;-4,69955;-4,38339;+
P53014(47);17,6459;19,5915;18,455;20,7689;24,9708;24,3606;23,0473;23,226;2,94906;3,87E-05;-4,78583;-5,8265;+
P53014(143);17,6713;18,2607;19,3338;17,6765;21,401;21,659;19,9381;20,722;2,56998;6,36E-05;-2,69443;-4,90705;+
P53014(126);19,8445;18,4386;18,2543;19,0969;21,5135;25,2465;24,1284;24,7651;2,82724;3,49E-05;-5,00479;-5,51882;+
P53014(99);17,6895;16,6351;20,7754;17,7471;24,1937;25,7423;24,9027;24,621;3,37451;5,74E-05;-6,65316;-7,004;+
P53585(796);17,7426;18,6321;15,6709;19,4046;21,2334;20,783;20,767;20,7974;2,01062;0,000778358;-3,03264;-3,7281;+
P53588(59);18,9716;17,0345;19,3448;16,7728;23,2838;24,9729;24,159;23,5816;3,66169;0;-5,96842;-7,90151;+
P53795(14);16,4894;18,1092;17,6314;19,4477;24,2602;23,0299;22,5124;23,186;3,5247;0;-5,3277;-7,46217;+
P53795(6);17,3814;19,0972;17,8385;18,4671;21,3974;20,9631;21,3789;21,3307;3,66855;0;-3,07144;-7,92407;+
P54073(62);16,8065;19,3484;18,592;18,3058;23,3713;23,2925;24,1079;23,395;4,06546;0;-5,27849;-9,32782;+
P54216(42);17,5012;14,3269;17,1965;18,0855;23,159;22,547;23,1026;21,6794;3,18464;4,74E-05;-5,84446;-6,4576;+
P54216(28);17,4276;17,4838;17,3793;17,2117;21,5928;20,8768;20,6657;21,3399;5,58357;0;-3,74319;-17,0449;+
P54216(111);16,6035;18,6166;18,7741;20,3254;24,6665;23,3276;22,9422;22,8768;2,86168;3,61E-05;-4,8734;-5,60459;+
P54216(319);18,1467;19,3443;16,3262;17,2625;21,1147;21,0325;21,2992;20,5307;2,54839;6,22E-05;-3,22435;-4,85792;+
P54811(11);20,2759;17,9587;17,7747;19,267;23,2931;22,4032;24,3083;24,3286;3,15313;4,59E-05;-4,76425;-6,37029;+
P54811(13);15,015;18,607;18,9206;19,6206;26,1534;21,6673;23,4326;23,3853;2,17382;0,00061665;-5,61885;-4,05322;+
P54811(511);16,2946;18,0125;17,7219;18,1529;24,1132;24,0468;22,8924;24,5938;4,56235;0;-6,36611;-11,3943;+
P54811(784);16,5564;20,1284;20,5348;16,5324;25,6028;22,9977;25,2127;24,6128;2,60393;6,55E-05;-6,16847;-4,985;+
P54811(342);18,3347;18,4387;15,9016;17,7332;20,6905;20,6133;19,1483;21,2581;2,05593;0,000719341;-2,8255;-3,81697;+
P54811(24);16,1728;17,5689;19,5462;18,3044;26,0951;24,7214;22,3746;24,7148;3,12427;4,51E-05;-6,57843;-6,29112;+
P54811(621);18,2706;19,9737;17,6054;15,9245;21,6325;19,1207;21,2653;20,6157;1,45081;0,00355419;-2,71497;-2,7034;+
P54811(622);16,4464;16,6111;18,1164;19,0583;22,9478;21,8166;22,4273;22,2379;3,43455;0;-4,79936;-7,18432;+
P55155(1390);18,0945;20,1983;20,4826;18,6466;24,8443;23,6959;23,4401;22,0803;2,65964;3,11E-05;-4,15964;-5,1147;+
P55216(269);24,096;26,7095;23,0882;24,7827;28,4464;27,0942;27,0963;27,6647;1,89666;0,00100584;-2,90628;-3,50903;+
P55216(62);17,8764;17,9224;16,7302;18,7534;24,331;24,0721;24,47;22,4352;4,12595;0;-6,00647;-9,55983;+
P55216(251);20,9766;17,8139;17,4811;18,9931;23,5594;23,901;22,5924;21,1126;2,12188;0,000689379;-3,97518;-3,94822;+
P55216(296);19,1167;15,9251;16,9834;18,044;26,3095;26,6624;25,054;27,2942;4,37742;0;-8,81274;-10,581;+
P55216(299);24,7663;24,1361;23,2614;25,1656;28,097;25,294;25,3197;25,516;1,13024;0,00908062;-1,7243;-2,15987;+
P55216(135);19,5124;20,1954;19,8117;15,737;19,763;21,0299;20,2664;20,4819;0,717527;0,0351242;-1,57118;-1,47125;+
P55326(192);25,2846;25,4593;27,0214;24,7076;26,7914;25,2052;25,0651;25,4618;0,00668095;0,968349;-0,012629;-0,0199446;
P55326(61);19,7357;19,5204;17,5941;19,3742;21,8445;22,4032;22,4199;22,7507;3,11005;4,46E-05;-3,29846;-6,2524;+
P55326(17);26,4416;25,9538;24,5531;25,8601;27,1361;24,0072;24,7799;24,6009;0,300079;0,211811;0,571138;0,71565;
P55326(95);15,5445;19,5255;18,8365;20,3996;21,8835;20,9898;21,1768;20,9445;1,31421;0,005217;-2,67213;-2,46927;+
P55326(163);15,4126;17,5454;16,4549;16,1726;21,8791;21,1881;20,6586;21,3701;4,13428;0;-4,87761;-9,5922;+
P55326(53);16,3236;18,8273;18,812;18,8823;24,153;22,5971;22,2775;21,1331;2,56217;6,28E-05;-4,32887;-4,88924;+
P55326(154);15,8344;17,568;17,1775;16,4608;24,7579;23,822;25,0922;22,245;4,16109;0;-7,21907;-9,69699;+
P55326(113);16,7827;18,3476;16,641;17,2107;25,0958;23,1858;22,3477;23,2413;3,95743;0;-6,22216;-8,92578;+
P55326(123);27,0383;29,3055;25,4503;28,6644;30,4078;25,4606;26,5643;27,6417;0,0239567;0,891607;0,0960674;0,0701794;
P55326(70);15,978;18,005;17,6095;17,3693;24,2256;21,8179;21,909;20,599;2,85559;3,58E-05;-4,89743;-5,58935;+
P55853(16);17,9425;16,5898;20,1782;17,9084;23,3968;22,0904;21,3276;21,1682;2,27434;0,00034632;-3,84103;-4,26074;+
P55853(18);17,7903;16,6613;19,7831;16,5702;22,9111;21,1615;22,2837;21,2698;2,56978;6,36E-05;-4,20531;-4,9066;+
P55853(39);18,2651;16,4435;19,0559;17,9437;23,4121;22,7669;22,2828;20,8467;2,89908;3,71E-05;-4,40008;-5,69881;+
P61866(83);17,0979;18,1888;17,3406;17,6253;23,711;25,4915;25,2537;24,4425;5,30418;0;-7,1615;-15,2789;+
P61866(41);16,9486;21,3476;17,9185;18,5546;20,471;20,7483;20,4662;19,9756;0,912625;0,0178558;-1,72295;-1,79803;+
P61866(70);17,5857;17,38;19,5606;17,5319;22,418;20,9374;20,4023;21,3178;2,54674;6,21E-05;-3,25431;-4,85416;+
P61866(40);17,8025;21,0853;17,3875;17,676;22,3976;21,5512;23,4415;23,3734;2,28993;0,000326396;-4,20309;-4,29346;+
P62784(32);23,6575;23,5869;25,982;23,1336;25,6684;25,7051;25,3213;25,9977;1,28109;0,00561269;-1,5831;-2,41314;+
P62784(92);20,1709;18,5309;17,836;17,3697;21,0391;20,3031;21,3454;21,2743;2,05841;0,000720388;-2,51362;-3,82188;+
P90731(792);16,3887;18,8585;19,6807;17,4044;22,7069;23,478;20,8393;23,0145;2,49185;0,000103275;-4,42663;-4,73071;+
P90735(506);17,1593;20,4674;16,2745;18,9988;25,0333;25,4318;26,6582;25,0044;3,43844;0;-7,30694;-7,19611;+
P90735(18);21,0682;17,3614;20,1086;18,5735;21,5713;20,6658;20,8957;20,3578;0,947411;0,0159755;-1,59471;-1,85584;+
P90746(322);18,6851;17,9869;18,463;16,119;23,2833;25,3281;23,2802;22,7364;3,42479;0;-5,84355;-7,15473;+
P90862(473);18,5765;17,6867;19,5357;17,5447;22,92;24,4651;25,2444;26,1644;3,59735;0;-6,36257;-7,69254;+
P90868(41);16,4373;17,4629;17,3227;21,4488;24,4632;21,0006;21,1247;22,3309;1,59334;0,00220905;-4,06192;-2,9532;+
P90879(38);17,3759;19,6561;16,4127;19,8418;22,9846;23,7552;24,7796;23,2532;2,91516;3,77E-05;-5,37152;-5,73966;+
P90900(108);15,9674;18,7056;19,0356;17,1662;24,8257;22,6562;23,4808;23,8854;3,41104;0;-5,9933;-7,11325;+
P90900(128);21,8877;22,777;24,6647;22,302;24,3171;21,2156;23,9911;21,9181;0,0163739;0,925026;0,0473518;0,0483591;
P90900(442);23,0009;23,9347;24,7361;23,8483;25,7315;24,6877;23,8358;23,4595;0,389353;0,135707;-0,548615;-0,889485;
P90900(451);16,8345;18,1321;17,9536;17,2548;23,5596;24,9569;24,6836;25,102;5,29151;0;-7,03177;-15,2031;+
P90961(134);20,2804;18,8917;17,1295;17,0343;21,6638;20,2457;21,0064;19,7631;1,41826;0,00386905;-2,33577;-2,64719;+
P90961(163);18,4757;19,1354;17,853;18,2913;22,2987;25,1497;23,2761;25,1621;3,46454;0;-5,53277;-7,27579;+
P90961(215);18,3049;18,3486;17,576;17,1092;21,4053;20,2985;20,3935;19,8464;2,99964;4,02E-05;-2,65126;-5,95787;+
P90961(125);22,2852;23,5806;23,0984;23,5395;20,209;19,9329;21,1887;20,7799;3,12757;4,52E-05;2,59833;6,30014;+
P90961(198);16,5992;18,6528;17,3482;16,5645;21,8477;20,8537;20,7091;20,9525;3,33305;5,45E-05;-3,79957;-6,88164;+
P90961(185);17,7363;20,8704;16,4133;19,993;20,13;20,1338;19,867;20,6909;0,676301;0,0405545;-1,45218;-1,40114;+
P90961(177);18,892;17,9643;16,9925;19,8903;21,1673;19,727;21,2584;19,2317;1,25948;0,00605053;-1,91134;-2,37664;+
P91001(302);17,2081;16,6177;15,2657;18,9075;24,896;25,7166;23,1935;24,1908;3,72285;0;-7,49947;-8,10461;+
P91020(72);18,1571;18,6025;17,5699;18,1638;23,0959;24,0379;22,652;24,1535;4,83651;0;-5,3615;-12,7067;+
P91027(133);16,5328;18,8032;18,4141;21,6777;21,611;21,1567;19,9356;21,3568;0,983954;0,0139979;-2,15804;-1,91653;+
P91027(326);19,3319;18,7977;19,1339;19,9919;21,5876;21,2566;20,9273;21,1814;3,28079;5,13E-05;-1,92438;-6,7299;+
P91027(7);19,3774;16,7244;17,6911;19,6421;22,9694;23,1021;24,0135;21,2604;2,59531;6,49E-05;-4,4776;-4,96514;+
P91027(199);19,8516;18,7447;18,4483;14,9238;22,7037;23,8754;24,2804;22,8298;2,516;6,13E-05;-5,43021;-4,78476;+
