Leading.proteins.Positions.within.proteins;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04; -Log Student's T-test p-value daf2_d15_eat2_d15;Student's T-test q-value  daf2_d15_eat2_d15; Student's T-test Difference  daf2_d15_eat2_d15;Student's T-test Test statistic  daf2_d15_eat2_d15;Sign p-val: 0.05 
Q11101(141);17,4636;19,1253;19,4767;20,4291;20,6528;21,1481;21,2785;20,9797;1,61334;0,0130811;-1,89107;-2,98876;+
Q11176(325);24,0342;24,1617;24,7636;24,5124;21,7694;20,5965;20,4459;19,7746;3,78903;0,000632911;3,72136;8,32938;+
Q17334(277);19,5045;20,5014;20,8747;20,2024;20,1058;20,1872;20,5899;19,6451;0,15205;0,573487;0,138735;0,397703;
Q17334(316);21,6337;22,3635;22,8675;22,5906;26,1035;23,2419;25,8443;24,7731;2,01825;0,00558425;-2,62686;-3,743;+
Q17334(90);19,491;18,3314;17,9993;18,5816;21,9859;21,3509;20,2991;21,1289;2,81045;0,00178344;-2,59038;-5,47737;+
Q17339(313);20,6994;19,4233;21,1145;20,8851;21,647;20,0147;21,0621;21,0496;0,348689;0,300122;-0,412771;-0,81156;
Q17348(85);20,6948;20,2213;18,5236;20,1568;21,006;20,1032;21,1709;20,3124;0,667229;0,120048;-0,749011;-1,38564;
Q17361(345);22,9852;24,1211;24,2403;22,9515;21,6099;19,2408;20,6702;21,0743;2,49756;0,00265836;2,92572;4,74345;+
Q17361(129);17,7816;20,4393;16,3061;19,6767;20,5018;20,909;21,3751;21,1516;1,36464;0,0225539;-2,43345;-2,55519;+
Q17361(461);21,5271;19,0786;20,4983;19,5657;20,3276;19,748;21,2525;21,0745;0,279516;0,370117;-0,433204;-0,674033;
Q17361(283);22,532;22,7645;22,6599;23,9856;21,3176;21,3324;20,1477;21,3615;2,3074;0,00340331;1,9457;4,33028;+
Q17389(773);20,172;19,6638;19,8802;20,8367;21,2222;21,5431;21,4695;21,243;2,4342;0,00287824;-1,23127;-4,60321;+
Q17405(42);22,2276;23,0367;23,8906;21,6443;27,4877;24,5246;26,2412;25,7148;2,24185;0,0036386;-3,29227;-4,19304;+
Q17405(59);18,0126;20,2498;19,6378;20,4022;21,0784;21,4924;21,501;21,316;1,72436;0,0109609;-1,77133;-3,18882;+
Q17405(62);17,0406;18,6711;20,1332;20,3872;21,2885;20,4816;21,6421;20,3067;1,179;0,0345336;-1,87169;-2,24138;+
Q17405(8);22,7754;23,1467;21,9059;22,152;27,3336;27,69;26,7272;27,6854;4,96854;0;-4,86407;-13,388;+
Q17405(39);24,8302;25,4354;25,1051;24,6789;23,2094;20,9073;21,1823;21,2883;3,04966;0,000995392;3,36556;6,08996;+
Q17410(258);19,1784;19,9567;21,1608;19,4655;24,5448;26,032;25,2216;25,1293;4,21578;0;-5,2916;-9,91397;+
Q17413(37);18,8393;19,4434;19,5907;20,2085;21,4282;20,8084;20,4063;21,5427;2,11416;0,004733;-1,52595;-3,93274;+
Q17430(84);20,5963;21,8571;19,9098;19,7115;21,3953;19,6237;19,8544;21,2428;0,00517705;0,982522;-0,0103412;-0,0154813;
Q17435(17);18,1354;20,6581;19,642;21,7883;23,3552;22,7114;22,3383;20,996;1,32568;0,0242884;-2,29427;-2,48876;+
Q17446(260);17,8858;21,8331;21,0022;17,9508;22,2327;20,476;23,0707;20,8919;0,84479;0,077686;-1,99987;-1,68505;
Q17455(301);18,5634;17,857;19,8195;19,3331;26,2018;26,5449;25,4504;24,6331;4,53123;0;-6,81428;-11,2535;+
Q17489(247);21,5991;17,4978;17,7679;21,6547;21,6049;20,6025;21,7624;20,3984;0,567753;0,158455;-1,4622;-1,21346;
Q17542(583);24,0582;27,4798;27,0076;26,8906;27,7197;28,0032;27,6154;26,1972;0,542902;0,169209;-1,02481;-1,16969;
Q17543(260);19,7894;19,6808;17,9374;19,984;20,212;20,1286;20,8302;21,1314;1,21664;0,0315331;-1,22769;-2,30451;+
Q17561(129);19,8953;19,4199;17,906;18,6564;20,8872;21,3837;21,3951;20,844;2,46383;0,00271007;-2,15811;-4,66846;+
Q17569(299);25,16;24,2265;24,2516;25,0833;20,0407;20,7198;20,5086;21,1852;4,6204;0;4,06675;11,6612;+
Q17569(136);23,3767;23,2197;24,2205;21,9589;20,6701;20,2898;21,4834;20,7457;2,40028;0,00309815;2,39673;4,52921;+
Q17569(218);23,6347;24,1273;24,8264;24,3631;20,5731;20,3136;21,3799;21,2314;4,09242;0;3,36335;9,4306;+
Q17569(130);22,3428;23,8477;23,9278;24,8334;21,9004;20,7385;20,1937;20,9808;2,35996;0,00329905;2,78455;4,44219;+
Q17569(203);24,9865;26,0323;23,5669;24,3237;20,2217;20,3276;20,9557;21,0502;3,45493;0,000449438;4,08855;7,24636;+
Q17571(277);24,0489;26,4203;23,2987;26,4098;28,1342;25,8217;25,7984;25,539;0,598689;0,145252;-1,27894;-1,26749;
Q17571(282);19,7306;20,4217;18,2949;19,5266;26,7692;25,3054;25,6756;24,2274;3,90663;0,000539792;-6,00097;-8,74207;+
Q17606(61);20,2896;20,4115;20,0688;19,1832;21,352;20,2989;20,7869;20,3353;0,974336;0,0568982;-0,704944;-1,90056;
Q17624(62);26,2562;24,6261;24,7038;26,037;28,3787;25,0165;25,3126;26,0944;0,399823;0,254769;-0,79477;-0,90925;
Q17624(63);25,1882;23,6325;23,3619;24,6906;28,5136;24,6656;26,3058;24,3111;0,821144;0,0820155;-1,73074;-1,64555;
Q17624(343);24,6813;25,3426;23,5638;25,3052;25,5763;22,0413;22,5286;22,8407;0,822791;0,0817936;1,47648;1,6483;
Q17624(363);18,946;21,232;18,4192;21,6626;21,4023;19,0151;21,7463;21,441;0,349511;0,299458;-0,836184;-0,813156;
Q17624(254);19,8584;20,7482;18,5249;20,6918;21,8646;21,5337;21,1321;18,9663;0,504314;0,18818;-0,91833;-1,10098;
Q17624(365);20,4665;20,0004;18,9724;19,8876;20,6958;20,7809;21,0688;21,5749;1,75046;0,0103856;-1,19837;-3,23653;+
Q17624(495);17,7622;19,6787;20,9538;17,2108;19,9604;21,5245;20,753;19,3475;0,744274;0,0983746;-1,49498;-1,51647;
Q17644(166);20,4581;21,1558;18,8079;18,5883;23,6439;23,963;25,52;25,8214;3,01355;0,000965723;-4,98457;-5,99438;+
Q17649(213);19,4474;21,7839;19,859;20,0514;21,5826;21,0501;21,7329;20,1955;0,661587;0,12205;-0,854861;-1,37599;
Q17649(225);23,3924;23,3488;24,6583;24,2331;27,5201;22,5722;22,1985;23,2255;0,00765934;0,97442;0,0290885;0,0228403;
Q17649(228);19,721;20,1877;19,2543;20,5074;20,4067;20,9356;20,8367;21,4474;1,53344;0,0152485;-0,988993;-2,84745;+
Q17663(472);21,488;18,9235;20,9654;19,7919;25,3774;22,7344;23,238;23,253;2,18387;0,00402048;-3,35852;-4,07371;+
Q17663(511);19,996;21,7591;18,9302;20,203;26,1833;25,5487;26,4755;26,1771;4,12324;0;-5,87409;-9,54934;+
Q17693(560);20,1822;20,3487;18,3494;19,6557;22,0955;19,1317;20,5408;21,2888;0,708881;0,107672;-1,13018;-1,45659;
Q17698(147);25,4271;25,527;26,1869;26,3438;27,8285;23,9205;22,4865;22,6902;0,617415;0,138533;1,63981;1,29997;
Q17698(84);26,4381;25,19;26,1427;26,2526;29,3865;26,3333;26,7959;27,8792;1,13758;0,0388456;-1,59285;-2,17212;+
Q17698(106);19,7503;20,6404;19,9059;18,4514;23,162;25,5054;26,0586;25,4017;3,30738;0,000602317;-5,34491;-6,80675;+
Q17698(129);19,7207;19,5534;19,6932;21,4313;25,4001;25,4886;25,399;25,1001;4,60128;0;-5,24726;-11,5727;+
Q17698(107);21,0582;20,8789;20,1785;20,1761;23,162;21,1457;21,6628;21,7082;1,47297;0,0176221;-1,34677;-2,74184;+
Q17698(81);18,2528;20,7442;19,5676;19,0226;25,7733;25,0457;25,2218;25,6476;4,45742;0;-6,0253;-10,9261;+
Q17698(71);23,7422;25,1133;23,7823;23,6934;21,4283;20,0141;21,2234;18,831;2,75887;0,00192138;3,7086;5,35138;+
Q17740(580);18,7812;19,3198;19,255;20,7545;21,328;18,5167;21,4115;21,0691;0,615398;0,138777;-1,05372;-1,29648;
Q17763(17);19,8208;19,7707;19,6338;21,5875;21,0946;20,5646;21,4119;20,0338;0,468076;0,209579;-0,573061;-1,03551;
Q17770(440);19,9999;21,5728;20,0443;18,5694;22,3487;21,0923;21,7447;20,4916;0,957326;0,0592634;-1,37273;-1,87231;
Q17770(215);22,4655;23,3742;21,7566;23,1039;24,0412;23,636;23,3313;22,2002;0,544465;0,168496;-0,627119;-1,17246;
Q17796(204);25,0056;25,1941;26,1144;23,5572;21,7541;21,4156;20,9359;20,9472;3,22083;0,00087234;3,70462;6,55906;+
Q17796(228);23,6717;24,0655;25,3555;23,9446;22,025;20,6038;19,5742;18,801;2,63835;0,00207964;4,00834;5,06487;+
Q17796(229);20,2821;19,7037;17,8655;21,1603;24,9644;24,785;26,6152;25,7311;3,40808;0,000431034;-5,77106;-7,10436;+
Q17796(97);22,9746;24,5792;26,1675;24,4211;28,2664;25,6637;26,8089;26,747;1,48869;0,0171283;-2,33589;-2,76919;+
Q17827(8);17,9027;20,4048;18,7318;19,5844;21,6275;19,1682;19,8239;20,5404;0,736985;0,0997423;-1,13406;-1,50416;
Q17827(16);18,2268;20,4571;20,5795;21,8301;23,2808;24,6651;24,6374;24,8865;2,57025;0,00241311;-4,09409;-4,90767;+
Q17832(409);18,9894;18,507;19,0441;17,8018;21,5904;18,8166;20,6536;20,1984;1,43755;0,0193913;-1,72919;-2,68048;+
Q17832(153);19,5593;20,2552;19,6841;20,5548;20,9725;21,0507;20,8658;21,6037;2,07825;0,00502114;-1,10982;-3,86115;+
Q17832(509);21,3187;21,0927;17,8881;20,0816;21,9966;23,8571;25,1361;23,5669;1,88799;0,00775947;-3,54387;-3,4926;+
Q86GU1(123);24,4939;25,3033;26,025;25,3373;25,9407;26,0138;26,5493;25,4122;0,893788;0,0693197;-0,689089;-1,7667;
Q86GU1(135);24,517;23,7085;24,1962;25,3042;22,4487;24,9436;25,5907;25,3636;0,0693648;0,774583;-0,155175;-0,194258;
Q86GU1(142);26,8092;27,0469;27,3595;27,7412;24,7703;22,0007;22,6603;23,6351;3,10743;0,000944179;3,97257;6,24528;+
Q86GU1(39);20,6273;18,2958;16,854;18,0848;25,251;26,8487;27,4283;26,8983;3,94309;0,000567273;-8,1411;-8,8736;+
Q86GU1(117);25,3388;25,522;23,2352;26,2764;26,7869;26,0926;25,738;26,1468;0,792486;0,0873632;-1,09797;-1,59756;
Q17868(80);19,9756;18,2275;18,7261;19,0053;21,4634;19,8733;19,2068;19,3499;0,770216;0,0922275;-0,989721;-1,56016;
Q17941(413);20,9858;21,0543;17,7417;20,2177;21,0493;20,631;20,801;20,4246;0,407009;0,249267;-0,726599;-0,92275;
Q17963(129);20,0139;20,3175;20,5483;20,2393;21,1541;20,9847;21,8088;20,5465;1,60268;0,0133325;-0,843776;-2,96978;+
Q17967(80);18,0277;21,2362;20,0291;20,8177;21,4566;20,5952;21,2034;21,5202;0,776236;0,0910654;-1,16618;-1,57028;
Q18012(48);20,0714;20,7697;19,4173;18,0426;20,7085;20,4021;20,1479;21,3412;0,848911;0,077349;-1,07471;-1,69193;
Q18026(35);25,9232;26,017;27,1564;24,8196;18,4914;21,1222;21,6584;20,2208;3,25501;0,000698529;5,60584;6,65601;+
Q18034(203);19,9853;20,1589;21,2537;19,8012;20,3129;21,1734;21,0712;21,252;0,834;0,079503;-0,652625;-1,66704;
Q18034(179);24,3426;25,6735;23,5678;25,1206;22,251;21,9885;22,1936;22,2958;2,76704;0,00185378;2,49391;5,37119;+
Q18066(427);20,7029;21,227;18,3503;20,2648;20,2701;21,2202;20,3939;20,4321;0,276376;0,374013;-0,442825;-0,667617;
Q18066(360);20,1864;20,9785;18,508;19,7631;23,6013;23,2226;24,9375;23,2806;3,00425;0,000957164;-3,90151;-5,96995;+
Q18068(3);19,9031;18,1599;18,0811;19,6587;20,7613;21,3866;21,5636;20,932;2,27865;0,00355676;-2,21018;-4,26977;+
Q18070(112);19,5306;17,4276;21,4662;19,0048;23,0118;23,4471;24,0002;22,293;2,25519;0,0035;-3,83071;-4,22075;+
Q18091(7);17,4564;21,2403;18,4047;20,9473;22,6945;25,5942;26,9192;25,8085;2,34985;0,0032772;-5,7419;-4,42054;+
Q18099(303);24,2317;23,6227;25,1875;25,1054;24,2009;22,0166;21,3249;21,9919;1,59234;0,0136766;2,15322;2,95142;+
Q18099(32);24,7218;25,0327;24,7315;26,1968;26,4627;24,21;23,8394;23,0749;0,426045;0,235594;0,773931;0,958263;
Q18099(579);22,8208;21,9693;25,2546;24,0399;23,4028;21,407;22,318;22,4799;0,649814;0,126611;1,11921;1,3558;
Q18115(444);27,2353;27,4259;26,2197;27,9434;24,9565;22,9585;22,8744;23,6162;3,01233;0,000962853;3,60469;5,99117;+
Q18124(71);17,4116;17,3726;20,3615;18,9422;21,8824;19,8368;20,6569;18,9094;0,967162;0,0578299;-1,79936;-1,88865;
Q18152(240);20,5431;20,696;19,238;19,8615;19,4491;21,529;20,1419;20,2482;0,183604;0,509275;-0,257394;-0,469582;
Q18202(364);18,2397;20,0849;18,2096;19,6741;20,2867;21,3096;21,6688;20,0238;1,52231;0,0156755;-1,77016;-2,82793;+
Q18212(127);18,9193;20,2931;18,8906;20,5242;25,5687;24,7433;24,7357;26,3621;4,17133;0;-5,69566;-9,73727;+
Q18212(264);18,6979;18,6767;19,1695;20,2292;23,4178;22,0827;22,3969;23,6812;3,36258;0,000522449;-3,70135;-6,96862;+
Q18217(259);19,7629;19,4947;18,8088;18,6147;20,8062;19,0932;20,4585;21,108;1,20915;0,0321257;-1,19618;-2,29193;+
Q18231(122);24,6735;23,1693;23,475;22,8449;23,8286;26,9168;28,1468;27,2804;1,58474;0,013837;-3,00247;-2,93793;+
Q18231(123);18,3822;19,7181;20,8539;19,7454;20,9775;20,4629;21,5724;20,8538;1,22932;0,030585;-1,29173;-2,32582;+
Q18286(425);20,8055;18,6404;20,8767;20,4955;21,8198;19,2751;21,0751;20,4047;0,234999;0,426787;-0,439107;-0,581453;
Q18336(127);19,8976;20,5644;19,9017;18,8885;20,9035;20,7992;20,0616;20,7489;1,07173;0,0453366;-0,815232;-2,06239;+
Q18445(159);18,7486;19,4914;19,4866;19,4248;23,5028;22,9546;22,9727;23,8904;5,07864;0;-4,04228;-13,9823;+
Q18449(107);20,8707;22,3625;22,7188;21,9665;22,9354;25,2856;24,5209;22,7336;1,36976;0,0223238;-1,88927;-2,56394;+
Q18453(64);17,8847;20,6227;18,9949;18,2623;21,5983;19,0707;20,5465;21,3152;1,05807;0,0462044;-1,6915;-2,03967;+
Q18476(980);19,1791;19,572;21,4134;19,8604;21,9325;20,5012;21,4088;20,9693;1,07859;0,0443551;-1,19671;-2,0738;+
Q18544(477);23,3387;23,1651;24,668;23,8243;21,1377;20,0158;21,7683;20,769;2,89325;0,00117297;2,82629;5,68405;+
Q18544(16);19,0799;21,7604;19,031;19,7564;25,9729;25,345;24,0648;23,8881;3,02793;0,000981818;-4,91076;-6,03231;+
Q18545(465);20,6312;19,7843;20,178;20,2812;24,203;22,9079;23,6352;23,7249;4,39332;0;-3,3991;-10,6488;+
Q18550(177);20,503;20,3238;20,1504;17,8482;21,7665;21,4396;20,6749;19,4426;0,669298;0,119327;-1,12452;-1,38918;
Q18573(578);22,6056;23,4089;21,6198;24,4314;25,8814;25,7101;26,3102;26,9195;2,55334;0,00245622;-3,18888;-4,86915;+
Q18582(16);20,2564;19,0743;20,0808;20,434;23,7342;22,8531;22,4976;23,048;3,5918;0,000529101;-3,07185;-7,67474;+
Q18582(8);23,5999;24,3154;25,1316;23,6033;21,2461;20,3693;20,5387;20,2691;3,79604;0,000638978;3,55677;8,35349;+
Q18582(221);17,4903;19,6716;20,9408;18,7802;21,6215;21,1854;20,7569;20,87;1,33682;0,0239129;-1,88773;-2,50772;+
Q18587(61);19,4394;20,0019;21,6349;18,7224;24,0689;23,8087;25,1145;23,0214;2,7646;0,00193086;-4,05373;-5,36528;+
Q18597(438);20,6426;19,517;17,9828;20,785;21,8203;20,6843;20,9421;21,5838;1,14041;0,03857;-1,52578;-2,17684;+
Q18597(539);21,1942;20,472;19,4834;20,0988;20,7363;20,8254;20,4254;21,0035;0,533693;0,173286;-0,435555;-1,15338;
Q18597(541);21,3369;18,5919;21,7123;20,0478;22,0562;21,39;20,1344;20,2514;0,260204;0,394003;-0,535783;-0,634311;
Q18604(233);17,3808;20,8138;20,2673;19,8752;23,7967;22,2155;23,1036;21,1475;1,69451;0,0114498;-2,98157;-3,13459;+
Q18610(299);19,9761;20,8774;19,5554;18,0744;21,3519;20,8612;21,4177;21,2953;1,44508;0,0189545;-1,61069;-2,69349;+
Q18620(5);20,0061;18,5292;20,0469;20,8707;21,5956;20,6653;20,8014;20,8274;1,08799;0,0434528;-1,1092;-2,08946;+
Q18650(163);17,2994;18,5703;20,2546;16,3969;20,8867;21,5671;20,0694;20,0294;1,47448;0,0175822;-2,50785;-2,74447;+
Q18655(499);19,0945;18,9507;18,3571;20,7209;20,0398;21,4879;20,7668;21,5116;1,45864;0,018192;-1,67074;-2,71698;+
Q18655(511);21,8922;22,2439;21,1341;20,6575;25,528;25,0914;25,7092;25,763;4,32315;0;-4,04097;-10,3526;+
Q18655(519);18,6789;20,9023;17,9496;19,3401;25,6342;26,9637;26,4743;25,8819;4,25607;0;-7,02078;-10,0766;+
Q18655(280);19,6225;19,4792;17,9783;20,3032;19,2887;19,8745;20,9919;21,1541;0,721643;0,10432;-0,981488;-1,47822;
Q18665(203);24,6568;25,0774;25,47;24,4371;27,7067;23,8691;25,1981;24,2425;0,146405;0,584077;-0,343758;-0,384551;
Q18678(114);18,0003;18,8885;19,1741;17,7217;19,6054;20,4648;21,6082;19,0963;1,4416;0,0190506;-1,74754;-2,68747;+
Q18680(272);19,4015;20,6786;19,2473;19,6845;21,787;19,2382;21,6298;20,9472;0,867462;0,0738548;-1,14756;-1,72286;
Q18688(100);21,179;19,6576;19,7022;16,2195;23,0333;22,3676;21,8597;23,4372;1,70049;0,0113976;-3,48483;-3,14543;+
Q18688(326);18,0583;20,8156;19,0718;20,4677;25,4425;21,1999;23,2243;24,4005;1,9269;0,00705455;-3,96346;-3,56656;+
Q18688(327);16,4235;19,4663;21,1587;21,1072;20,3948;20,7364;19,8101;20,632;0,320555;0,326369;-0,854402;-0,756451;
Q18688(601);18,5962;21,7544;21,7092;19,4383;22,0076;20,9736;20,4016;21,2942;0,402389;0,252759;-0,794691;-0,914076;
Q18688(227);17,7489;21,0002;21,1029;17,8623;20,7455;20,3956;20,9301;20,1859;0,555744;0,164179;-1,13568;-1,19236;
Q18688(67);24,4981;25,1199;25,9788;25,6917;21,4368;20,5766;19,8721;20,8167;4,26057;0;4,64658;10,0949;+
Q18688(585);18,5953;20,6974;18,3516;19,3423;21,4682;20,3277;20,8686;21,1479;1,58633;0,0137927;-1,70645;-2,94075;+
Q18688(197);20,9174;20,5012;20,9102;18,2676;21,6308;21,4798;20,2067;21,302;0,682744;0,115588;-1,00571;-1,41213;
Q18688(627);19,5327;20,0556;19,9147;19,5381;24,6913;23,2053;23,1996;24,9258;3,91114;0,000543554;-4,24523;-8,75824;+
Q18688(62);20,4347;19,921;19,6114;20,2446;21,8644;21,1936;20,0855;21,2855;1,36167;0,0225654;-1,05434;-2,55011;+
Q18688(448);22,2107;23,1063;23,0159;22,6518;20,0295;20,1417;21,7406;19,3299;2,3587;0,00329591;2,43572;4,43948;+
W6RS06(197);20,3362;18,0368;18,6665;16,52;21,7696;21,1668;20,3112;20,2447;1,53698;0,0151757;-2,48322;-2,85366;+
W6RS06(275);18,72;19,1669;18,4825;19,3664;21,5735;20,5251;21,4465;20,0157;2,43526;0,00282517;-1,95627;-4,60554;+
Q18739(109);19,084;18,2201;20,3992;20,8946;20,7391;19,5745;20,5797;21,1192;0,57728;0,154218;-0,853657;-1,23015;
Q18739(137);19,9298;19,476;20,2052;20,1864;20,8058;21,3994;20,8841;19,8654;1,14329;0,0382082;-0,789376;-2,18165;+
Q18739(98);17,4891;21,2188;19,1419;19,1868;22,0534;21,0258;21,8046;20,9127;1,44331;0,0190201;-2,18995;-2,69042;+
Q18742(19);19,9193;18,6817;18,664;18,4733;23,7868;22,293;23,4032;23,3169;4,04969;0,000179592;-4,26541;-9,26815;+
Q18742(55);21,1731;19,7756;18,3914;19,4285;23,6257;23,2008;24,5387;24,0985;3,19502;0,000849741;-4,17377;-6,48659;+
Q18771(6);24,1753;25,5915;25,2582;26,5138;25,4237;26,4765;27,0584;27,1541;0,93107;0,0633053;-1,14345;-1,82869;
Q18773(48);29,4046;27,468;27,4168;27,9786;21,3114;21,5739;20,2833;19,8;4,63162;0;7,32484;11,7134;+
Q18787(108);22,1533;22,4664;22,8021;22,7128;26,0704;21,7286;21,6752;22,8329;0,206746;0,469674;-0,543129;-0,520689;
Q18787(36);21,3005;19,9655;21,2453;20,2594;23,1488;23,9535;24,359;25,3133;3,09209;0,00102208;-3,50099;-6,20376;+
Q18787(118);19,3401;18,3899;20,4697;19,2194;23,8033;25,5289;24,4158;25,3695;4,02704;0,000173913;-5,42459;-9,18304;+
Q18799(58);19,727;20,2365;20,0881;18,7555;20,9497;19,8984;20,4754;20,5734;0,999223;0,0524171;-0,77246;-1,94189;
Q18799(59);18,5105;19,0918;20,9215;20,0602;24,926;25,4731;23,7503;25,1154;3,67909;0,000573066;-5,17023;-7,95886;+
Q18813(241);21,1806;19,9046;20,3302;20,9451;23,6534;24,0349;23,7063;22,0811;2,7341;0,00195416;-2,77876;-5,29161;+
Q18813(251);23,5508;22,9276;23,2229;23,0982;26,5095;23,5054;23,3248;23,9914;0,739877;0,0992171;-1,13291;-1,50905;
Q18846(416);19,4213;21,0755;21,1359;18,0764;20,8918;21,353;21,4262;20,6807;0,755974;0,0955872;-1,16064;-1,5362;
Q18885(153);18,8527;21,4714;20,6072;19,0276;21,5836;18,936;20,7082;20,8161;0,251977;0,405188;-0,521214;-0,617189;
Q18885(25);20,1676;18,6378;20,2312;19,7026;25,2187;23,4671;24,5651;23,8152;3,84512;0,000657895;-4,58173;-8,52405;+
Q18885(122);18,8487;19,9964;18,7648;19,8743;20,5843;20,5641;21,8452;21,2412;2,03139;0,00534814;-1,68763;-3,76871;+
Q18885(129);20,178;20,3862;21,6963;20,3057;26,3951;25,0513;23,1842;23,2149;2,37117;0,00331166;-3,81984;-4,46629;+
Q18885(12);18,1438;18,9993;17,441;20,9004;26,4562;26,1637;25,1989;23,5837;3,21823;0,000866197;-6,47953;-6,55173;+
Q18885(135);24,0899;25,4585;25,0765;25,5311;26,5301;21,8658;22,0522;23,6674;0,639295;0,130427;1,51016;1,33772;
Q18885(4);23,5222;22,1144;20,6031;22,2009;26,0183;24,0601;23,7542;23,5289;1,45057;0,0187594;-2,23023;-2,70298;+
Q18885(121);20,0572;18,6781;19,6071;17,6145;25,5126;23,2299;21,5497;22,9408;2,33671;0,0033609;-4,31898;-4,39248;+
Q18886(111);18,3151;19,6385;20,1991;17,8652;20,0866;20,0985;21,5621;19,9208;1,10121;0,042006;-1,41254;-2,11147;+
Q19007(210);20,3861;20,2147;18,6677;18,0068;23,6844;24,7758;25,3792;25,5126;3,59879;0,000533333;-5,51917;-7,69717;+
Q19007(175);18,8748;21,3262;19,4652;21,1877;20,3231;21,1118;20,7776;19,9316;0,189854;0,498603;-0,322532;-0,483512;
Q19015(48);21,4898;21,5764;20,5746;20,5183;22,013;19,2528;21,0376;20,4498;0,218438;0,451256;0,351523;0,546041;
Q19015(54);21,4898;23,3989;24,6616;24,2024;21,6853;21,1742;20,2749;20,4589;1,77906;0,00992135;2,53988;3,28913;+
Q19015(387);22,772;22,4558;21,7514;22,3372;22,7144;24,0245;24,7657;23,6667;1,65961;0,0120344;-1,46372;-3,0716;+
Q19048(273);24,5788;24,3317;25,2906;24,7622;21,8855;20,6994;18,8258;21,5094;2,87624;0,00145067;4,01079;5,64112;+
Q19056(13);19,4664;20,0548;19,2027;16,9042;22,074;19,163;21,4936;21,0048;1,13543;0,0389879;-2,02682;-2,16853;+
Q19063(110);24,4186;24,2247;23,8512;24,6333;23,8225;24,8047;25,7857;24,7441;0,54238;0,169331;-0,50729;-1,16877;
Q19064(92);20,1137;20,441;19,8553;18,3844;23,5458;24,0585;25,4639;27,1845;2,91898;0,00111692;-5,3646;-5,74938;+
Q19102(51);20,9745;18,4766;17,245;19,7608;21,8755;22,0142;21,7802;21,3877;1,7559;0,0103605;-2,6502;-3,24652;+
Q19102(8);20,7775;20,046;18,8541;20,3894;21,2075;19,5613;21,1346;20,1186;0,366801;0,283229;-0,488715;-0,846506;
Q19107(554);16,3866;21,332;21,1124;19,882;21,9094;21,1568;19,2317;21,0429;0,398452;0,256122;-1,15694;-0,906668;
Q19107(276);20,4487;20,054;21,401;21,3206;23,3609;29,0864;28,8148;27,2584;2,45525;0,0028;-6,32403;-4,64951;+
Q19162(45);19,7353;18,4086;20,6386;18,4977;21,0238;20,5454;20,2189;21,4145;1,32543;0,0242993;-1,48056;-2,48835;+
Q19162(59);18,7618;18,1485;18,7156;18,5347;25,792;27,9005;30,5093;26,5789;3,91568;0,000545455;-9,15503;-8,77458;+
Q19162(92);22,3179;21,9929;22,8631;22,2187;23,9417;24,9289;23,3225;23,9319;2,35259;0,00328341;-1,6831;-4,4264;+
Q19162(6);20,1288;19,5769;20,9497;18,9347;20,8094;21,0413;19,8322;20,2198;0,524637;0,177981;-0,578149;-1,13729;
Q19162(85);20,6721;19,1877;21,5155;18,2913;23,782;25,8896;24,9512;23,9786;2,78974;0,00176101;-4,73373;-5,42652;+
Q19188(849);23,5535;23,0698;23,7742;23,0458;21,8736;19,0301;20,7493;21,2498;2,21659;0,00395147;2,63515;4,14081;+
Q19209(172);20,2613;19,5133;19,4795;20,0282;18,8869;20,2354;21,0732;21,3375;0,428685;0,233819;-0,562691;-0,963161;
Q19240(62);23,4087;22,7855;24,9996;23,6898;25,6858;27,0298;28,1756;26,8607;2,4594;0,00275456;-3,21707;-4,65867;+
Q19240(67);21,3753;19,5101;20,0519;21,2438;20,3988;17,697;20,8083;19,787;0,478183;0,203806;0,872512;1,05387;
Q19257(139);18,4651;18,9182;20,9795;20,5799;20,6964;20,8192;21,461;21,6364;1,12758;0,0397219;-1,41762;-2,15543;+
Q19257(35);18,0763;20,6737;19,079;19,1298;20,9823;21,1343;20,8567;20,2967;1,49842;0,0166347;-1,57777;-2,78616;+
Q19276(52);20,1336;18,8918;19,4939;19,0141;20,0538;20,8121;21,587;20,9712;1,88259;0,00795849;-1,47268;-3,48239;+
Q19289(155);29,138;27,7127;27,3692;28,5574;28,9628;22,6036;22,3335;20,8208;1,2984;0,0260109;4,51414;2,44246;+
Q19289(303);26,8412;26,6573;26,0802;27,0067;26,3097;22,736;23,4524;23,523;1,75518;0,0103533;2,64107;3,2452;+
Q19289(128);18,7142;21,3562;19,2024;21,1234;25,0197;25,1248;23,1142;22,6967;2,26042;0,00351872;-3,88978;-4,23165;+
Q19289(130);22,8677;23,1942;23,3848;23,6716;25,063;21,7826;21,9373;21,7849;0,328771;0,318251;0,637633;0,772653;
Q19289(206);22,9727;23,9084;23,1135;24,2425;25,9129;27,6884;26,8417;26,8807;3,33314;0,000503937;-3,27162;-6,8819;+
Q19289(228);27,8122;27,0038;27,9162;27,5714;22,4389;26,2196;27,5751;26,5724;0,817662;0,0826838;1,87442;1,63973;
