ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04; -Log Student's T-test p-value daf2_d15_eat2_d15;Student's T-test q-value daf2_d15_eat2_d15; Student's T-test Difference daf2_d15_eat2_d15;Student's T-test Test statistic daf2_d15_eat2_d15;Sign p-val: 0.05 
Q20675;16,3229;16,4204;16,6272;17,0447;17,3093;17,7237;17,1985;17,9408;2,13279;0,00130926;-0,939303;-3,97016;+
Q20676;17,5565;17,7791;17,6423;17,7016;20,7489;21,0407;20,6603;21,064;6,91199;0;-3,2086;-28,5422;+
Q20678;12,6521;13,8113;12,5979;12,7193;14,9505;15,0263;14,7774;13,8712;2,31385;0,000865965;-1,71119;-4,34391;+
Q20679;12,476;14,3839;14,075;14,426;17,4624;17,5982;17,4048;16,9271;3,45537;0,000130015;-3,50792;-7,24771;+
Q20683;17,3976;17,753;17,4197;17,8349;14,5277;13,8956;14,7737;13,8126;4,85659;8,24E-05;3,34887;12,8082;+
Q20684;20,4797;20,4343;20,5679;20,7415;22,6704;22,9393;22,6575;23,1482;5,56514;0,000198675;-2,298;-16,9226;+
Q20711;16,9691;17,115;16,4814;16,7322;17,2012;17,5605;17,1509;18,3605;1,26384;0,0110826;-0,74383;-2,384;+
Q20716;15,9781;16,3967;16,0086;16,3864;17,4039;17,5476;17,231;17,6849;3,82489;0,000106042;-1,27441;-8,4534;+
Q20719;17,2209;17,4788;17,6556;17,5602;20,1376;19,6876;19,2033;20,0315;4,22029;9,70E-05;-2,28609;-9,93204;+
Q20720;14,1102;15,0696;14,2197;14,1632;17,6743;18,0112;17,7145;18,2853;4,92314;8,77E-05;-3,53066;-13,1499;+
Q20724;15,3016;15,5849;15,3461;15,196;14,8038;15,5565;14,4922;15,4999;0,437337;0,117017;0,269049;0,979169;
Q20728;16,881;17,1961;17,3569;17,3475;16,3642;16,5277;16,6254;16,2713;2,80942;0,00028114;0,74823;5,47484;+
Q20745;12,9476;14,2031;13,3251;13,7257;15,0017;15,1835;15,043;14,9236;2,78407;0,000278962;-1,48761;-5,41269;+
Q20748;16,139;16,3233;16,2191;16,3078;16,5961;16,4196;16,887;17,3595;1,45433;0,00694348;-0,568272;-2,7095;+
Q20751;18,0787;18,0783;17,4126;18,205;19,4667;20,1837;20,1012;20,1887;3,74136;0,000101595;-2,04146;-8,16696;+
Q20752;15,3168;15,8892;15,1811;14,7706;14,4707;15,3715;14,7076;15,4293;0,387165;0,140073;0,294672;0,88534;
Q20753;14,9196;15,6703;15,3123;15,5363;14,3783;15,3647;14,9307;15,362;0,576043;0,075026;0,350701;1,22799;
Q20754;14,0368;14,2778;12,5881;13,6502;14,9369;16,6664;14,9228;15,9782;1,89772;0,00234022;-1,98789;-3,51103;+
Q20755;12,3464;12,431;13,0912;12,5819;15,7004;15,8045;15,6878;15,7306;5,78918;0,000253165;-3,11824;-18,4685;+
Q20757;11,4455;12,0531;8,70432;12,0789;14,3733;15,1117;14,8203;15,2289;2,44401;0,000639161;-3,81309;-4,62476;+
Q20758;13,6916;13,6178;14,4356;14,3136;14,7862;15,5473;14,3115;15,3909;1,51339;0,00611574;-0,994358;-2,81231;+
Q20760;12,3193;11,9383;11,7635;11,7248;15,4961;14,9807;15,2832;15,583;5,69668;0,00023166;-3,39925;-17,8144;+
Q20762;15,9079;15,9767;15,7687;15,8064;15,233;17,1659;15,1771;17,0648;0,212401;0,284385;-0,29527;-0,532989;
Q20769;17,6354;17,2098;17,25;17,4049;17,8006;19,6839;18,9824;19,8705;1,92988;0,00224916;-1,70934;-3,57225;+
Q20770;17,9244;18,6563;18,0795;18,1314;20,7542;21,1545;20,8704;20,7729;5,19349;0,00011811;-2,69011;-14,6289;+
Q20772;16,0898;16,2334;16,3863;16,6033;16,1985;16,9865;16,742;16,542;0,704049;0,0520208;-0,289031;-1,44838;
Q20774;16,7126;16,9236;16,8491;16,9745;18,8394;19,459;18,7846;19,6499;4,30645;0,000103181;-2,31826;-10,2833;+
Q20779;18,6177;18,9326;18,6167;19,0347;20,7711;21,188;20,7708;21,556;4,3427;0,000105634;-2,27106;-10,4344;+
Q20780;19,2906;19,3701;19,1945;19,3237;19,3528;19,2577;19,3218;19,9999;0,482779;0,100114;-0,188383;-1,06219;
Q20789;13,762;13,8744;13,7526;13,8257;13,8011;15,0573;14,6478;14,4091;1,36526;0,00859766;-0,675147;-2,55624;+
Q20790;19,2752;19,1212;18,6136;18,9999;19,1004;20,2465;20,0248;20,4309;1,56111;0,00533221;-0,948199;-2,89615;+
Q20796;15,6412;15,9076;17,0601;16,849;16,4807;16,4868;16,4584;16,8977;0,241676;0,250228;-0,216439;-0,595574;
Q20797;13,5178;13,2863;13,1515;13,6023;14,7977;15,37;14,0651;15,2569;2,48955;0,000646393;-1,48293;-4,72557;+
Q20798;15,3516;15,7604;14,3429;15,1227;17,6992;18,2345;18,0058;18,2157;3,96772;0,000117647;-2,89438;-8,96343;+
Q20813;13,5933;13,8809;13,5492;13,0013;14,5478;15,2013;14,3969;15,3755;2,40725;0,000654873;-1,37421;-4,54435;+
Q20815;17,3341;17,0504;16,7722;17,5011;18,2833;18,742;18,3713;18,8102;3,26557;0,000187617;-1,38726;-6,68619;+
Q20819;15,802;16,2555;15,94;15,8093;17,2509;17,5019;17,6636;17,1852;4,09154;8,80E-05;-1,44869;-9,42721;+
Q20821;11,9854;12,0387;11,549;11,9714;14,0951;14,7444;14,926;15,4241;4,18678;9,43E-05;-2,9113;-9,79838;+
Q20822;15,2044;14,7783;14,6826;15,3219;17,2456;16,6825;16,6301;16,69;3,83674;0,0001067;-1,81526;-8,49472;+
Q20829;17,3336;17,3629;17,3759;17,5324;17,3629;18,6371;17,4295;17,8006;0,659178;0,0590426;-0,406305;-1,37186;
Q20848;15,0385;15,2502;15,0363;16,1824;14,1206;15,0038;15,0526;15,4722;0,548053;0,0818085;0,464559;1,17879;
Q20849;15,0204;14,5744;14,2087;14,9647;17,0445;17,3267;16,4764;16,5026;3,57099;0,000138005;-2,14553;-7,60829;+
Q20865;15,048;15,0736;15,1572;15,4418;15,3503;15,7253;15,294;16,604;0,904565;0,0289545;-0,563224;-1,78463;+
Q20866;11,7116;12,386;12,7146;11,1062;13,9727;15,1171;14,795;14,3146;2,96116;0,000213156;-2,57027;-5,85772;+
Q20870;15,8993;16,1177;15,4923;16,0314;14,9241;14,6954;14,9371;15,2641;2,6667;0,000357699;0,929976;5,1313;+
Q20875;13,98;14,5502;14,2268;14,716;15,7006;17,2652;15,7513;16,3614;2,50375;0,000630906;-1,90139;-4,75731;+
Q20877;16,3577;16,511;16,1114;16,3097;17,8875;18,8195;18,3902;18,9755;3,84628;0,0001075;-2,19572;-8,52812;+
Q20881;16,7113;17,1311;17,2235;17,3543;18,0216;17,9811;18,052;18,0294;3,21864;0,000184587;-0,915949;-6,55287;+
Q20898;15,936;16,1021;15,6806;16,0495;15,6878;16,5769;14,8985;17,6181;0,164941;0,358665;-0,253292;-0,427394;
Q20913;14,8313;17,5611;16,1568;15,947;17,1006;18,0098;17,288;17,7529;1,25205;0,0114563;-1,41378;-2,3641;+
Q20921;13,7795;13,6629;15,3431;14,1515;14,8151;15,198;14,9899;14,7459;0,896067;0,0298278;-0,702976;-1,77049;+
Q20924;12,2437;12,0915;11,6653;11,8445;14,3759;15,1954;14,903;14,159;4,23374;9,80E-05;-2,69709;-9,98617;+
Q20932;12,0987;12,9277;13,5311;14,1351;16,4389;16,9349;16,6659;16,9414;3,66646;0,00014496;-3,5721;-7,91721;+
Q20938;16,8169;16,9801;16,8927;17,0939;18,9341;19,379;18,5278;19,4247;4,15593;9,23E-05;-2,12054;-9,67675;+
Q20939;14,3036;14,8322;15,0585;14,1709;14,7494;15,2522;14,9942;15,4321;1,0302;0,0208394;-0,515693;-1,99335;+
Q20943;15,302;15,3732;16,1507;15,6863;17,1001;17,1773;17,5074;18,1693;3,01021;0,000216765;-1,8605;-5,9856;+
Q20950;18,1181;18,2133;18,2907;18,7624;18,6862;19,3366;18,7705;19,3568;1,62654;0,00458319;-0,691418;-3,01233;+
Q20964;15,0755;14,4438;14,3483;14,6048;14,6375;14,5101;15,0567;15,3821;0,495417;0,096279;-0,278462;-1,085;
Q20965;15,4711;14,6762;15,5018;15,1644;15,0702;15,3297;15,0598;15,1764;0,0792475;0,58634;0,0443258;0,219945;
Q20966;12,0006;12,0781;11,7222;12,0525;14,1628;14,7105;14,8381;15,4006;4,36901;0,000107623;-2,81465;-10,5454;+
Q20969;12,4426;12,6421;13,6798;13,2946;14,3404;15,4616;14,7993;14,4684;2,43314;0,000658758;-1,75268;-4,60089;+
Q20970;16,0408;15,9254;15,9368;16,099;18,0688;18,3315;18,02;18,4901;5,83018;0,000272727;-2,22713;-18,7659;+
Q20974;14,0721;15,5556;14,3611;12,7551;17,7502;16,9014;16,5911;17,1882;2,46481;0,000643889;-2,92173;-4,67063;+
Q20981;14,0374;13,5816;13,3805;14,1092;14,9235;14,5223;14,6061;15,511;2,09992;0,0014992;-1,11356;-3,90427;+
Q20992;14,2237;14,1847;14,2078;14,4758;16,2478;17,06;16,3695;17,3497;3,98563;0,000119031;-2,48376;-9,02922;+
Q21000;19,7155;19,722;19,3063;19,3856;21,2803;21,7897;21,4877;21,8647;4,67602;0,000140187;-2,07324;-11,9223;+
Q21004;15,8403;15,723;15,5365;15,4121;16,6535;16,3322;17,1431;16,7524;2,89144;0,000228155;-1,09233;-5,67947;+
Q21012;15,1962;15,3068;14,4887;15,2953;14,3722;15,1697;13,8194;14,4911;0,909322;0,0285915;0,608624;1,79254;+
Q21018;18,0844;18,5414;17,856;17,8832;20,7178;21,5871;21,0854;21,6608;4,61226;0,000132743;-3,1715;-11,6234;+
Q21021;17,2669;17,0779;17,4537;17,4601;17,7513;17,8949;17,7567;17,7401;2,52982;0,000612522;-0,471102;-4,8159;+
Q21024;15,1078;15,3112;15,2902;14,9961;15,9351;16,5036;16,3743;16,3516;3,60332;0,000139891;-1,11479;-7,71175;+
Q21038;11,5595;8,67326;12,1031;12,463;14,583;13,0669;13,4411;14,9156;1,5572;0,00540872;-2,80194;-2,88926;+
Q21053;14,2788;14,0932;14,4743;14,1047;17,5378;17,5962;17,7302;17,5141;7,28652;0;-3,35684;-32,9807;+
Q21059;15,094;14,8928;14,7993;16,1046;14,9606;15,2783;14,9718;14,3035;0,419436;0,124708;0,344162;0,945973;
Q21065;21,6142;21,0496;21,201;21,107;18,4586;19,11;18,9187;19,2414;4,43363;0,00011396;2,31078;10,8224;+
Q21069;14,8421;14,7654;15,0375;15,1401;15,5143;16,6812;15,4045;16,4038;1,72816;0,00345284;-1,05471;-3,19576;+
Q21080;11,3631;12,0558;12,2979;11,9965;17,6477;19,0536;18,0826;18,8969;5,52934;0,000186335;-6,49186;-16,6874;+
Q21083;14,3192;15,1156;14,4512;14,9736;14,2719;14,9351;14,5604;13,6631;0,491584;0,0975951;0,357279;1,07809;
Q21086;15,0292;14,6425;14,8989;15,4549;15,2931;15,764;15,4259;15,0259;0,806374;0,0381037;-0,370847;-1,62083;+
Q21096;11,9851;11,7434;11,4721;11,8795;15,4203;14,7305;14,6285;14,4432;4,8201;8,02E-05;-3,03563;-12,6243;+
Q21106;16,6235;16,4889;15,4524;15,1885;16,6294;16,7356;16,7964;16,5253;1,03405;0,020547;-0,733347;-1,99974;+
Q21109;16,1982;16,2369;16,3355;16,5144;19,2482;19,6074;19,4055;19,389;7,0622;0;-3,09128;-30,2465;+
Q21121;12,2248;11,8414;11,7337;11,6093;14,4624;15,3346;15,0345;15,4373;4,80539;7,92E-05;-3,21493;-12,5509;+
Q21122;14,7337;14,7318;14,4115;15,0069;15,5008;16,4917;16,3417;16,4075;2,86894;0,0002256;-1,46446;-5,62278;+
Q21151;16,5606;16,0325;16,4817;17,5863;14,9315;14,3496;14,8914;14,0312;2,76392;0,000277136;2,11436;5,36362;+
Q21152;14,1481;13,8093;14,0955;14,5952;17,1145;17,9767;17,6595;17,8576;5,06903;0,00010101;-3,49004;-13,9295;+
Q21153;14,353;13,8335;14,7252;14,5996;16,3583;16,0122;16,5214;16,1599;3,78626;0,000103428;-1,88514;-8,31985;+
Q21154;17,6914;17,7179;17,5837;17,8986;19,346;18,9846;19,3499;18,4136;2,88089;0,000226688;-1,30062;-5,65283;+
Q21155;15,6182;16,0613;15,0121;15,2015;17,6139;17,8887;17,8943;18,0358;4,12591;8,97E-05;-2,38492;-9,5597;+
Q21166;12,8222;13,3335;12,7404;13,2408;14,6618;13,8436;14,9571;14,8876;2,71815;0,000364875;-1,5533;-5,25336;+
Q21172;11,8502;12,0233;12,474;11,1488;14,4995;14,4294;14,8278;15,5003;3,68712;0,000146453;-2,94016;-7,98542;+
Q21173;15,0701;15,6367;14,9461;15,5327;16,4734;18,0968;17,2132;16,8141;2,50615;0,000631579;-1,853;-4,76266;+
Q21174;15,0113;15,4045;14,7786;15,1912;13,7026;14,9265;13,9471;14,9287;1,07403;0,0185534;0,720216;2,06622;+
Q21182;14,6158;14,1479;13,9781;14,8898;14,6714;15,5113;13,9355;13,8889;0,0775729;0,593282;-0,0938227;-0,215622;
Q21193;16,8905;17,0188;16,9532;16,9984;17,2444;17,9005;16,5453;17,1081;0,362153;0,15455;-0,234365;-0,837577;
Q21196;12,4079;12,836;11,7171;12,0628;13,7033;14,4887;14,5466;15,3873;2,79105;0,000280047;-2,2755;-5,42975;+
Q21201;12,2093;11,9303;11,7056;12,1108;14,2098;15,0322;14,6801;14,4665;4,82463;8,03E-05;-2,6082;-12,6471;+
Q21210;15,2131;12,9249;11,5943;13,8326;15,0478;15,6735;14,8312;15,2064;1,21338;0,012649;-1,79848;-2,29904;+
Q21215;19,2697;19,4962;19,5622;19,6948;19,0211;18,9235;19,2031;18,7776;2,22784;0,00100595;0,524405;4,16403;+
Q21217;18,523;19,1055;18,8061;18,7556;21,0244;21,8321;21,4083;21,875;4,63684;0,000135593;-2,73744;-11,7378;+
Q21219;11,9056;12,0413;11,9776;11,8799;16,9144;17,8206;17,5063;17,4511;6,91376;0;-5,47195;-28,5618;+
Q21221;14,254;14,5033;13,9209;13,4799;14,8063;15,023;14,4133;14,328;1,1473;0,0151352;-0,603115;-2,18835;+
Q21222;12,1419;12,0614;11,7149;11,7276;13,8357;15,4518;14,4803;15,3789;3,42391;0,000127872;-2,87522;-7,15208;+
Q21224;14,8681;15,0804;14,8224;14,5499;14,6379;14,3745;14,7882;14,7705;0,613444;0,0670651;0,187441;1,29309;
Q21225;14,0113;15,2328;14,5095;14,3831;17,2358;17,6127;17,2947;17,8504;4,26331;0,000100167;-2,96424;-10,106;+
Q21228;15,2374;15,7395;14,5902;14,7867;14,7137;15,2217;14,5074;15,4646;0,123448;0,448681;0,111632;0,330053;
Q21230;16,631;16,7199;16,8937;16,9081;18,6617;19,0404;18,636;19,0596;5,31649;0,000137931;-2,06127;-15,3528;+
Q21233;16,8565;16,8336;16,5411;16,7506;17,513;18,2805;18,2701;18,8964;2,66047;0,000376157;-1,49452;-5,11666;+
Q21241;15,8004;15,7002;15,6996;16,1727;17,2979;17,6686;17,4667;17,7398;4,54031;0,000122951;-1,70002;-11,2944;+
Q21253;17,1723;17,2426;17,0629;17,3094;17,3787;17,9759;17,9123;17,6552;1,97243;0,00212114;-0,53373;-3,65399;+
Q21265;18,5551;18,5434;18,8235;18,7136;15,6375;16,3948;15,9045;17,561;2,7391;0,000348225;2,28443;5,30363;+
Q21266;14,6491;14,4216;14,8374;14,7713;14,3757;14,1643;13,6991;15,3162;0,341915;0,167003;0,281032;0,798386;
Q21267;18,2758;18,1845;18,3789;18,7772;20,0471;20,3727;20,2507;20,2377;4,77779;7,72E-05;-1,82295;-12,4143;+
Q21270;11,9431;12,0934;11,6914;12,1127;13,6024;15,1524;14,8352;14,9848;3,48129;0,00013162;-2,68353;-7,3273;+
Q21274;13,8791;13,1805;14,8169;14,2203;17,1622;17,7448;17,0596;16,8529;3,72952;0,00010088;-3,18068;-8,12704;+
Q21275;12,2079;12,0736;11,7083;11,8415;14,9935;15,3736;14,8318;14,423;4,89429;8,56E-05;-2,94767;-13,0008;+
Q21276;16,8997;16,6995;16,968;17,0598;17,8038;18,6209;17,4958;17,777;2,14932;0,00120635;-1,01761;-4,00351;+
Q21278;15,1904;15,577;14,5946;14,7836;13,8542;15,3487;14,8173;15,1965;0,233968;0,25813;0,232199;0,579266;
Q21281;14,1208;14,0776;13,4363;13,1936;15,5337;17,1765;15,6933;17,5357;2,59427;0,000472555;-2,7777;-4,96273;+
Q21284;17,5231;17,0997;17,8465;18,02;19,5982;20,7344;19,5499;20,8239;3,14148;0,000179211;-2,55429;-6,33825;+
Q21285;18,0743;17,9487;18,0414;18,3104;13,6484;14,6134;14,8589;15,1318;4,39134;0,000110396;3,53061;10,6404;+
Q21289;18,2166;18,5212;18,4317;18,4786;18,7197;16,4916;18,5609;16,2185;0,659459;0,0589806;0,91436;1,37234;
Q21293;14,5259;15,4192;13,75;12,4273;14,8362;14,3782;14,5893;15,0068;0,46822;0,10532;-0,672019;-1,03578;
Q21294;16,268;16,5888;15,6011;16,4627;14,735;15,2958;14,4257;15,4544;2,0711;0,00157002;1,25241;3,84696;+
Q21295;14,0658;15,2781;13,9127;14,3779;16,8305;17,8991;17,9063;18,6969;3,36926;0,000153921;-3,42453;-6,98842;+
Q21298;14,0858;14,3067;13,0505;13,795;15,9794;16,4177;15,8858;16,3964;3,59753;0,000139662;-2,36034;-7,69312;+
Q21301;11,4148;12,7983;13,0454;13,3708;16,7439;16,5113;16,2467;16,526;3,89586;0,000111111;-3,84966;-8,70358;+
Q21307;14,5432;14,6988;13,8841;13,368;16,5189;16,0137;16,2152;15,7415;2,91311;0,000230204;-1,99878;-5,73443;+
Q21312;12,1017;12,0359;11,6767;11,9032;15,0287;15,2024;14,4759;14,7444;5,39442;0,000151515;-2,93347;-15,8291;+
Q21322;15,8363;15,9953;15,6796;16,3874;18,1064;18,8725;18,2825;18,7103;4,41026;0,000111836;-2,51825;-10,7215;+
Q21323;15,5805;14,2771;13,9675;15,2153;13,716;15,1814;14,0683;14,8483;0,244415;0,247026;0,306615;0,601341;
Q21324;15,0574;15,5491;13,936;14,8049;15,4288;15,0051;14,8096;14,4873;0,0891224;0,5505;-0,0958381;-0,245197;
Q21336;14,3757;15,9209;15,1136;15,2064;15,5117;15,2507;14,9073;15,5656;0,17133;0,346912;-0,154682;-0,44194;
Q21338;14,2757;14,6753;14,3561;14,525;16,3969;16,809;16,6614;17,1766;4,77803;7,73E-05;-2,30297;-12,4155;+
Q21342;15,129;14,7044;15,5929;15,2718;17,0493;18,8245;18,1636;18,1852;3,3691;0,000153846;-2,88114;-6,98792;+
Q21351;19,0125;18,8396;18,7453;19,22;20,2547;20,7088;20,4702;20,8237;4,18803;9,44E-05;-1,61;-9,80332;+
Q21353;13,1849;13,7027;13,8339;13,2212;15,6837;16,5369;16,5576;15,7095;3,95029;0,000115981;-2,63623;-8,89978;+
Q21355;16,9077;16,4147;17,5926;16,9613;18,2647;20,3388;18,1211;21,1259;1,70892;0,00360233;-2,49357;-3,16073;+
Q21392;15,5171;15,5104;15,7773;15,2976;17,5492;16,3319;15,2294;16,0621;0,7742;0,0423261;-0,767577;-1,56686;+
Q21418;12,2987;13,0065;11,7844;12,1796;15,0471;14,8711;14,9004;15,5016;4,08865;0,000125915;-2,76271;-9,41617;+
Q21430;14,5658;15,1433;13,6689;14,3591;14,4594;14,859;14,4769;14,9786;0,33305;0,172898;-0,259224;-0,781056;
Q21432;15,5477;15,6636;15,8737;16,2398;17,0802;16,4252;16,9796;16,5138;2,20001;0,00106702;-0,918525;-4,10674;+
Q21434;12,2551;12,0097;11,4998;11,7448;16,0915;16,0035;15,3877;16,2076;5,49791;0,000175439;-4,04523;-16,4835;+
Q21436;14,0516;15,267;8,87563;13,0606;17,7098;16,7183;15,8387;16,7211;1,46727;0,00676855;-3,93328;-2,73194;+
Q21443;20,2444;19,7241;19,7708;20,7983;22,2534;21,3612;22,2957;22,5106;2,82788;0,000259332;-1,97085;-5,52041;+
Q21444;11,9984;12,0772;11,733;11,9916;14,8484;14,9143;14,4918;15,0566;6,03547;0,000361446;-2,87768;-20,3262;+
Q21452;13,2424;13,9014;13,5684;13,7316;15,0233;15,4796;14,7668;15,3348;3,45481;0,000129949;-1,54021;-7,24599;+
Q21453;14,1113;15,0154;14,7723;14,663;15,9495;14,9217;15,7412;16,1928;1,70934;0,00360338;-1,06081;-3,16149;+
Q21454;14,5314;13,9702;12,9975;13,9151;16,9588;16,3865;15,9159;16,2851;3,23448;0,000185787;-2,53302;-6,59764;+
Q21463;16,631;16,3681;16,645;16,3248;17,3891;17,2379;17,5881;17,5964;3,67649;0,000145869;-0,960638;-7,95027;+
Q21465;17,809;17,7473;17,7333;17,9722;19,2646;20,0151;19,6013;19,7645;4,49347;0,000119166;-1,84594;-11,0849;+
Q21471;14,6182;15,0115;14,5651;15,2054;14,8923;15,1398;13,5527;15,0767;0,177435;0,336726;0,184706;0,455737;
Q21473;16,562;16,9334;14,6332;15,256;14,1357;15,016;14,8803;15,0197;0,9525;0,0254983;1,08323;1,86429;+
Q21480;16,9412;17,1874;13,1712;17,7614;13,6089;14,9174;14,3351;14,4267;0,913541;0,0281468;1,94327;1,79955;+
Q21481;16,3979;17,3874;17,011;16,7481;18,498;20,4847;19,1767;19,0399;2,66722;0,000357832;-2,41371;-5,13252;+
Q21484;15,2156;15,0351;15,2741;15,7674;18,119;17,8034;17,7652;17,7003;5,05495;9,90E-05;-2,52393;-13,8523;+
Q21486;14,6993;14,3925;14,8309;14,864;16,1991;16,1753;16,8477;15,4016;2,44953;0,000639832;-1,45922;-4,6369;+
Q21502;14,5776;13,642;14,3224;14,318;18,1347;17,2738;18,0008;18,309;4,74447;0,00014944;-3,71457;-12,2512;+
Q21504;9,11778;12,7237;10,0358;11,6552;14,5928;15,1442;15,0023;15,4907;2,62765;0,000419272;-4,17438;-5,03996;+
Q21515;15,1332;15,695;15,0435;15,4658;15,0074;15,2822;15,0483;15,1295;0,640031;0,0621354;0,217479;1,33899;
Q21523;13,6056;12,1675;13,9994;14,1309;14,6987;15,9996;15,0632;15,0891;1,77723;0,00296515;-1,73679;-3,28576;+
Q21525;17,5157;16,9262;16,1971;16,4212;18,4096;18,8489;18,4097;19,0962;2,89338;0,000228433;-1,92605;-5,68436;+
Q21531;16,7691;16,7114;16,646;16,9433;18,4431;18,6532;18,4956;18,4937;6,28285;0;-1,75393;-22,3749;+
Q21541;15,7399;15,9868;16,3502;16,2882;17,6887;19,198;17,98;18,4076;3,10243;0,00019947;-2,22729;-6,23172;+
Q21544;16,767;16,1675;16,1285;16,6265;17,4192;18,2525;16,8147;18,495;1,70844;0,00360128;-1,32295;-3,15986;+
Q21549;13,3707;13,9337;13,4882;14,3766;16,1236;18,4702;15,83;17,857;2,51351;0,000632929;-3,27791;-4,77917;+
Q21551;18,5893;18,6282;18,4827;18,6392;18,97;19,8091;18,8842;19,2827;1,6591;0,00404835;-0,65163;-3,07068;+
Q21554;15,7334;15,6357;15,3009;15,5842;15,782;16,7532;16,6683;17,9075;1,46275;0,00680908;-1,21415;-2,7241;+
Q21557;13,4052;13,1789;12,1774;11,5277;14,4185;14,6022;14,1098;15,1509;2,18546;0,00107949;-1,99805;-4,07696;+
Q21559;17,1679;16,5841;17,052;17,2992;18,6546;19,2366;19,2342;19,7256;3,73324;0,000101176;-2,18694;-8,13954;+
Q21568;18,911;18,665;19,131;19,0706;22,0864;22,087;21,9561;22,1674;6,83732;0;-3,12981;-27,7307;+
Q21569;12,9476;13,3818;12,7426;13,2813;14,6412;14,9984;14,5585;14,0517;3,02276;0,000217872;-1,47413;-6,01866;+
Q21589;15,2589;15,875;14,6655;15,1952;14,4406;14,6224;14,48;15,1693;0,97756;0,0236316;0,570559;1,90591;+
Q21601;14,309;14,6212;15,1558;15,7687;14,9496;15,5527;14,5659;15,0864;0,0706217;0,620884;-0,0749807;-0,197549;
Q21603;16,6011;16,3169;16,4737;17,0629;16,5022;17,4721;18,9469;17,6851;1,01422;0,021665;-1,03793;-1,96679;+
Q21614;18,1525;17,802;17,9024;18,1757;18,0731;18,526;18,3084;18,6435;1,2921;0,0102455;-0,379583;-2,43178;+
Q21623;13,4312;13,2417;13,0794;12,727;15,0067;15,1461;13,9373;15,1552;2,66994;0,000358364;-1,69152;-5,13893;+
Q21624;15,6347;15,8827;15,0803;15,2132;16,3015;16,7815;17,4644;16,8789;2,45156;0,00064028;-1,40381;-4,64136;+
Q21625;14,7739;14,351;14,1259;14,7925;14,0621;15,1983;13,35;15,4549;0,00354786;0,976466;-0,00551867;-0,010629;
Q21633;17,7132;17,531;17,6104;17,6236;20,0851;20,0247;19,6804;19,9362;6,45566;0;-2,31205;-23,9247;+
Q21643;14,9368;14,6256;14,2274;15,0016;17,6812;17,7874;17,5484;18,1893;5,04957;9,80E-05;-3,10377;-13,823;+
Q21649;16,4362;16,0671;14,8651;15,7203;13,9425;15,5384;14,8655;15,3163;0,888045;0,0305184;0,856503;1,75714;+
Q21691;13,2201;14,4723;12,7602;13,271;14,9698;14,9277;14,7018;15,1224;2,1425;0,00124887;-1,49949;-3,98974;+
Q21693;16,4049;17,0222;16,1919;16,5539;16,3919;16,525;16,631;16,9288;0,136759;0,416242;-0,0759449;-0,361854;
Q21697;13,5802;12,9159;13,5567;15,9198;14,8302;15,4767;14,5775;14,2476;0,510929;0,0916178;-0,789866;-1,11283;
Q21702;15,5075;15,5058;15,8054;15,652;17,9204;18,3575;18,3803;18,072;5,90342;0,000306122;-2,56493;-19,3087;+
Q21706;12,2603;11,9668;11,7033;11,5595;16,5536;17,5172;16,7927;16,5419;5,72463;0,000240964;-4,97888;-18,0096;+
Q21730;16,0142;16,0303;15,7823;16,0433;17,0564;16,6708;16,6886;17,164;3,23286;0,000185701;-0,92742;-6,59304;+
Q21732;18,1962;18,0274;18,4305;18,3384;20,0621;20,6388;20,4008;20,5897;5,04604;9,74E-05;-2,17473;-13,8037;+
Q21735;16,4542;16,6867;16,2598;16,2966;17,8895;18,8205;17,9307;19,2234;2,98188;0,000214226;-2,0417;-5,91151;+
Q21740;14,917;15,0228;14,377;14,0662;13,6142;15,2801;14,4607;15,4881;0,0862496;0,560642;-0,11506;-0,237892;
Q21742;17,113;17,3974;17,1245;17,2132;18,4473;18,653;18,3562;18,6879;4,85115;8,23E-05;-1,32405;-12,7806;+
Q21746;18,3895;18,9042;18,2754;18,59;17,8094;19,3108;18,756;19,1232;0,235024;0,257038;-0,210095;-0,581506;
Q21750;16,8917;16,6605;17,1197;17,3153;19,4104;19,9723;19,4136;20,3424;4,33104;0,00010453;-2,78788;-10,3856;+
Q21752;19,0567;18,4481;19,0249;19,3145;18,3192;18,4811;18,1003;18,9521;0,996064;0,0225871;0,497892;1,93664;+
Q21754;14,2809;14,2904;13,9785;14,3883;14,9876;13,9448;13,4461;14,6612;0,0241814;0,848646;-0,0254254;-0,0708208;
Q21755;14,3321;14,5211;13,7818;15,3052;24,7058;25,405;24,8479;25,5058;6,90993;0;-10,6311;-28,5195;+
Q21763;17,9513;18,329;18,0835;18,7422;20,1914;21,2644;20,5916;21,0291;3,82778;0,000106238;-2,49262;-8,46345;+
Q21770;15,6329;15,8716;15,3659;15,5788;17,0085;17,7134;17,4775;17,9986;3,77644;0,000102748;-1,93722;-8,28622;+
Q21771;15,6407;15,3236;14,1689;15,6571;15,0444;14,8388;15,0295;13,9161;0,509292;0,0921173;0,490375;1,1099;
