geneName;Leading.proteins,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
F46H5.3;Q10454,19.749,17.6063,17.8212,18.0242,21.6739,20.7674,21.4731,20.9648
F46H5.3;Q10454,26.4949,25.9042,23.9411,24.3277,28.0005,27.7453,26.3237,27.3986
F46H5.3;Q10454,21.1909,17.7052,18.9021,17.8615,21.8356,21.7717,21.3876,20.5017
F46H5.3;Q10454,17.4122,17.1427,19.6324,17.786,19.4114,20.8034,20.6746,21.9228
F46H5.3;Q10454,18.6034,15.7256,17.8233,17.5017,21.347,21.2135,21.2534,21.2138
F46H5.3;Q10454,20.841,18.3634,17.841,18.8951,20.8696,21.1825,19.5977,21.2217
F46H5.3;Q10454,21.3196,18.256,16.8957,19.3195,21.972,21.6945,20.1362,21.1147
B0286.3;Q10457,19.1579,17.3599,17.0094,18.5106,21.7333,20.5132,21.2536,21.144
rpb-2;Q10578,18.1572,16.6815,17.3415,19.7066,23.5489,23.447,22.895,23.3589
rpb-2;Q10578,17.3379,17.4827,18.7515,19.4622,23.7059,23.7554,23.4672,23.7841
rpb-2;Q10578,19.5269,17.3491,16.4219,18.5515,24.7521,23.9724,22.7459,24.7656
rpb-2;Q10578,19.9378,17.4803,17.8202,19.1061,22.2376,21.1138,23.2306,22.8671
apl-1;Q10651,19.1965,19.1399,18.0203,18.05,24.7173,23.6121,23.415,24.9424
elt-2;Q10655,19.5485,15.9647,16.8189,17.6599,20.8113,24.2367,23.101,24.6403
tpi-1;Q10657,27.2383,26.6524,25.7226,26.9858,28.2037,29.1149,28.1895,28.7289
glt-1;Q10901,25.3963,25.9967,21.9832,24.9304,25.2441,25.9425,26.4599,25.4915
arf-1.2;Q10943,16.6827,20.2338,19.2202,18.882,21.1179,21.5503,20.8131,21.6659
tmbi-4;Q11080,23.9426,22.5333,23.0926,24.9286,24.9951,24.0019,23.707,25.3859
C02F12.5;Q11101,17.7197,19.5333,18.7943,19.5059,20.4168,20.7658,21.056,20.5961
unc-78;Q11176,24.3763,24.6003,25.2039,24.6845,25.6274,25.2491,24.2297,25.4774
sodh-1;Q17334,18.3329,18.8968,20.2117,18.5671,21.8372,21.5182,21.0002,21.7502
sodh-1;Q17334,18.4335,17.8186,18.1708,18.4904,21.7867,23.3336,22.6346,23.8513
sodh-1;Q17334,19.2312,18.2361,20.4003,20.894,26.0621,26.3011,25.8968,27.1858
gld-1;Q17339,20.3801,22.3103,21.8205,21.4312,23.2915,22.2697,22.2302,21.8081
snr-1;Q17348,19.0055,19.8976,16.719,18.9459,21.8417,21.1592,21.1605,20.3946
usp-14;Q17361,24.0394,23.8588,28.8376,23.2633,24.9383,23.5564,23.5212,24.9778
usp-14;Q17361,17.3399,17.6252,18.2969,19.9982,24.2654,25.129,21.4495,22.5637
usp-14;Q17361,18.3302,18.8002,17.0273,19.6929,21.6676,20.842,19.9554,20.1156
usp-14;Q17361,18.4755,20.6251,16.9506,17.2855,21.1163,20.2731,21.5264,21.5603
cul-1;Q17389,17.3216,19.0986,18.4307,22.0094,20.8058,20.3683,19.8033,21.5544
AC3.5;Q17405,24.4647,23.828,22.566,22.7701,25.2854,24.9788,25.2658,25.2097
AC3.5;Q17405,19.6246,17.0302,18.0175,17.8138,22.7273,22.4475,22.1667,23.5729
AC3.5;Q17405,18.7378,18.6755,19.2105,17.0349,22.1225,22.7822,23.0369,22.5569
AC3.5;Q17405,17.2903,18.8107,19.8956,18.4511,25.1365,24.1352,24.539,24.4658
AC3.5;Q17405,26.0941,26.8763,26.0136,23.7513,26.6302,25.3348,25.7952,25.8672
lin-24;Q17410,19.6743,19.6936,17.3277,17.2181,20.3035,20.3853,20.9565,22.747
B0001.4;Q17413,20.6794,17.6784,15.5226,19.8764,21.653,21.6273,21.2192,20.6702
;Q17430,19.8396,18.3548,16.3507,18.3189,19.8627,20.7325,19.9033,21.908
pfd-4;Q17435,19.4871,19.2813,14.7346,16.6409,21.4222,20.7672,21.444,21.1234
pmk-1;Q17446,20.8222,19.8247,18.4152,16.7258,24.0026,24.8155,24.5174,24.5366
pitr-3;Q17455,23.4233,24.0276,25.1147,25.7205,24.9232,23.5283,22.4477,23.4507
unc-44;Q17489,19.9206,18.5263,19.8143,19.6043,20.8512,21.7666,21.1808,21.3537
;Q17542,24.7168,24.2892,23.9821,24.5474,28.6262,26.4375,27.5962,27.9533
;Q17543,28.896,28.5769,29.4337,27.7487,24.1193,25.9248,24.6379,24.879
aly-1;Q17561,18.4134,20.3504,17.5711,18.8738,21.0102,21.4859,21.2528,21.3691
;Q17569,26.1319,25.0165,26.1443,25.9561,24.7796,24.7158,24.0277,24.7002
;Q17569,19.1705,18.4714,20.0762,18.9928,24.841,23.8033,23.6755,24.2301
;Q17569,19.5944,17.6399,19.4837,19.3977,26.5295,26.7531,24.7141,26.2802
;Q17569,19.9264,16.7078,17.4019,17.4498,24.0948,23.0404,23.7011,24.9816
;Q17569,22.935,25.8055,24.816,24.5569,25.4365,26.3677,25.0759,26.1862
aqp-2;Q17571,23.9798,25.6377,22.3423,24.8436,25.3165,25.0885,26.7052,26.3769
aqp-2;Q17571,19.5849,18.1437,17.683,18.7913,21.4096,21.2616,21.0545,21.0742
rpl-24.2;Q17606,19.625,17.1213,19.1613,19.137,21.8354,21.0757,21.19,20.6229
arrd-25;Q17624,26.0113,25.6186,26.8895,25.4864,26.3975,25.8383,26.815,24.8267
arrd-25;Q17624,26.3723,25.949,24.7932,24.657,27.4086,26.0895,25.8001,24.9617
arrd-25;Q17624,17.1101,17.8876,16.0513,18.0507,21.0173,21.5645,21.3069,21.0377
arrd-25;Q17624,18.1728,19.1299,21.0786,17.1634,21.5169,20.2896,21.4739,21.7112
arrd-25;Q17624,16.8195,17.7889,19.7518,20.2145,21.4849,21.7484,21.3865,21.7413
arrd-25;Q17624,19.1576,17.2418,18.9681,20.2915,21.7897,20.8552,21.4305,20.2185
arrd-25;Q17624,17.2711,19.2581,15.8568,17.486,21.9078,21.3863,21.0527,19.7627
;Q17644,15.9374,19.1573,17.6553,18.7019,24.7218,24.8361,24.2347,24.3893
;Q17649,16.7822,18.3977,19.3396,19.4859,20.5672,21.4799,20.5198,21.6896
;Q17649,20.9601,20.6434,22.6929,22.9167,23.3292,23.976,23.8416,24.0884
;Q17649,19.0319,19.7503,17.9138,17.4989,20.8084,20.8386,20.5752,21.8637
amt-4;Q17663,22.7064,23.0797,23.7378,23.8295,21.4706,20.9539,20.1771,20.2015
amt-4;Q17663,21.4347,21.5387,21.3371,22.7201,20.8353,19.7321,21.2232,19.5389
mthf-1;Q17693,19.1455,17.8856,16.206,19.7083,20.5131,20.8863,20.9645,21.1939
;Q17698;Q23683,26.4102,25.931,25.631,27.1891,26.5275,26.9999,26.3402,26.861
;Q17698,26.0534,25.4244,25.7797,26.1048,26.5765,26.6157,25.8323,27.1276
;Q17698,18.4283,17.0578,20.0413,19.6343,21.3252,20.7575,20.1872,20.8073
;Q17698,16.3334,17.1071,19.8561,17.2068,21.6465,20.406,21.1837,20.6347
;Q17698,20.2135,20.9393,16.0508,20.4552,21.6775,21.6197,21.0708,21.6663
;Q17698,20.1121,16.0757,17.5421,19.204,21.7622,21.336,21.1838,21.1751
;Q17698,19.1841,19.2815,20.0263,16.0708,21.5315,20.4684,20.6106,21.803
ain-1;Q17740,17.7462,17.8562,16.736,19.3541,22.819,21.7557,21.4776,22.5084
atp-5;Q17763,17.05,16.2848,20.0087,21.0338,21.9508,20.8767,20.9619,21.6488
pdi-2;Q17770,17.5482,16.6344,15.602,17.7331,20.8471,20.6691,21.5061,20.5806
pdi-2;Q17770,24.7181,24.5278,22.5524,23.3056,25.9532,24.3774,24.0211,24.3742
hgrs-1;Q17796,23.5861,22.9441,23.2969,22.2428,25.5909,25.5003,25.6421,26.0847
hgrs-1;Q17796,25.361,23.8681,23.8293,26.1458,26.3865,26.494,26.868,26.87
hgrs-1;Q17796,23.9372,23.8705,24.6732,25.764,25.9717,26.1714,25.5531,25.8428
hgrs-1;Q17796,25.5078,24.9478,23.3428,24.6587,26.8826,26.4288,27.2152,26.3716
pfd-1;Q17827,18.3237,18.737,20.02,19.8547,21.9519,21.5698,21.1516,21.1801
pfd-1;Q17827,18.7105,17.4091,19.7245,17.4695,21.5529,20.9127,19.803,21.6809
;Q17832,20.1427,19.8877,17.0139,18.2303,22.4399,21.4648,23.1911,22.5568
;Q17832,18.9642,20.7902,17.7583,19.8512,20.9371,21.0724,20.9683,20.1854
;Q17832,17.5813,18.4685,19.6897,21.1648,20.465,20.8453,21.286,20.8164
hsp-25;Q86GU1,25.9007,26.1729,23.2965,27.0192,27.6594,28.1105,25.6261,27.4661
hsp-25;Q86GU1,18.4195,19.8224,19.0823,18.5319,25.5546,25.1737,25.316,25.6756
hsp-25;Q86GU1,23.4142,23.2368,23.1956,25.2834,27.6157,27.331,26.436,27.9946
hsp-25;Q86GU1,24.4775,25.0897,23.0622,23.5386,20.9056,21.5705,20.7219,21.1434
hsp-25;Q86GU1,24.5042,24.3615,24.1138,25.4415,26.4961,27.5453,25.5187,25.2223
cks-1;Q17868,15.5922,17.5521,19.7028,18.4919,21.3061,20.5605,21.526,20.8438
akt-1;Q17941,18.0578,18.0994,17.8404,20.5939,21.9041,21.6989,19.6952,20.576
wdr-5.1;Q17963,18.9028,18.3551,17.3029,18.5564,21.6985,21.6021,21.0165,21.6195
pdi-1;Q17967,18.8042,18.8265,16.9857,21.0299,26.8358,27.9267,26.8404,27.6687
;Q18012,17.5912,18.6327,18.5369,15.7366,22.864,22.5852,21.8622,23.4958
flu-2;Q18026,19.6391,18.0567,16.2714,20.3353,20.6365,21.538,21.1264,21.4213
nfx-1;Q18034,17.1356,19.5784,17.0233,19.0921,21.9083,23.1052,22.5156,22.6383
nfx-1;Q18034,17.3025,19.8991,16.4951,16.6191,24.2682,24.2239,24.8206,24.3872
dim-1;Q18066,17.8412,17.9028,20.8259,15.9716,21.5001,20.2612,19.6368,21.7326
dim-1;Q18066,21.1706,19.391,18.0433,18.2943,21.0811,20.6679,20.7362,20.0263
;Q18068,19.5953,19.853,20.0015,19.7784,21.8324,21.407,19.5729,20.014
;Q18070,18.0775,19.1714,19.4676,18.9197,21.9369,19.9023,20.9321,21.8846
;Q18091,15.7495,16.6166,20.0718,19.5302,25.3116,25.7633,25.1998,24.9053
;Q18099,26.4086,25.6005,24.3065,25.0021,26.1008,25.4094,25.5116,26.7005
;Q18099,25.8706,24.3628,21.9359,25.4311,27.0991,28.6891,26.3915,28.0798
;Q18099,24.3231,25.271,23.5595,24.9039,25.8504,24.9725,25.1316,25.6406
rpn-2;Q18115,25.5784,25.9658,26.1462,26.6398,27.6932,26.937,27.2276,28.7905
;Q18124,18.0715,19.192,15.8898,20.5061,20.614,23.1467,22.164,21.1364
;Q18152,23.1287,21.7013,22.7184,22.369,21.6089,20.573,20.4979,21.3559
;Q18202,20.3151,20.1973,17.4308,20.7794,23.1478,23.2028,24.0535,23.2742
hel-1;Q18212,20.3453,16.4426,16.5193,18.7535,21.0177,21.4406,21.3455,20.9419
hel-1;Q18212,17.782,18.5481,19.9638,16.928,21.1519,20.677,21.2535,20.9754
ula-1;Q18217,18.6234,20.4979,17.0889,18.6997,21.6033,20.6008,20.7327,21.062
rps-30;Q18231,18.5753,19.2532,19.5236,19.3366,24.2369,25.1604,24.2072,23.9171
rps-30;Q18231,18.8083,19.6455,18.6154,19.1247,24.7393,22.8774,22.4925,22.8202
sec-15;Q18286,18.7608,20.2281,19.1766,19.0313,21.528,20.2694,21.5029,20.3861
hil-1;Q18336,17.7292,15.2732,19.1264,17.5398,21.5853,21.3395,20.5898,19.3619
cyn-12;Q18445,19.6051,17.6665,19.2421,18.9268,21.0504,21.1139,20.7339,21.704
C34D4.4;Q18449,19.0111,18.4331,17.2663,19.2012,25.7045,25.6362,27.6696,26.062
rsd-3;Q18453,18.6975,18.2448,18.4265,19.6695,21.5271,20.8524,20.3612,21.6409
;Q18476,16.9612,16.368,16.3571,17.5556,21.9148,20.6798,21.216,21.2662
;Q18544,21.5659,19.5083,18.049,19.0728,22.6011,22.645,21.9459,22.156
;Q18544,19.0304,18.2058,17.657,17.9601,21.1158,20.3891,20.75,19.8384
spin-2;Q18545,18.0587,18.1137,18.649,21.2379,24.1814,24.328,24.5821,23.5259
;Q18550,18.5201,17.4052,19.453,18.6596,22.2892,22.3878,23.1263,23.5899
;Q18573,19.2278,16.9212,16.4463,19.697,25.7743,22.8055,24.5213,24.7767
;Q18582,17.6525,17.9636,17.6056,19.2797,21.705,21.209,21.4972,22.7256
;Q18582,19.2224,19.9405,18.0035,19.7078,22.3188,21.7765,21.9535,22.8717
;Q18582,18.4431,17.689,16.6685,19.1394,24.2893,21.6779,23.3986,23.0937
;Q18587,15.9151,18.357,17.8908,19.9295,21.7744,19.5452,19.868,21.8488
pmp-1;Q18597,18.3389,19.0983,17.6396,19.1191,21.0905,21.0929,20.628,21.7082
pmp-1;Q18597,19.351,17.6405,19.006,20.3108,20.9227,21.2228,21.199,20.7159
pmp-1;Q18597,17.9665,19.4298,19.4128,17.0937,21.7519,21.3685,21.5001,21.8115
;Q18604,19.3251,20.2923,17.9756,18.3031,24.4475,22.8248,20.8033,21.9766
C44C1.5;Q18610,18.8504,18.4294,15.7048,18.7495,21.2091,20.136,21.0109,18.8661
col-180;Q18620,18.8906,21.1529,16.8397,18.8304,23.6457,22.1907,22.7196,22.4471
;Q18650,18.9213,20.7151,17.3189,17.9245,21.5132,21.7182,21.1048,21.2714
;Q18655,21.1904,21.643,19.6187,21.354,20.1026,20.4078,20.3752,21.8458
;Q18655,18.8157,19.056,18.3717,18.2806,23.7642,23.8676,23.3068,23.9165
;Q18655,15.0877,17.963,18.0253,16.8557,21.9705,20.9959,21.0552,21.8458
;Q18655,19.0571,21.8402,18.7198,19.754,20.9096,21.2163,21.2353,21.0232
;Q18665,23.8895,23.7915,23.2374,23.8525,22.1517,22.3353,22.691,22.4069
srs-2;Q18678,18.549,19.4072,17.1897,18.385,21.8896,21.7667,21.4421,19.9714
pyp-1;Q18680,18.8843,21.5414,17.6536,19.1006,21.3837,21.6048,21.022,20.7834
daf-21;Q18688,20.6639,17.5835,19.4071,18.3877,21.6592,21.2045,20.1189,21.1691
daf-21;Q18688,16.6671,17.6478,20.2668,21.8729,24.7087,25.3482,25.7167,25.4716
daf-21;Q18688,18.9463,20.2576,16.8943,18.6702,21.415,21.1319,21.0721,21.2361
daf-21;Q18688,17.7816,19.6916,20.4335,17.4986,21.0879,20.5906,20.7828,21.2272
daf-21;Q18688,17.8908,17.9175,21.4417,20.1274,20.2499,21.643,20.9735,21.1771
daf-21;Q18688,25.0266,25.2926,25.829,23.7543,26.0917,27.3809,25.8839,27.0928
daf-21;Q18688,18.2119,18.8858,17.7602,21.6975,23.5006,24.656,22.3265,24.0407
daf-21;Q18688,20.1585,19.3448,19.0242,17.1264,21.4456,21.5022,21.3789,21.2191
daf-21;Q18688,19.4112,17.5124,15.3554,17.4501,19.9275,19.9635,20.8324,21.6466
daf-21;Q18688,19.1801,19.0917,18.2141,15.9677,21.282,19.7855,20.9463,21.5279
daf-21;Q18688,17.4943,19.1746,20.2623,19.4492,21.8884,21.7007,20.5475,21.8525
pitr-1;W6RS06,16.2214,19.6648,18.1514,20.8269,22.3767,20.9399,21.8532,23.572
pitr-1;W6RS06,18.6693,19.2311,14.3316,17.6678,21.8283,21.081,21.134,21.3957
;Q18739,19.328,18.7792,19.0479,17.3491,21.719,22.0593,22.8436,21.1924
;Q18739,17.3765,18.7739,17.5098,18.4121,20.8268,20.1871,21.1181,21.3872
;Q18739,18.9361,18.5554,15.0111,18.5396,21.9556,21.3147,20.399,20.3228
;Q18742,18.2097,18.1123,17.6717,19.0964,20.837,21.5711,20.7322,19.9842
;Q18742,19.621,20.6448,17.2711,15.3798,24.5541,24.1354,23.8338,22.8749
;Q18771,24.6107,23.3992,22.719,24.6658,25.4967,23.9194,23.7687,24.9543
;Q18773,30.9533,30.5545,31.6925,31.1057,30.7047,30.2188,30.2238,28.8361
rpt-1;Q18787,17.0727,20.0968,15.9979,18.1078,22.696,22.2856,24.0061,23.2013
rpt-1;Q18787,18.7083,18.5408,18.9419,20.7727,21.0377,20.3284,20.6408,21.4791
rpt-1;Q18787,18.5901,17.0329,16.827,19.3409,23.7448,22.6631,21.8282,22.625
col-119;Q18799,15.6909,19.0478,17.9041,17.0377,25.4676,24.4818,22.6808,24.5228
col-119;Q18799,16.893,19.4905,18.9541,20.579,25.4676,25.8376,24.4388,24.8065
;Q18813,18.7486,20.0273,13.794,21.2491,20.8502,19.2558,20.9982,20.1497
;Q18813,18.1784,20.6518,20.0341,19.3276,25.6998,25.2826,23.4208,23.6481
rskn-2;Q18846,19.244,19.5702,17.6217,20.2727,19.8484,21.5806,20.8752,21.9234
icd-1;Q18885,20.15,17.7476,18.6014,19.5659,21.8318,21.5307,19.2309,20.6685
icd-1;Q18885,18.7633,15.6865,18.2263,16.3004,21.6613,21.1863,21.331,21.4714
icd-1;Q18885,18.8772,18.1846,19.5522,17.9983,25.2441,24.2077,22.4861,25.1361
icd-1;Q18885,17.1572,16.6261,16.0863,19.5273,21.3487,20.0024,21.5093,21.8109
icd-1;Q18885,18.6036,19.02,19.6833,18.1078,20.8731,21.3916,21.0454,21.4876
icd-1;Q18885,19.2482,19.1945,20.31,17.3956,24.3206,24.1149,24.6058,24.8444
icd-1;Q18885,21.63,23.1138,23.9043,24.0935,22.507,23.6407,24.6304,24.8554
icd-1;Q18885,17.2656,19.2653,17.5103,20.045,21.3712,21.3563,20.8481,21.013
vps-32.1;Q18886,19.0743,18.1951,17.7327,20.0322,20.2217,20.8987,20.9575,20.5753
nap-1;Q19007,14.9333,17.6415,18.9109,18.4629,21.7225,20.6364,20.6819,20.8324
nap-1;Q19007,20.6398,19.1147,18.999,20.0698,21.1154,21.6227,20.6808,21.8632
pgp-11;Q19015,15.0596,19.7167,17.6781,19.5977,27.7828,27.0373,25.7647,22.9885
pgp-11;Q19015,18.4162,17.2307,17.2172,20.5931,27.7828,27.0373,23.644,22.9885
pgp-11;Q19015,16.5773,20.3618,18.8977,20.8672,20.7372,21.1392,20.2986,21.184
mrp-3;Q19048,19.2444,19.0252,19.657,20.6095,21.7215,21.1236,20.8384,20.2483
;Q19056,18.3267,18.382,19.559,19.021,21.304,21.1249,21.0552,21.1173
;Q19063,17.0768,19.7193,16.6995,22.0294,21.9477,21.26,21.0786,21.6177
;Q19064,16.4803,18.0774,17.6568,17.4787,24.0221,23.3203,24.2459,23.7586
ard-1;Q19102,18.7974,17.244,19.9685,18.787,21.47,20.9922,20.839,21.8955
ard-1;Q19102,19.9883,19.1894,18.3891,20.163,21.3219,19.8494,20.7579,20.7522
;Q19107,22.4349,22.5808,20.0812,22.2286,21.2289,20.6764,21.2686,20.265
;Q19107,20.4946,19.0965,16.9806,19.9668,27.3288,27.7886,24.438,24.9278
rpl-11.2;rpl-11.1;Q19162;Q94300,18.2464,17.8382,17.26,17.5102,23.3137,24.1593,24.1392,23.6456
rpl-11.2;rpl-11.1;Q19162;Q94300,18.2249,17.9271,17.5752,18.7639,26.2615,25.8811,24.8542,26.2926
rpl-11.2;rpl-11.1;Q19162;Q94300,24.8994,24.9853,26.1442,25.0063,23.7234,25.3315,23.8277,23.0565
rpl-11.2;Q19162,18.5817,20.3637,17.4283,18.6555,22.4774,23.3898,23.4534,24.5901
rpl-11.2;rpl-11.1;Q19162;Q94300,16.0716,19.0471,16.0978,20.3537,24.8481,24.9435,25.5444,26.1218
prmn-1;Q19188,21.7949,21.3998,23.6713,22.8212,25.3232,23.8879,23.9715,24.2664
numr-2;Q19209,19.6418,19.6203,19.1916,16.8966,24.6418,24.2083,22.6702,22.302
unc-115;Q19240,23.6508,24.841,25.2492,24.6946,25.503,25.1177,24.7238,25.4713
unc-115;Q19240,24.075,23.188,21.5149,21.6524,21.4189,20.7634,20.2907,21.9226
;Q19257,17.7575,16.799,16.9314,17.1488,21.3386,21.7618,20.6259,21.8447
;Q19257,19.4486,18.3623,17.8148,18.1729,23.8709,22.9817,23.4318,24.7671
;Q19276,19.0986,17.4169,19.4554,17.7116,21.1893,20.5148,20.5229,21.3868
ifb-1;Q19289,29.0599,27.4409,24.5857,27.1563,29.852,29.6461,29.8727,29.5235
ifb-1;Q19289,27.1462,26.0039,25.573,25.9034,28.605,27.5017,27.6018,28.0628
ifb-1;Q19289,23.1619,23.9796,27.3876,24.6932,27.3034,25.0516,28.3317,26.4394
ifb-1;Q19289,23.7914,25.2576,23.9439,24.1831,22.0503,23.7174,20.9789,21.052
ifb-1;Q19289,21.472,22.7692,21.8212,22.9849,25.0499,25.245,24.7103,24.8301
ifb-1;Q19289,26.3369,25.6772,23.2629,26.0863,29.3869,28.4794,27.6189,28.7123
ifb-1;Q19289,25.6296,25.4315,24.1505,25.2612,25.3126,24.2811,23.8405,24.0732
ifb-1;Q19289,21.9229,21.3718,23.667,22.8881,25.0588,25.241,24.3256,24.4751
ifb-1;Q19289,25.4639,24.5484,26.1293,23.0227,23.6068,24.1105,21.818,22.0366
ifb-1;Q19289,25.7078,25.7847,25.3378,26.1493,27.6397,26.7845,26.7309,25.3277
ifb-1;Q19289,18.8532,19.5576,17.5392,21.4896,20.9576,21.4674,20.9059,20.5244
ifb-1;Q19289,20.3005,19.0556,20.7213,20.1363,23.912,21.3168,22.7509,24.2773
ifb-1;Q19289,23.3802,23.7013,22.9963,23.6818,24.9691,24.1248,23.6222,24.1249
ifb-1;Q19289,24.0307,23.6599,23.1733,22.8983,25.838,26.2457,24.6674,25.1884
ifb-1;Q19289,17.9522,18.0907,15.205,17.8188,23.6686,24.5307,22.5979,24.153
ifb-1;Q19289,18.6818,18.2606,18.7381,19.1104,21.5027,21.6929,20.8602,21.5052
ifb-1;Q19289,20.3684,17.0407,18.8598,20.2539,25.0969,24.6289,24.5025,24.6042
;Q19323,16.4799,19.3131,18.2623,19.277,22.0971,21.4242,21.5785,21.8211
scc-1;Q19325,18.7444,19.3195,17.4524,18.8751,21.9488,21.4909,21.4711,20.7669
scc-1;Q19325,19.8775,19.5663,18.0897,18.0759,25.7021,24.2678,23.439,25.0051
repo-1;Q19335,18.9594,18.5231,19.5232,19.2048,21.8743,21.752,21.2456,20.8629
scav-4;Q19344,18.5056,18.1605,17.6971,18.6353,21.1833,21.1743,21.2564,21.3806
uba-3;Q19360,18.5717,14.4417,18.8652,18.319,22.4638,23.5967,22.7843,22.9542
F12F6.7;Q19366,16.0092,19.6584,19.3277,20.9798,21.7522,21.089,20.1752,21.7411
;Q19376,17.8508,20.3683,18.9886,20.2724,21.1715,21.3268,20.2072,21.8343
pes-23;Q19442,21.7353,21.3914,20.5476,21.7967,21.7126,19.2364,20.2491,20.4742
;Q19446,17.0661,19.0147,18.6127,17.4459,22.9803,23.7096,23.555,23.2796
far-3;Q19478,17.7409,17.7907,20.6805,19.8968,21.8392,21.6722,21.1895,21.8636
tag-184;Q19545,18.9123,21.2454,18.6125,21.353,26.3917,26.3315,26.2907,26.7107
pes-8;Q19573,20.1559,18.6656,15.2606,19.5472,20.6805,21.6927,20.5826,21.7646
pes-8;Q19573,23.4496,22.8703,23.166,24.418,24.7985,26.1852,24.9892,26.4316
;Q19577,20.504,17.8576,17.5251,17.3983,21.7924,21.5533,21.0613,20.4832
pab-2;Q19579,18.6335,18.5,18.437,17.1527,23.1828,25.1373,21.7473,22.6045
pab-2;Q19579,14.4246,20.0294,19.5607,17.0633,24.7136,26.2886,25.2563,25.4512
pab-2;Q19579,23.5931,23.2902,21.6245,22.6303,25.6383,26.3528,24.6272,24.6519
pab-2;Q19579,18.0671,17.9503,20.412,18.6327,21.728,21.0252,20.7859,21.8384
mrp-6;Q19625,23.8229,25.721,24.9369,26.2697,21.7733,21.1622,21.0548,21.4529
mrp-6;Q19625,23.8229,25.7725,24.9369,26.2697,21.9074,20.6412,21.5305,19.7763
vha-12;Q19626,25.997,25.7977,24.6451,25.1967,26.4685,26.823,26.077,27.1745
;Q19680,17.9873,18.7887,18.0627,18.2062,21.3749,20.5636,21.1666,21.5072
;Q19680,19.575,17.9948,18.0316,18.9099,21.3987,21.1223,21.2611,21.4915
;Q19680,19.0938,19.3254,18.9434,18.2861,21.388,20.5908,20.4924,20.9855
hil-3;Q19743,19.0553,17.0049,19.5414,18.1115,21.2041,21.552,21.268,20.607
inx-3;Q19746,18.6181,19.8856,18.5622,19.3677,24.088,23.0885,23.134,24.5417
inx-3;Q19746,20.1259,19.5578,16.9888,15.6649,27.6531,26.5689,26.8339,26.2731
inx-3;Q19746,16.8654,17.6015,20.1308,20.0224,24.088,23.0885,21.6649,23.6833
inx-3;Q19746,27.2055,24.4762,25.3856,26.6912,27.1797,27.0437,26.2837,26.9585
snb-2;Q19767,22.524,23.3019,23.5342,23.1936,24.7705,23.9417,24.1327,24.6719
snb-2;Q19767,24.9189,24.5439,25.3312,24.5508,24.1227,23.2154,25.1073,25.1187
ppm-1;Q19775,17.0309,18.2756,17.8386,19.3095,21.7446,21.3538,20.7442,20.8161
;Q19796,18.5666,18.4516,17.2864,17.7244,21.7473,21.4991,21.276,21.1929
rrt-1;rars-1;Q19825,17.4796,20.7528,19.438,18.8971,21.7069,21.7752,20.996,21.7562
rpb-8;Q19826,18.7641,18.9108,17.495,18.9628,25.0676,23.6325,24.1643,25.7673
dhs-29;Q19843,16.8514,19.283,18.8851,21.6832,25.6988,23.1795,24.2666,27.678
rpl-26;Q19869,19.343,19.4846,19.1084,19.302,20.9573,20.2365,20.8683,21.3669
;Q19872,25.7934,25.6364,26.7582,26.4237,21.3467,21.2523,21.2577,20.8534
F28H7.8;Q19895,20.2866,19.3358,19.0674,18.4734,22.7918,21.4677,23.1548,22.4308
F28H7.8;Q19895,17.8438,18.8794,18.9356,19.6265,24.7594,25.0589,23.9836,24.9578
twk-12;Q19907,22.5223,23.4441,23.1682,23.4666,21.3474,21.4834,20.9296,20.9403
;Q19932,16.2842,15.9857,18.81,18.2607,21.6248,20.7986,21.5051,21.6202
aqp-1;Q19949,19.7572,16.2605,18.522,21.1237,24.8416,25.1137,24.3944,24.2216
aqp-1;Q19949;Q8IG23,23.3386,23.651,23.1723,23.1434,25.8309,25.1493,23.5449,24.6519
lsm-4;Q19952,16.0544,16.5592,18.8881,18.3999,21.5804,20.587,20.4713,21.457
lsm-4;Q19952,19.309,19.0976,17.5876,18.8298,21.9424,20.0982,20.4268,21.4391
lsm-4;Q19952,16.4562,17.5587,19.029,19.3106,20.6673,21.0309,19.1062,21.8338
col-152;Q19979,27.0556,26.8045,26.521,27.8987,21.8308,20.8755,21.4713,21.1425
;Q19986,19.0354,20.2081,19.6028,18.8411,21.2975,21.4062,21.0028,21.5094
;Q19986,17.5443,20.7963,18.7049,20.208,20.4427,21.3036,18.8893,21.4062
rps-24;Q1XFY9,24.2805,24.0212,22.7346,22.9932,21.8662,21.389,20.9517,21.7892
;Q1ZXU7,17.5528,20.5489,20.4785,17.9119,21.7288,20.5044,21.4951,21.7462
;Q20022,17.8939,15.9339,16.0758,18.7307,25.819,24.1555,26.0826,26.1514
pfn-2;Q20025,18.2555,17.1326,16.0927,18.3652,24.3002,24.1121,21.7453,22.5132
;Q20034,19.7714,21.2841,19.7092,18.2283,24.2111,25.8542,26.3569,25.2764
;Q20034,24.9146,25.289,22.3838,24.5599,27.455,26.9189,25.9067,26.5958
;Q20034,17.4336,18.0261,17.6792,16.4467,25.7009,23.4636,22.2484,23.3305
;Q20034,19.3788,21.5861,18.4877,20.293,21.1952,19.8212,20.5451,20.8163
