geneName;Leading.proteins,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,,,
rpl-27;P91914,15.5465,18.8194,18.8954,17.4888,21.5504,22.5553,23.479,20.675,,,
ola-1;P91917,16.9494,16.9695,16.9954,16.0714,20.9701,20.7437,20.0839,19.0284,,,
snr-2;P91918,18.0473,20.1642,18.8894,19.6969,19.2914,21.7735,21.7398,20.7007,,,
snr-2;P91918,17.5906,17.7867,18.4571,18.6865,19.7944,20.4293,19.2808,19.3385,,,
ZK370.8;Q02335,22.2802,22.9403,24.2953,23.5946,20.7474,21.8663,21.4809,21.2128,,,
ZK370.8;Q02335,18.0844,17.8839,18.9381,16.8242,21.5502,21.7305,23.1902,21.8905,,,
ced-10;rac-2;Q03206,19.2488,19.5021,19.4576,17.8139,20.9899,21.0526,21.7968,20.9859,,,
bre-3;Q03562,18.4604,20.2544,17.9356,17.4367,24.4401,25.3681,25.12,24.0025,,,
B0464.6;Q03564,18.237,17.7979,18.2542,18.5492,21.0241,20.5517,21.5282,21.4465,,,
C38C10.2;Q03567,18.1427,19.1224,18.2809,19.8871,22.1413,24.0755,23.7262,22.9368,,,
C38C10.2;Q03567,24.725,24.8104,24.2326,25.1591,26.7161,26.959,27.6812,25.495,,,
nhl-1;Q03601,16.7971,18.6548,18.0045,18.9105,22.7212,21.6267,22.2412,22.0458,,,
lrp-1;Q04833,18.0108,19.9394,17.3163,15.9359,24.1495,23.5812,23.8876,23.2998,,,
C30C11.4;Q05036,16.8615,19.6948,16.8288,18.4388,19.882,20.9948,21.2146,21.3932,,,
C30C11.4;Q05036,18.1226,16.5252,18.8609,16.2355,22.3658,22.9353,25.9193,24.0312,,,
cdc-42;Q05062,17.1576,18.3003,20.1765,17.8192,24.4235,25.1928,24.9954,25.5385,,,
cdc-42;Q05062,17.1637,17.8366,20.6865,17.2131,20.8636,20.1157,21.263,21.179,,,
cdc-42;Q05062,18.4958,18.5431,19.8564,18.1788,20.214,21.4505,21.5573,21.3295,,,
cdc-42;Q05062,20.0501,19.3691,17.7574,18.7641,19.4505,20.6346,20.7303,19.6412,,,
;Q067X2,18.5084,16.0957,18.2764,19.4754,20.6132,21.6489,21.7127,20.3202,,,
unc-60;Q07750,16.9402,15.3167,19.6978,17.9354,21.0663,21.6907,21.4655,21.4301,,,
unc-60;Q07750,16.1637,20.1913,16.4024,19.116,19.5615,21.1465,20.8048,20.8445,,,
B0495.8;Q09217,17.8986,17.0835,16.3784,18.5445,18.7867,21.8376,19.8171,20.3611,,,
C13B9.3;Q09236,20.1009,18.1695,17.4263,18.8816,20.8666,21.7888,21.4948,20.7559,,,
C13B9.3;Q09236,19.3244,19.6456,17.5557,16.0026,20.1129,21.3848,20.3441,20.9851,,,
C13B9.3;Q09236,18.107,20.9656,15.408,20.3724,19.5471,21.2146,21.0705,20.1407,,,
C18H9.3/C18H9.2;Q09237,16.998,17.4826,18.6213,20.7123,20.7795,21.4932,19.3873,20.347,,,
C18H9.3/C18H9.2;Q09237,20.7002,15.2838,18.5754,20.1603,20.2275,20.1167,21.0814,20.81,,,
dnc-2;Q09248,19.5039,20.9609,18.3575,19.3662,19.5359,21.0371,20.3851,21.423,,,
C16C10.4;Q09250,17.3083,17.8851,16.0802,17.8155,19.7738,20.8704,20.9305,20.7133,,,
C34C12.4;Q09269,18.0539,15.4347,19.8754,16.3429,22.6095,23.2304,23.1732,22.8184,,,
C56G2.7;Q09289,18.6503,14.2707,19.5553,18.6086,23.2245,24.5436,24.8642,23.3875,,,
C56G2.7;Q09289,18.2055,17.3618,20.9914,19.7384,24.1895,23.5673,23.3086,23.2408,,,
C56G2.7;Q09289,23.0748,25.0939,21.5891,22.9464,23.6121,25.1962,24.6602,23.5107,,,
C56G2.7;Q09289,13.7765,18.758,17.7043,16.3852,19.9734,21.6586,21.7009,21.1063,,,
C56G2.7;Q09289,24.4608,23.5983,23.877,22.8547,22.7261,24.4015,23.806,25.1388,,,
C56G2.7;Q09289,19.3798,19.8461,17.1205,16.7072,23.7082,23.0044,24.1194,21.6036,,,
C56G2.7;Q09289,18.0498,20.1362,16.7463,17.4695,23.3997,25.264,24.8388,24.9985,,,
C56G2.7;Q09289,19.6775,21.5822,18.8425,17.8472,19.4052,21.3959,21.8334,21.2349,,,
T09B9.4;Q09350,23.3664,23.6138,22.6455,23.5131,20.2068,20.9508,19.8635,21.202,,,
K07E1.1;Q09407,17.08,13.7538,19.6181,19.1681,24.2594,23.1602,24.1926,22.7884,,,
pgam-5;Q09422,17.7552,18.3705,16.735,19.842,20.1506,20.8749,21.7876,20.7494,,,
pgam-5;Q09422,19.6853,18.2951,20.9099,17.3805,20.8441,21.8055,20.0846,20.7574,,,
pgam-5;Q09422,18.1327,17.5944,19.2094,17.5977,20.121,19.3125,20.7077,21.269,,,
mex-6;mex-5;Q09436;Q9XUB2,21.7692,18.5391,17.2265,15.6332,20.4355,21.511,21.1431,20.4895,,,
ubh-4;Q09444,17.057,19.9265,14.8459,17.2577,19.8224,21.6513,21.4625,19.9583,,,
ubh-4;Q09444,24.5597,25.7598,25.2238,24.2572,27.3035,24.9972,25.5309,24.5715,,,
ubh-4;Q09444,16.7606,18.1282,19.2332,16.7271,25.2062,25.8484,25.0904,24.5715,,,
ubh-4;Q09444,18.1033,19.2672,20.811,19.7859,23.3618,24.1767,24.5116,22.922,,,
;Q09489,16.552,19.9123,17.2387,17.235,20.2243,21.7529,21.4695,20.0151,,,
;Q09489,18.222,17.2099,19.3015,17.5846,20.6617,20.1953,20.9677,19.9857,,,
lgg-1;Q09490,17.3889,17.2341,17.4109,19.2038,20.5439,20.7143,21.5627,21.4076,,,
lgg-1;Q09490,22.552,23.1858,22.3964,24.1476,22.1092,23.0204,21.1313,21.9206,,,
rpl-10;Q09533,17.6508,17.6572,18.8455,19.423,20.0438,21.7437,20.6698,20.5606,,,
rpl-10;Q09533,21.0003,22.0424,21.4492,20.4924,23.3261,23.3045,24.7922,23.6443,,,
rpl-10;Q09533,15.9305,16.5122,18.8816,18.1645,24.0974,22.254,23.4016,22.9528,,,
rpl-10;Q09533,16.0662,16.341,20.0525,14.3729,22.4809,23.8143,23.7757,22.2461,,,
F36G3.1;Q09560,18.1566,18.4223,21.3561,18.1754,20.8493,21.2199,21.2558,20.6898,,,
F48E8.6;Q09568,17.8008,20.8158,18.1478,17.417,22.9006,24.2118,24.6115,24.5173,,,
lec-3;Q09581,17.7455,18.9397,18.871,18.146,19.1288,21.8501,21.8691,20.5578,,,
lec-3;Q09581,19.7305,18.7442,15.7216,18.4042,19.9202,21.1104,21.7035,21.168,,,
lec-3;Q09581,18.7491,16.6451,18.5256,18.9062,21.2076,23.3522,22.6081,23.8759,,,
lec-3;Q09581,23.1123,24.7992,23.49,23.6426,25.1238,27.6707,27.1199,26.3675,,,
lec-3;Q09581,16.7096,19.7838,17.3652,18.0783,23.0001,25.3606,25.2158,24.7383,,,
ptc-1;Q09614,18.4981,20.2081,19.4536,15.912,20.105,24.2083,25.5836,23.4627,,,
tnc-2;Q09665,18.0536,17.7117,17.3385,18.7907,20.9883,21.4074,20.1754,20.3778,,,
ptr-13;Q09934,19.2068,20.7309,18.0197,16.7803,30.7584,29.5713,29.1358,29.2918,,,
ptr-13;Q09934,23.2358,22.6201,23.6569,22.9545,23.227,22.9785,22.0543,23.2159,,,
ptr-13;Q09934,22.0977,23.7373,22.8262,22.8673,18.7485,21.1137,21.3707,20.9487,,,
C53C9.2;Q09936,18.3799,19.5838,19.2013,18.5894,20.7582,21.2099,20.0921,21.1684,,,
C53C9.2;Q09936,20.9899,16.7256,19.3605,18.9239,20.561,21.8536,20.1156,19.8005,,,
C53C9.2;Q09936,16.4246,20.3074,18.3783,17.1933,20.4255,19.8515,21.6429,21.2847,,,
C53C9.2;Q09936,17.9548,17.1898,17.5459,18.7006,22.6315,25.0758,24.7442,24.4182,,,
C53C9.2;Q09936,18.1934,18.8901,19.775,20.5093,20.2297,21.1852,21.3254,19.5301,,,
egg-1;Q09967,19.3255,15.1086,18.2876,19.3857,19.9785,21.8905,21.1234,20.5458,,,
egg-1;Q09967,25.694,28.2259,25.8128,25.9543,25.5455,27.6356,26.4379,26.4458,,,
;Q09EE6,16.1433,17.2338,17.9057,15.9548,24.6441,26.1382,26.1701,25.4587,,,
;Q09EE6,18.7039,20.7825,17.0159,17.2708,20.2794,21.1327,20.6987,21.4459,,,
;Q09EE6,18.4974,20.4273,19.7192,16.0577,20.4913,21.4786,21.5443,20.2272,,,
F13H10.3;Q0G831,16.4374,19.0813,18.8183,20.2754,20.3016,21.376,21.505,20.7658,,,
mdt-9;Y62E10A.11;Q0KHC0,17.6628,19.6916,20.6852,18.0702,20.7708,21.6517,20.6067,20.5537,,,
T19C3.4;Q10010,24.6104,23.1339,22.4975,23.6926,18.387,20.8368,21.1855,20.3356,,,
T28D9.1;Q10020,17.2996,19.2205,18.1107,19.1231,21.0262,21.5589,20.5083,20.3649,,,
T28D9.1;Q10020,19.1283,16.1404,18.5144,20.5515,20.8913,20.349,21.3992,20.2511,,,
T28D9.1;Q10020,16.9978,16.8416,20.0898,18.2057,20.6482,19.7097,21.6977,20.9003,,,
T28D9.1;Q10020,17.1238,18.9113,17.6879,20.6194,20.5978,21.6197,19.8044,21.3663,,,
F15G9.1;Q10033,18.7418,17.9924,18.6062,17.6227,20.8008,20.5192,21.3361,21.2257,,,
R10H1.1;Q10043,21.255,19.8165,20.9747,18.0654,19.4325,21.4653,18.9683,20.4155,,,
vglu-3;Q10046,17.4743,18.0114,18.599,15.9962,20.6752,21.9242,21.0716,20.4573,,,
C23G10.2;Q10121,23.2677,23.7485,23.6174,22.6651,19.319,20.9838,20.6577,21.2047,,,
C23G10.2;Q10121,20.4738,21.0387,18.6988,17.5766,20.8074,21.4038,21.8197,20.1825,,,
C23G10.2;Q10121,18.0796,17.1241,19.1348,18.0106,23.6821,24.8583,24.203,23.0202,,,
C23G10.2;Q10121,19.6961,16.3986,19.0476,15.2981,18.7256,20.8922,21.4685,21.1738,,,
dhs-5;Q10130,17.2282,18.0779,17.4104,18.8111,20.7967,21.286,21.5011,20.4352,,,
dhs-5;Q10130,16.755,17.0454,19.669,19.4528,20.4316,21.1755,21.812,20.5882,,,
F46H5.3;Q10454,17.4971,17.0712,18.6296,19.3406,20.0666,20.407,20.7485,21.0237,,,
F46H5.3;Q10454,16.9587,20.8546,19.53,18.1693,20.361,20.7011,21.0937,20.6022,,,
F46H5.3;Q10454,17.0379,16.0506,20.1935,13.84,25.0116,24.3819,22.39,23.1511,,,
F46H5.3;Q10454,26.4543,26.4794,22.7748,26.5439,25.7906,27.7555,27.2651,27.3079,,,
F46H5.3;Q10454,16.8668,18.2072,20.9688,17.7353,19.5762,20.3293,21.8166,20.3017,,,
F46H5.3;Q10454,19.9815,18.2809,17.6083,17.8516,20.9822,21.1054,21.246,20.0514,,,
F46H5.3;Q10454,18.1687,17.7006,17.2568,19.0387,21.5079,22.3834,19.8683,23.7574,,,
F46H5.3;Q10454,18.5008,19.7106,19.4895,18.8584,19.1533,19.9614,21.0105,20.1996,,,
F46H5.3;Q10454,16.2793,21.5159,20.5877,18.3337,25.1478,22.9323,24.0551,22.4462,,,
B0286.3;Q10457,17.4304,19.3885,20.1252,19.0503,18.7387,21.4196,21.6767,20.7487,,,
rpb-2;Q10578,17.3104,16.5197,18.4901,18.5726,19.2235,20.1314,21.6005,21.2606,,,
rpb-2;Q10578,16.7182,19.3321,17.0033,21.049,24.5826,26.6047,26.5932,24.7436,,,
rpb-2;Q10578,17.8478,18.241,17.2785,18.3712,21.0846,21.6788,21.1498,20.4582,,,
rpb-2;Q10578,15.6182,16.5917,14.657,18.5786,20.5427,20.328,21.2401,20.9802,,,
apl-1;Q10651,21.4028,24.2575,22.4819,22.0427,26.7763,25.2222,25.2313,24.0612,,,
elt-2;Q10655,20.1877,18.6711,17.6246,18.378,20.27,21.2982,20.1026,21.3216,,,
tpi-1;Q10657,22.6602,23.8645,21.0646,23.2199,21.1578,22.4185,24.5931,21.8605,,,
glt-1;Q10901,23.9158,24.4868,22.1869,21.8542,21.6653,25.4961,26.4509,25.1164,,,
arf-1.2;Q10943,17.5531,19.9096,16.5776,17.9217,19.6529,20.8647,21.5939,20.7952,,,
tmbi-4;Q11080,18.0851,19.2035,15.7357,18.0345,20.2846,19.9504,20.1182,20.9002,,,
C02F12.5;Q11101,17.6301,17.1952,17.6995,17.1545,20.1935,20.7017,21.0757,19.8829,,,
unc-78;Q11176,18.939,16.9029,18.4122,17.8258,19.6577,21.6127,21.6679,21.4285,,,
sodh-1;Q17334,18.6181,20.1347,17.7299,19.5697,20.4124,19.6602,21.0977,21.1616,,,
sodh-1;Q17334,23.7182,25.1079,25.1918,24.6769,24.556,26.5455,26.9337,26.6516,,,
sodh-1;Q17334,25.5965,25.212,25.0178,26.4258,23.9422,27.1516,26.9408,25.1173,,,
gld-1;Q17339,19.3593,15.6881,17.3697,19.765,20.2401,21.54,20.9642,20.6523,,,
snr-1;Q17348,18.8686,18.3831,16.4316,20.9335,20.8604,19.922,21.3215,21.0776,,,
usp-14;Q17361,18.6848,15.1935,17.4094,19.8949,22.7848,23.0992,22.7384,22.8681,,,
usp-14;Q17361,15.6795,19.4184,18.0441,18.6356,24.0639,23.462,24.2063,21.472,,,
usp-14;Q17361,18.7646,20.0485,17.6979,19.6207,20.5752,21.6769,21.3408,21.3913,,,
usp-14;Q17361,16.1152,18.6147,17.8832,20.6292,20.2655,20.5356,20.1505,20.6348,,,
cul-1;Q17389,15.4534,16.2878,17.7083,17.4043,23.0371,23.6537,22.4426,22.2447,,,
AC3.5;Q17405,23.8777,24.5839,25.6607,24.9159,25.3201,27.7069,27.3835,26.9325,,,
AC3.5;Q17405,17.9317,17.512,18.7465,19.2905,20.795,21.7959,20.6318,21.3546,,,
AC3.5;Q17405,17.5552,18.0386,19.0638,17.0417,20.5301,20.8712,21.3265,20.7905,,,
AC3.5;Q17405,18.9318,17.8268,19.7742,19.2601,24.778,27.1145,26.8476,25.3792,,,
AC3.5;Q17405,25.1409,25.7259,26.7757,25.3891,23.1318,28.2356,28.9444,27.4412,,,
lin-24;Q17410,19.2192,19.5972,18.19,14.4554,22.0838,22.0534,21.4062,21.0813,,,
B0001.4;Q17413,17.4593,18.1416,16.0427,15.2822,20.32,21.9347,21.7479,19.1008,,,
;Q17430,18.0844,21.296,19.507,17.6376,20.1595,21.7205,20.7721,20.9832,,,
pfd-4;Q17435,17.9512,18.6192,18.6629,18.7377,20.9914,20.6104,21.1733,18.8239,,,
pmk-1;Q17446,19.0193,18.9849,19.3321,16.7908,20.1745,22.2082,22.2716,23.6318,,,
pitr-3;Q17455,24.1814,23.5727,24.1821,24.224,25.4498,25.5671,24.5235,24.521,,,
unc-44;Q17489,17.5286,20.5539,17.6228,18.5397,20.4179,20.9577,21.098,21.172,,,
;Q17542,24.7313,25.8426,25.8645,25.3986,24.4798,28.455,28.1733,26.9206,,,
;Q17543,16.4786,21.9729,17.9311,16.9957,25.209,24.1505,24.9745,24.9357,,,
aly-1;Q17561,17.3792,17.1387,19.8389,19.5958,20.2396,20.7307,20.9225,20.169,,,
;Q17569,17.2743,18.5085,19.2936,17.8578,17.7078,21.875,22.2081,20.3023,,,
;Q17569,18.3316,20.1198,19.6766,19.0177,21.066,21.5252,21.5128,21.0006,,,
;Q17569,20.7334,17.6653,14.4976,15.746,24.4057,23.3426,23.1698,22.5871,,,
;Q17569,17.2773,19.9496,18.4122,17.6307,20.4377,21.8655,19.942,19.7728,,,
;Q17569,17.6382,18.9118,18.2105,18.4284,21.0611,24.1868,23.8867,24.4574,,,
aqp-2;Q17571,24.2656,25.1352,24.0533,24.6653,24.723,25.2233,26.0053,24.8235,,,
aqp-2;Q17571,16.8715,17.7843,18.8615,18.6656,21.005,21.688,21.5981,21.3432,,,
rpl-24.2;Q17606,18.7705,18.2679,18.2873,14.7877,19.2125,20.4922,20.6682,21.4328,,,
arrd-25;Q17624,26.7744,27.5486,24.6867,26.1077,25.712,28.2785,27.8465,26.5232,,,
arrd-25;Q17624,26.5295,26.3955,27.7003,26.5621,23.916,22.5553,25.1586,23.494,,,
arrd-25;Q17624,15.933,19.3125,19.3111,16.6035,26.3484,25.51,25.4075,24.5902,,,
arrd-25;Q17624,19.1617,20.1702,17.1399,17.6932,19.8013,21.8211,21.8453,20.5683,,,
arrd-25;Q17624,17.3434,19.3451,18.1347,18.0258,20.3623,21.6415,21.1554,20.9689,,,
arrd-25;Q17624,16.424,20.3258,19.667,18.0131,25.1005,23.8159,23.8687,23.1871,,,
arrd-25;Q17624,18.7153,18.8867,17.5399,19.8405,20.1153,19.7982,19.6439,20.7571,,,
;Q17644,20.9718,22.4724,22.6063,22.84,18.773,21.5921,20.4051,20.3914,,,
;Q17649,17.3737,18.8373,18.6647,17.0641,23.2391,24.2486,23.6892,24.6493,,,
;Q17649,24.8792,24.3712,29.0735,23.5864,22.3538,25.2205,25.1085,24.0083,,,
;Q17649,17.1119,18.6805,17.5473,17.9474,20.3141,21.2095,21.0591,20.8211,,,
amt-4;Q17663,19.7793,19.1176,18.2512,18.9639,24.9899,24.3146,24.0696,24.761,,,
amt-4;Q17663,17.6283,18.8364,19.8532,15.898,19.7628,21.2397,20.3263,20.368,,,
mthf-1;Q17693,23.0949,23.8247,24.1692,24.0492,24.7444,26.1037,25.0454,25.3138,,,
;Q17698;Q23683,22.5266,23.5342,25.0778,22.4536,23.0246,26.1029,25.5059,28.4354,,,
;Q17698,25.919,25.1941,24.1947,25.0584,22.1351,25.5459,25.3313,24.5208,,,
;Q17698,17.4073,17.7907,18.9079,18.6587,20.7089,21.5976,20.617,19.6214,,,
;Q17698,18.2643,16.1045,20.6579,18.3353,22.1481,23.4053,23.8887,23.2642,,,
;Q17698,16.0991,18.1875,17.7671,15.8122,20.7153,21.7427,21.2241,21.4127,,,
;Q17698,18.7986,19.665,17.7131,19.7965,20.9655,21.5536,20.4806,21.325,,,
;Q17698,19.6656,18.5271,20.0525,19.1198,20.6223,21.8076,21.8515,20.8889,,,
ain-1;Q17740,18.9114,19.8617,17.4622,19.4206,19.7175,21.5044,21.8639,20.6295,,,
atp-5;Q17763,17.3286,17.0018,17.3157,19.6839,20.9849,21.6468,20.0959,20.6263,,,
pdi-2;Q17770,18.8249,15.8697,18.1968,17.3029,19.0316,21.3101,21.6446,19.8065,,,
pdi-2;Q17770,18.2117,17.5749,19.8642,18.5151,22.9041,24.3281,23.4884,23.5686,,,
hgrs-1;Q17796,22.3424,23.835,25.1554,22.3979,24.5609,24.5208,24.9902,23.697,,,
hgrs-1;Q17796,18.8262,16.9411,17.8159,17.8453,20.2337,20.6279,21.732,19.826,,,
hgrs-1;Q17796,16.7141,19.0449,16.9228,18.5964,24.1936,24.4849,25.9813,26.0596,,,
hgrs-1;Q17796,25.6111,25.3608,28.2162,24.9496,23.9039,26.0777,25.7579,22.9824,,,
pfd-1;Q17827,19.3286,16.5978,17.758,17.9439,19.9647,20.6166,21.8242,21.2109,,,
pfd-1;Q17827,17.1473,18.3041,16.9064,17.6807,20.159,21.6393,21.5818,20.069,,,
;Q17832,17.1354,17.7723,19.4617,21.5553,19.7725,21.8922,21.3395,21.0794,,,
;Q17832,19.2434,18.202,18.0375,14.8381,18.946,21.6247,21.8718,20.0444,,,
;Q17832,18.8353,18.5757,17.1239,17.9923,21.9233,24.1213,22.0021,23.9164,,,
hsp-25;Q86GU1,24.543,24.6384,24.1972,24.9266,23.6486,24.8052,24.9189,25.8014,,,
hsp-25;Q86GU1,24.4638,24.5112,23.8428,23.8217,20.8732,21.173,21.8566,19.8437,,,
hsp-25;Q86GU1,24.9846,25.6511,25.5142,24.4339,25.914,24.5991,25.3911,22.7904,,,
hsp-25;Q86GU1,19.3138,18.3445,17.9245,17.5957,19.8895,20.8889,21.3882,20.4609,,,
hsp-25;Q86GU1,24.6801,25.8571,23.9215,25.0658,22.535,23.4463,24.3741,23.5239,,,
cks-1;Q17868,18.3854,18.3486,18.324,16.5756,20.5599,20.9837,21.6695,20.1788,,,
akt-1;Q17941,18.2866,18.8216,19.2097,19.867,20.1007,21.9065,21.447,20.6144,,,
wdr-5.1;Q17963,18.8035,19.0772,16.7029,16.321,19.9513,21.7371,21.7432,20.0509,,,
pdi-1;Q17967,19.0667,16.4718,17.2855,17.116,20.367,21.0427,20.855,20.7118,,,
;Q18012,19.3017,17.1257,20.1151,20.4907,19.0417,21.5935,21.7937,21.3005,,,
flu-2;Q18026,17.9716,18.5503,17.6028,18.6572,20.4426,21.2119,21.2628,20.4775,,,
nfx-1;Q18034,17.9556,20.0676,15.5186,16.9209,20.319,21.4942,20.7422,21.3629,,,
nfx-1;Q18034,21.4548,19.2301,19.7719,18.7028,23.492,24.2731,25.3203,23.4511,,,
dim-1;Q18066,20.2848,15.7185,18.0078,18.6356,24.0311,23.0332,22.8477,21.2628,,,
dim-1;Q18066,18.0415,17.3729,18.2143,18.3141,19.9203,20.7288,20.5483,21.0332,,,
;Q18068,24.8528,24.2068,22.1644,25.2475,20.5369,20.6131,20.6003,21.0274,,,
;Q18070,18.6051,20.1469,15.9128,19.0127,20.8204,20.6429,21.1636,21.31,,,
;Q18091,21.7039,21.7196,22.5974,21.561,19.7286,21.1155,20.3482,19.1855,,,
;Q18099,23.4355,24.9473,21.6183,23.9921,23.9028,26.8314,26.2578,25.1743,,,
;Q18099,25.2805,26.4527,26.474,26.0466,24.2438,25.294,25.1169,24.2597,,,
;Q18099,20.2626,22.6887,19.431,21.6613,25.6389,25.3696,24.9714,24.7762,,,
rpn-2;Q18115,27.8176,28.9823,27.8031,28.0666,28.885,28.9037,27.8843,28.5257,,,
;Q18124,16.6016,14.9907,16.6585,19.8336,22.2947,24.6157,22.3491,22.3053,,,
;Q18152,16.4815,20.4667,15.1646,16.7793,20.2097,20.5299,21.4652,19.7079,,,
;Q18202,15.4609,19.8615,17.62,19.5735,23.0695,22.2215,20.9629,23.122,,,
hel-1;Q18212,15.5514,18.1094,18.2551,19.5304,19.8704,21.4383,20.8068,20.6133,,,
hel-1;Q18212,22.0354,21.8875,20.2584,21.5979,19.7215,19.5741,20.8327,20.4681,,,
ula-1;Q18217,16.0785,18.2993,16.4025,19.6871,19.9917,20.8435,21.76,19.9771,,,
rps-30;Q18231,15.6371,17.9839,18.99,17.3964,21.3663,24.9155,24.6844,25.3032,,,
rps-30;Q18231,18.1574,18.4235,17.7331,20.21,25.007,25.7167,28.2192,25.8939,,,
sec-15;Q18286,18.392,19.4335,17.493,18.59,20.6165,21.5871,21.5743,19.4471,,,
hil-1;Q18336,17.4724,19.0853,17.7159,17.2404,19.0293,21.6753,20.8074,21.0579,,,
cyn-12;Q18445,16.8263,19.7251,20.6767,17.1056,20.9481,22.164,20.9345,22.2313,,,
C34D4.4;Q18449,19.0653,14.7756,20.682,18.7272,24.6524,25.9899,26.4415,25.6789,,,
rsd-3;Q18453,18.922,16.0476,19.4648,17.5536,18.9068,20.221,21.8215,20.0965,,,
;Q18476,17.5542,17.1394,19.9143,18.7289,20.7803,21.6459,21.1845,20.2346,,,
;Q18544,22.4023,22.6073,23.9155,22.858,20.3687,20.8477,20.8795,20.872,,,
;Q18544,20.3702,16.5063,20.3656,17.7567,20.7355,20.8442,21.2328,20.752,,,
spin-2;Q18545,18.8451,18.8378,19.4373,17.7401,19.9236,20.8946,21.5395,19.8147,,,
;Q18550,17.4945,18.8275,18.654,17.833,23.9041,25.3078,25.018,24.5557,,,
;Q18573,23.0813,23.5449,23.5533,23.2384,23.6781,25.6815,24.6927,24.099,,,
;Q18582,17.3231,18.1046,19.486,16.94,20.531,21.0868,20.2828,21.1136,,,
;Q18582,19.8422,18.4514,18.97,21.3064,24.1186,23.1592,23.2351,22.4022,,,
;Q18582,19.5909,18.342,20.2893,17.343,20.0737,21.7955,20.5836,20.8595,,,
;Q18587,19.0257,17.7072,15.6885,20.4946,20.5384,20.9439,19.7071,21.1585,,,
pmp-1;Q18597,18.2312,19.0766,17.2114,19.1213,23.6187,24.6407,24.9243,23.389,,,
pmp-1;Q18597,25.0362,26.6894,25.3464,25.3231,25.8385,28.6114,28.5235,27.2323,,,
pmp-1;Q18597,26.4959,24.5753,24.3779,27.0509,25.8512,25.5316,25.4079,25.9517,,,
;Q18604,16.1292,17.6847,18.3106,19.4288,20.6579,23.889,22.9395,23.0459,,,
C44C1.5;Q18610,18.1802,18.9436,18.8862,17.1837,23.6371,27.3392,24.2514,26.1767,,,
col-180;Q18620,17.2143,18.8587,18.9991,17.3056,21.0871,20.8005,21.7941,20.3144,,,
;Q18650,17.1022,18.3515,17.1147,20.8803,21.7745,24.3059,23.378,24.0352,,,
;Q18655,16.7074,19.7488,17.5645,16.2238,18.6962,21.5747,19.8189,20.6401,,,
;Q18655,21.4988,22.5032,23.3703,21.7838,20.9342,23.7931,24.081,24.3993,,,
;Q18655,19.3592,17.755,19.9912,19.2617,20.8129,20.1288,21.2754,19.9511,,,
;Q18655,18.0473,18.3993,18.0181,16.4908,20.3917,24.3403,25.1475,24.2999,,,
;Q18665,16.5897,17.6447,17.7511,20.6107,22.1266,22.4249,23.3435,21.5891,,,
srs-2;Q18678,16.8344,16.4359,19.039,19.2755,20.7303,21.8348,21.1507,21.0606,,,
pyp-1;Q18680,18.7627,19.8169,18.5478,17.6439,19.6665,21.7995,20.4494,21.0326,,,
daf-21;Q18688,19.2378,18.1158,17.4788,21.5846,20.7525,22.9188,22.3542,22.184,,,
daf-21;Q18688,19.319,16.3312,19.7871,18.6895,25.0816,25.8708,25.923,25.2908,,,
daf-21;Q18688,16.9564,15.9531,17.3641,18.1791,19.005,21.6786,21.4547,20.5623,,,
daf-21;Q18688,24.509,25.3558,23.7417,24.4385,19.8788,21.0239,20.668,20.1779,,,
daf-21;Q18688,16.8513,18.3006,16.2595,17.0088,19.8754,21.33,21.568,21.1835,,,
daf-21;Q18688,24.4648,24.313,25.4458,25.2485,25.0377,26.8369,27.4257,25.3808,,,
daf-21;Q18688,18.5772,19.2445,18.4179,16.4145,22.5891,24.5823,23.9851,22.9434,,,
daf-21;Q18688,15.7477,20.1156,17.9226,17.1521,23.0224,24.2248,24.5168,23.5536,,,
daf-21;Q18688,18.2037,16.7489,16.7134,19.7704,22.3625,23.7244,23.7527,22.0973,,,
daf-21;Q18688,18.8175,15.7494,17.4418,17.7744,21.8812,23.5511,23.9319,22.3291,,,
daf-21;Q18688,16.8972,18.3861,17.7881,18.1822,19.729,21.4819,20.5465,19.7162,,,
pitr-1;W6RS06,19.2756,15.6728,16.7315,18.7899,21.4845,20.1035,21.3753,18.9674,,,
pitr-1;W6RS06,17.5766,18.6718,17.7943,18.4615,19.4689,21.0813,20.8428,20.7567,,,
;Q18739,18.1044,18.8995,19.5059,17.8365,20.22,21.2852,21.7793,19.9546,,,
;Q18739,19.2494,19.237,16.8826,15.6909,20.0462,20.8386,21.5028,20.9706,,,
;Q18739,16.3874,20.3738,17.6065,18.0737,21.1679,23.3821,22.2282,22.0537,,,
;Q18742,17.093,16.3038,18.1234,17.5829,19.9744,20.2489,21.7637,20.5308,,,
;Q18742,16.6811,18.1371,18.2993,19.7486,20.2688,21.0466,21.5719,20.4961,,,
;Q18771,24.1523,23.0431,22.4144,23.0788,23.2818,23.73,24.2427,22.674,,,
;Q18773,28.1928,28.7659,26.3392,28.3612,23.9672,23.5133,24.1504,23.1136,,,
rpt-1;Q18787,15.2047,19.3902,18.3616,21.1445,20.969,20.6184,20.1055,21.0172,,,
rpt-1;Q18787,19.1112,16.9632,18.2603,21.0747,23.8332,24.9404,24.9226,23.8658,,,
